Subject:	S905
Project:	BesteRTMusic
Time:	2015-03-02_13-14-35

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
16369	49093.215	5716.951	e;45.9;54.1	e	45.9	54.1	
16375	49093.683	5717.456	e;0.0;100.0	e	0.0	100.0	
16381	49094.229	5717.980	e;0.0;100.0	e	0.0	100.0	
16387	49094.730	5718.484	e;3.3;96.7	e	3.3	96.7	
16393	49095.260	5718.967	e;43.1;56.9	e	43.1	56.9	
16399	49095.742	5719.493	e;0.0;100.0	e	0.0	100.0	
16405	49096.245	5719.996	h;99.2;0.8	h	99.2	0.8	
16411	49096.757	5720.522	e;20.2;79.8	e	20.2	79.8	
16417	49097.304	5721.025	e;2.9;97.1	e	2.9	97.1	
16423	49097.834	5721.551	e;1.6;98.4	e	1.6	98.4	
16429	49098.302	5722.034	e;0.0;100.0	e	0.0	100.0	
16435	49098.784	5722.538	e;0.0;100.0	e	0.0	100.0	
16441	49099.301	5723.063	e;0.0;100.0	e	0.0	100.0	
16447	49099.847	5723.568	e;0.0;100.0	e	0.0	100.0	
16453	49100.331	5724.092	e;0.3;99.7	e	0.3	99.7	
16459	49100.813	5724.576	e;2.9;97.1	e	2.9	97.1	
16465	49101.376	5725.122	h;99.8;0.2	h	99.8	0.2	
16471	49101.875	5725.605	h;100.0;0.0	h	100.0	0.0	
16477	49102.312	5726.088	h;100.0;0.0	h	100.0	0.0	
16483	49102.856	5726.635	h;99.7;0.3	h	99.7	0.3	
16489	49103.358	5727.117	e;0.0;100.0	e	0.0	100.0	
16495	49103.903	5727.643	e;0.0;100.0	e	0.0	100.0	
16501	49104.372	5728.147	e;0.0;100.0	e	0.0	100.0	
16507	49104.918	5728.630	h;100.0;0.0	h	100.0	0.0	
16513	49105.417	5729.176	h;100.0;0.0	h	100.0	0.0	
16519	49105.884	5729.659	e;0.0;100.0	e	0.0	100.0	
16525	49106.444	5730.184	e;0.0;100.0	e	0.0	100.0	
16531	49106.946	5730.689	e;0.0;100.0	e	0.0	100.0	
16537	49107.506	5731.213	h;99.7;0.3	h	99.7	0.3	
16543	49107.960	5731.718	h;100.0;0.0	h	100.0	0.0	
16549	49108.505	5732.201	h;91.5;8.5	h	91.5	8.5	
16555	49108.956	5732.726	h;50.0;50.0	h	50.0	50.0	
16561	49109.487	5733.230	h;100.0;0.0	h	100.0	0.0	
16567	49110.050	5733.756	e;4.9;95.1	e	4.9	95.1	
16573	49110.500	5734.259	e;1.3;98.7	e	1.3	98.7	
16579	49111.063	5734.785	e;18.2;81.8	e	18.2	81.8	
16585	49111.514	5735.268	h;100.0;0.0	h	100.0	0.0	
16591	49112.029	5735.772	h;100.0;0.0	h	100.0	0.0	
16597	49112.561	5736.296	h;100.0;0.0	h	100.0	0.0	
16603	49113.093	5736.801	h;100.0;0.0	h	100.0	0.0	
16609	49113.575	5737.325	h;100.0;0.0	h	100.0	0.0	
16615	49114.058	5737.809	h;100.0;0.0	h	100.0	0.0	
16621	49114.589	5738.313	h;100.0;0.0	h	100.0	0.0	
16627	49115.057	5738.838	h;100.0;0.0	h	100.0	0.0	
16633	49115.603	5739.321	h;99.9;0.1	h	99.9	0.1	
16639	49116.149	5739.868	h;99.4;0.6	h	99.4	0.6	
16646	49116.695	5740.434	h;99.9;0.1	h	99.9	0.1	
16651	49117.162	5740.897	h;98.6;1.4	h	98.6	1.4	
16657	49117.614	5741.380	h;100.0;0.0	h	100.0	0.0	
16663	49118.131	5741.863	h;99.7;0.3	h	99.7	0.3	
16669	49118.677	5742.409	h;100.0;0.0	h	100.0	0.0	
16675	49119.130	5742.893	h;100.0;0.0	h	100.0	0.0	
16681	49119.690	5743.417	h;100.0;0.0	h	100.0	0.0	
16687	49120.189	5743.922	h;100.0;0.0	h	100.0	0.0	
16693	49120.689	5744.467	h;100.0;0.0	h	100.0	0.0	
16699	49121.173	5744.951	e;0.0;100.0	e	0.0	100.0	
16705	49121.655	5745.434	e;0.0;100.0	e	0.0	100.0	
16711	49122.218	5745.959	e;0.0;100.0	e	0.0	100.0	
16717	49122.731	5746.463	h;86.6;13.4	h	86.6	13.4	
16723	49123.262	5746.989	e;10.3;89.7	e	10.3	89.7	
16729	49123.717	5747.492	h;100.0;0.0	h	100.0	0.0	
16735	49124.245	5748.018	h;99.9;0.1	h	99.9	0.1	
16742	49124.855	5748.585	h;100.0;0.0	h	100.0	0.0	
16747	49125.260	5749.005	h;98.7;1.3	h	98.7	1.3	
16754	49125.884	5749.614	h;99.9;0.1	h	99.9	0.1	
16759	49126.304	5750.035	h;96.9;3.1	h	96.9	3.1	
16765	49126.821	5750.559	h;98.1;1.9	h	98.1	1.9	
16771	49127.287	5751.043	h;88.0;12.0	h	88.0	12.0	
16777	49127.835	5751.547	h;98.1;1.9	h	98.1	1.9	
16783	49128.318	5752.072	e;0.0;100.0	e	0.0	100.0	
16789	49128.849	5752.555	e;0.0;100.0	e	0.0	100.0	
16795	49129.315	5753.101	e;0.0;100.0	e	0.0	100.0	
16801	49129.878	5753.583	h;68.7;31.3	h	68.7	31.3	
16807	49130.407	5754.130	e;0.0;100.0	e	0.0	100.0	
16813	49130.876	5754.613	h;86.3;13.7	h	86.3	13.7	
16819	49131.361	5755.095	e;5.0;95.0	e	5.0	95.0	
16825	49131.920	5755.642	e;0.0;100.0	e	0.0	100.0	
16831	49132.343	5756.126	e;0.0;100.0	e	0.0	100.0	
16837	49132.950	5756.671	e;0.0;100.0	e	0.0	100.0	
16843	49133.419	5757.155	e;0.0;100.0	e	0.0	100.0	
16849	49133.950	5757.679	e;0.0;100.0	e	0.0	100.0	
16855	49134.400	5758.184	e;0.0;100.0	e	0.0	100.0	
16861	49134.885	5758.667	e;0.0;100.0	e	0.0	100.0	
16867	49135.447	5759.191	e;0.0;100.0	e	0.0	100.0	
16873	49135.962	5759.696	e;0.0;100.0	e	0.0	100.0	
16879	49136.491	5760.222	e;0.0;100.0	e	0.0	100.0	
16885	49136.959	5760.725	e;0.0;100.0	e	0.0	100.0	
16891	49137.492	5761.209	e;0.0;100.0	e	0.0	100.0	
16897	49138.007	5761.734	e;3.0;97.0	e	3.0	97.0	
16903	49138.504	5762.237	e;0.0;100.0	e	0.0	100.0	
16909	49139.051	5762.763	e;0.8;99.2	e	0.8	99.2	
16915	49139.533	5763.247	e;12.8;87.2	e	12.8	87.2	
16921	49140.064	5763.792	h;100.0;0.0	h	100.0	0.0	
16927	49140.501	5764.276	h;100.0;0.0	h	100.0	0.0	
16933	49141.063	5764.780	h;100.0;0.0	h	100.0	0.0	
16939	49141.548	5765.305	h;100.0;0.0	h	100.0	0.0	
16945	49142.016	5765.788	h;100.0;0.0	h	100.0	0.0	
16951	49142.562	5766.335	h;99.2;0.8	h	99.2	0.8	
16957	49143.045	5766.817	e;0.0;100.0	e	0.0	100.0	
16964	49143.637	5767.427	e;0.0;100.0	e	0.0	100.0	
16970	49144.183	5767.930	e;4.9;95.1	e	4.9	95.1	
16976	49144.668	5768.414	e;0.0;100.0	e	0.0	100.0	
16981	49145.137	5768.876	e;0.0;100.0	e	0.0	100.0	
16987	49145.620	5769.358	e;0.0;100.0	e	0.0	100.0	
16993	49146.164	5769.905	e;0.0;100.0	e	0.0	100.0	
16999	49146.663	5770.389	e;0.0;100.0	e	0.0	100.0	
17005	49147.163	5770.871	e;0.3;99.7	e	0.3	99.7	
17011	49147.677	5771.395	h;100.0;0.0	h	100.0	0.0	
17017	49148.162	5771.900	h;99.9;0.1	h	99.9	0.1	
17023	49148.677	5772.445	e;0.0;100.0	e	0.0	100.0	
17029	49149.192	5772.929	h;93.0;7.0	h	93.0	7.0	
17035	49149.705	5773.454	h;100.0;0.0	h	100.0	0.0	
17041	49150.173	5773.937	h;100.0;0.0	h	100.0	0.0	
17047	49150.752	5774.441	e;0.3;99.7	e	0.3	99.7	
17053	49151.236	5774.967	e;13.8;86.2	e	13.8	86.2	
17065	49152.266	5775.996	h;100.0;0.0	h	100.0	0.0	
17071	49152.763	5776.479	h;99.9;0.1	h	99.9	0.1	
17077	49153.232	5777.025	h;60.6;39.4	h	60.6	39.4	
17083	49153.778	5777.508	e;0.0;100.0	e	0.0	100.0	
17089	49154.246	5778.013	h;97.4;2.6	h	97.4	2.6	
17095	49154.791	5778.537	h;100.0;0.0	h	100.0	0.0	
17101	49155.260	5779.021	h;100.0;0.0	h	100.0	0.0	
17113	49156.305	5780.050	e;40.6;59.4	e	40.6	59.4	
17119	49156.851	5780.596	e;0.0;100.0	e	0.0	100.0	
17126	49157.367	5781.163	h;99.1;0.9	h	99.1	0.9	
17131	49157.849	5781.562	e;0.0;100.0	e	0.0	100.0	
17138	49158.457	5782.193	e;0.0;100.0	e	0.0	100.0	
17143	49158.800	5782.591	e;0.0;100.0	e	0.0	100.0	
17149	49159.393	5783.138	e;0.0;100.0	e	0.0	100.0	
17155	49159.879	5783.621	e;0.0;100.0	e	0.0	100.0	
17161	49160.376	5784.104	e;0.0;100.0	e	0.0	100.0	
17167	49160.860	5784.629	h;98.4;1.6	h	98.4	1.6	
17173	49161.343	5785.134	h;100.0;0.0	h	100.0	0.0	
17179	49161.920	5785.679	h;99.9;0.1	h	99.9	0.1	
17185	49162.404	5786.163	h;100.0;0.0	h	100.0	0.0	
17191	49162.936	5786.689	e;1.2;98.8	e	1.2	98.8	
17197	49163.403	5787.171	h;100.0;0.0	h	100.0	0.0	
17203	49163.889	5787.675	h;70.2;29.8	h	70.2	29.8	
17209	49164.417	5788.201	e;0.0;100.0	e	0.0	100.0	
17215	49164.965	5788.703	e;0.0;100.0	e	0.0	100.0	
17221	49165.431	5789.229	e;0.4;99.6	e	0.4	99.6	
17227	49165.961	5789.712	e;0.0;100.0	e	0.0	100.0	
17233	49166.509	5790.258	e;0.0;100.0	e	0.0	100.0	
17239	49167.007	5790.741	h;88.5;11.5	h	88.5	11.5	
17245	49167.474	5791.246	h;100.0;0.0	h	100.0	0.0	
17251	49168.020	5791.770	h;75.1;24.9	h	75.1	24.9	
17257	49168.521	5792.254	e;1.1;98.9	e	1.1	98.9	
17263	49169.068	5792.800	e;0.0;100.0	e	0.0	100.0	
17269	49169.567	5793.283	e;0.0;100.0	e	0.0	100.0	
17275	49170.048	5793.787	e;0.0;100.0	e	0.0	100.0	
17281	49170.565	5794.313	e;0.0;100.0	e	0.0	100.0	
17287	49171.047	5794.795	h;100.0;0.0	h	100.0	0.0	
17294	49171.687	5795.426	h;90.2;9.8	h	90.2	9.8	
17299	49172.076	5795.824	h;100.0;0.0	h	100.0	0.0	
17305	49172.593	5796.371	h;100.0;0.0	h	100.0	0.0	
17311	49173.076	5796.854	h;100.0;0.0	h	100.0	0.0	
17317	49173.591	5797.337	h;100.0;0.0	h	100.0	0.0	
17323	49174.092	5797.883	h;100.0;0.0	h	100.0	0.0	
17330	49174.716	5798.451	h;100.0;0.0	h	100.0	0.0	
17335	49175.137	5798.912	h;100.0;0.0	h	100.0	0.0	
17341	49175.620	5799.396	h;100.0;0.0	h	100.0	0.0	
17347	49176.180	5799.921	h;100.0;0.0	h	100.0	0.0	
17359	49177.165	5800.908	h;100.0;0.0	h	100.0	0.0	
17365	49177.725	5801.455	h;100.0;0.0	h	100.0	0.0	
17371	49178.192	5801.937	e;0.0;100.0	e	0.0	100.0	
17377	49178.739	5802.463	h;100.0;0.0	h	100.0	0.0	
17383	49179.206	5802.946	e;0.0;100.0	e	0.0	100.0	
17389	49179.705	5803.450	e;0.0;100.0	e	0.0	100.0	
17395	49180.204	5803.975	e;0.0;100.0	e	0.0	100.0	
17401	49180.752	5804.480	e;0.0;100.0	e	0.0	100.0	
17407	49181.250	5805.004	e;0.0;100.0	e	0.0	100.0	
17413	49181.735	5805.488	e;0.0;100.0	e	0.0	100.0	
17419	49182.280	5806.033	e;0.0;100.0	e	0.0	100.0	
17425	49182.780	5806.516	e;0.0;100.0	e	0.0	100.0	
17431	49183.312	5807.020	e;0.0;100.0	e	0.0	100.0	
17437	49183.824	5807.546	e;0.0;100.0	e	0.0	100.0	
17444	49184.371	5808.112	e;0.0;100.0	e	0.0	100.0	
17450	49184.901	5808.638	e;0.0;100.0	e	0.0	100.0	
17455	49185.323	5809.058	e;0.0;100.0	e	0.0	100.0	
17461	49185.869	5809.604	e;0.0;100.0	e	0.0	100.0	
17467	49186.321	5810.087	e;0.0;100.0	e	0.0	100.0	
17473	49186.822	5810.570	e;0.0;100.0	e	0.0	100.0	
17479	49187.334	5811.116	e;0.0;100.0	e	0.0	100.0	
17485	49187.818	5811.600	h;100.0;0.0	h	100.0	0.0	
17491	49188.348	5812.145	h;100.0;0.0	h	100.0	0.0	
17497	49188.847	5812.629	h;99.8;0.2	h	99.8	0.2	
17503	49189.394	5813.154	h;99.8;0.2	h	99.8	0.2	
17509	49189.909	5813.658	e;27.8;72.2	e	27.8	72.2	
17515	49190.363	5814.141	h;100.0;0.0	h	100.0	0.0	
17521	49190.939	5814.667	e;0.0;100.0	e	0.0	100.0	
17527	49191.421	5815.170	h;95.8;4.2	h	95.8	4.2	
17533	49191.953	5815.696	h;94.9;5.1	h	94.9	5.1	
17539	49192.388	5816.179	h;100.0;0.0	h	100.0	0.0	
17545	49192.953	5816.683	e;0.0;100.0	e	0.0	100.0	
17551	49193.450	5817.208	e;0.0;100.0	e	0.0	100.0	
17557	49193.934	5817.692	e;0.0;100.0	e	0.0	100.0	
17563	49194.465	5818.237	e;0.0;100.0	e	0.0	100.0	
17569	49194.934	5818.721	e;0.0;100.0	e	0.0	100.0	
17575	49195.494	5819.266	e;0.0;100.0	e	0.0	100.0	
17581	49195.963	5819.750	e;0.0;100.0	e	0.0	100.0	
17587	49196.493	5820.254	e;0.0;100.0	e	0.0	100.0	
17593	49197.023	5820.779	e;0.0;100.0	e	0.0	100.0	
17599	49197.475	5821.262	e;0.3;99.7	e	0.3	99.7	
17605	49198.068	5821.809	h;100.0;0.0	h	100.0	0.0	
17612	49198.629	5822.375	h;100.0;0.0	h	100.0	0.0	
17617	49199.067	5822.817	h;100.0;0.0	h	100.0	0.0	
17623	49199.534	5823.320	h;82.3;17.7	h	82.3	17.7	
17630	49200.144	5823.886	h;100.0;0.0	h	100.0	0.0	
17636	49200.688	5824.412	h;100.0;0.0	h	100.0	0.0	
17641	49201.065	5824.833	h;100.0;0.0	h	100.0	0.0	
17647	49201.624	5825.378	h;100.0;0.0	h	100.0	0.0	
17653	49202.110	5825.861	h;100.0;0.0	h	100.0	0.0	
17659	49202.607	5826.345	h;100.0;0.0	h	100.0	0.0	
17665	49203.123	5826.890	h;100.0;0.0	h	100.0	0.0	
17671	49203.591	5827.374	e;0.0;100.0	e	0.0	100.0	
17677	49204.135	5827.921	e;4.1;95.9	e	4.1	95.9	
17683	49204.605	5828.403	e;0.0;100.0	e	0.0	100.0	
17689	49205.182	5828.929	e;2.7;97.3	e	2.7	97.3	
17695	49205.666	5829.433	h;89.8;10.2	h	89.8	10.2	
17701	49206.167	5829.915	e;0.0;100.0	e	0.0	100.0	
17707	49206.666	5830.441	h;99.7;0.3	h	99.7	0.3	
17713	49207.165	5830.925	e;0.0;100.0	e	0.0	100.0	
17719	49207.724	5831.470	h;98.9;1.1	h	98.9	1.1	
17725	49208.162	5831.954	h;97.4;2.6	h	97.4	2.6	
17731	49208.707	5832.499	h;99.8;0.2	h	99.8	0.2	
17737	49209.206	5832.983	h;99.8;0.2	h	99.8	0.2	
17743	49209.739	5833.466	h;100.0;0.0	h	100.0	0.0	
17750	49210.347	5834.096	h;100.0;0.0	h	100.0	0.0	
17755	49210.766	5834.495	h;100.0;0.0	h	100.0	0.0	
17761	49211.265	5835.042	h;99.6;0.4	h	99.6	0.4	
17767	49211.749	5835.524	h;100.0;0.0	h	100.0	0.0	
17773	49212.279	5836.008	h;100.0;0.0	h	100.0	0.0	
17779	49212.794	5836.554	h;100.0;0.0	h	100.0	0.0	
17785	49213.250	5837.036	h;100.0;0.0	h	100.0	0.0	
17791	49213.809	5837.583	h;100.0;0.0	h	100.0	0.0	
17797	49214.326	5838.067	h;100.0;0.0	h	100.0	0.0	
17803	49214.854	5838.612	h;98.2;1.8	h	98.2	1.8	
17809	49215.355	5839.096	e;0.8;99.2	e	0.8	99.2	
17815	49215.823	5839.579	e;0.0;100.0	e	0.0	100.0	
17822	49216.399	5840.188	e;1.0;99.0	e	1.0	99.0	
17827	49216.867	5840.608	e;0.4;99.6	e	0.4	99.6	
17833	49217.351	5841.132	e;0.9;99.1	e	0.9	99.1	
17839	49217.851	5841.636	h;100.0;0.0	h	100.0	0.0	
17845	49218.382	5842.161	e;0.0;100.0	e	0.0	100.0	
17851	49218.865	5842.666	h;100.0;0.0	h	100.0	0.0	
17857	49219.363	5843.148	h;100.0;0.0	h	100.0	0.0	
17863	49219.924	5843.674	h;100.0;0.0	h	100.0	0.0	
17869	49220.377	5844.157	h;100.0;0.0	h	100.0	0.0	
17875	49220.923	5844.703	h;100.0;0.0	h	100.0	0.0	
17881	49221.471	5845.207	h;100.0;0.0	h	100.0	0.0	
17887	49221.952	5845.733	h;100.0;0.0	h	100.0	0.0	
17893	49222.454	5846.215	h;100.0;0.0	h	100.0	0.0	
17899	49222.950	5846.699	h;99.9;0.1	h	99.9	0.1	
17905	49223.497	5847.246	e;0.0;100.0	e	0.0	100.0	
17911	49223.952	5847.728	e;0.0;100.0	e	0.0	100.0	
17917	49224.511	5848.274	e;0.0;100.0	e	0.0	100.0	
17923	49225.012	5848.757	e;0.0;100.0	e	0.0	100.0	
17929	49225.478	5849.240	e;0.0;100.0	e	0.0	100.0	
17935	49226.024	5849.787	e;0.0;100.0	e	0.0	100.0	
17941	49226.492	5850.269	e;0.0;100.0	e	0.0	100.0	
17947	49227.054	5850.816	e;0.0;100.0	e	0.0	100.0	
17953	49227.553	5851.299	e;0.0;100.0	e	0.0	100.0	
17959	49228.038	5851.824	e;0.0;100.0	e	0.0	100.0	
17965	49228.551	5852.328	e;0.0;100.0	e	0.0	100.0	
17971	49229.051	5852.812	h;87.4;12.6	h	87.4	12.6	
17978	49229.631	5853.420	h;99.8;0.2	h	99.8	0.2	
17983	49230.067	5853.841	h;99.3;0.7	h	99.3	0.7	
17989	49230.626	5854.367	h;100.0;0.0	h	100.0	0.0	
17995	49231.127	5854.870	h;91.8;8.2	h	91.8	8.2	
18001	49231.625	5855.395	e;0.0;100.0	e	0.0	100.0	
18008	49232.157	5855.962	e;0.0;100.0	e	0.0	100.0	
18013	49232.607	5856.382	h;100.0;0.0	h	100.0	0.0	
18019	49233.154	5856.908	h;100.0;0.0	h	100.0	0.0	
18025	49233.671	5857.390	h;100.0;0.0	h	100.0	0.0	
18031	49234.170	5857.937	h;100.0;0.0	h	100.0	0.0	
18037	49234.683	5858.440	h;99.9;0.1	h	99.9	0.1	
18043	49235.182	5858.924	h;100.0;0.0	h	100.0	0.0	
18049	49235.666	5859.448	h;100.0;0.0	h	100.0	0.0	
18055	49236.136	5859.932	h;100.0;0.0	h	100.0	0.0	
18061	49236.697	5860.478	h;100.0;0.0	h	100.0	0.0	
18067	49237.243	5860.982	h;100.0;0.0	h	100.0	0.0	
18073	49237.725	5861.507	h;99.9;0.1	h	99.9	0.1	
18079	49238.257	5861.991	e;0.0;100.0	e	0.0	100.0	
18085	49238.757	5862.473	e;8.7;91.3	e	8.7	91.3	
18091	49239.222	5863.020	e;23.5;76.5	e	23.5	76.5	
18097	49239.722	5863.502	h;100.0;0.0	h	100.0	0.0	
18103	49240.299	5864.049	e;0.7;99.3	e	0.7	99.3	
18109	49240.798	5864.532	e;0.0;100.0	e	0.0	100.0	
18115	49241.283	5865.058	e;4.6;95.4	e	4.6	95.4	
18121	49241.796	5865.563	h;99.9;0.1	h	99.9	0.1	
18127	49242.264	5866.046	h;99.8;0.2	h	99.8	0.2	
18133	49242.813	5866.591	e;0.0;100.0	e	0.0	100.0	
18139	49243.311	5867.075	e;0.0;100.0	e	0.0	100.0	
18145	49243.809	5867.599	e;2.0;98.0	e	2.0	98.0	
18152	49244.435	5868.167	h;100.0;0.0	h	100.0	0.0	
18157	49244.823	5868.588	h;100.0;0.0	h	100.0	0.0	
18163	49245.386	5869.133	e;0.7;99.3	e	0.7	99.3	
18169	49245.806	5869.616	e;0.0;100.0	e	0.0	100.0	
18175	49246.384	5870.142	e;0.0;100.0	e	0.0	100.0	
18181	49246.870	5870.645	h;100.0;0.0	h	100.0	0.0	
18187	49247.429	5871.171	h;100.0;0.0	h	100.0	0.0	
18193	49247.865	5871.676	h;99.6;0.4	h	99.6	0.4	
18199	49248.427	5872.158	e;0.0;100.0	e	0.0	100.0	
18205	49248.910	5872.684	e;0.0;100.0	e	0.0	100.0	
18211	49249.394	5873.167	e;0.0;100.0	e	0.0	100.0	
18217	49249.973	5873.712	h;100.0;0.0	h	100.0	0.0	
18223	49250.425	5874.196	h;100.0;0.0	h	100.0	0.0	
18229	49250.938	5874.743	h;100.0;0.0	h	100.0	0.0	
18235	49251.439	5875.225	h;100.0;0.0	h	100.0	0.0	
18241	49251.940	5875.709	h;100.0;0.0	h	100.0	0.0	
18247	49252.499	5876.254	h;100.0;0.0	h	100.0	0.0	
