Subject:	S903
Project:	BesteRTMusic
Time:	2015-02-27_13-20-42

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
16453	49463.752	5981.004	h;97.6;2.4	h	97.6	2.4	
16459	49464.220	5981.507	h;96.5;3.5	h	96.5	3.5	
16466	49464.877	5982.117	h;73.9;26.1	h	73.9	26.1	
16471	49465.266	5982.537	h;96.3;3.7	h	96.3	3.7	
16477	49465.718	5983.020	h;99.3;0.7	h	99.3	0.7	
16483	49466.263	5983.545	e;21.3;78.7	e	21.3	78.7	
16489	49466.811	5984.050	e;38.9;61.1	e	38.9	61.1	
16495	49467.277	5984.574	h;91.1;8.9	h	91.1	8.9	
16502	49467.886	5985.142	h;99.7;0.3	h	99.7	0.3	
16507	49468.355	5985.562	e;8.5;91.5	e	8.5	91.5	
16513	49468.838	5986.087	e;1.1;98.9	e	1.1	98.9	
16519	49469.307	5986.570	h;89.0;11.0	h	89.0	11.0	
16525	49469.853	5987.116	h;88.7;11.3	h	88.7	11.3	
16532	49470.446	5987.683	e;8.5;91.5	e	8.5	91.5	
16537	49470.865	5988.146	e;0.0;100.0	e	0.0	100.0	
16543	49471.396	5988.628	h;87.8;12.2	h	87.8	12.2	
16549	49471.833	5989.112	h;74.0;26.0	h	74.0	26.0	
16555	49472.378	5989.658	e;0.0;100.0	e	0.0	100.0	
16561	49472.880	5990.141	h;78.1;21.9	h	78.1	21.9	
16567	49473.410	5990.687	e;3.9;96.1	e	3.9	96.1	
16573	49473.926	5991.171	h;100.0;0.0	h	100.0	0.0	
16579	49474.453	5991.695	h;65.3;34.7	h	65.3	34.7	
16585	49474.952	5992.200	h;96.4;3.6	h	96.4	3.6	
16591	49475.422	5992.683	e;38.1;61.9	e	38.1	61.9	
16597	49475.919	5993.229	h;74.7;25.3	h	74.7	25.3	
16603	49476.465	5993.712	h;99.6;0.4	h	99.6	0.4	
16609	49476.981	5994.237	h;99.4;0.6	h	99.4	0.6	
16615	49477.448	5994.741	e;1.3;98.7	e	1.3	98.7	
16621	49478.010	5995.225	e;23.2;76.8	e	23.2	76.8	
16628	49478.526	5995.833	h;89.1;10.9	h	89.1	10.9	
16633	49478.994	5996.254	h;99.3;0.7	h	99.3	0.7	
16639	49479.476	5996.779	h;100.0;0.0	h	100.0	0.0	
16645	49480.040	5997.283	h;90.6;9.4	h	90.6	9.4	
16651	49480.521	5997.808	h;65.3;34.7	h	65.3	34.7	
16657	49481.022	5998.312	h;96.3;3.7	h	96.3	3.7	
16663	49481.519	5998.795	e;0.7;99.3	e	0.7	99.3	
16669	49482.066	5999.320	e;3.1;96.9	e	3.1	96.9	
16675	49482.518	5999.824	e;22.4;77.6	e	22.4	77.6	
16681	49483.079	6000.350	e;29.0;71.0	e	29.0	71.0	
16687	49483.595	6000.853	h;62.7;37.3	h	62.7	37.3	
16693	49484.079	6001.379	e;22.1;77.9	e	22.1	77.9	
16699	49484.610	6001.861	h;100.0;0.0	h	100.0	0.0	
16705	49485.076	6002.345	h;57.8;42.2	h	57.8	42.2	
16711	49485.625	6002.891	e;0.8;99.2	e	0.8	99.2	
16717	49486.121	6003.394	e;0.0;100.0	e	0.0	100.0	
16723	49486.669	6003.920	h;92.9;7.1	h	92.9	7.1	
16729	49487.137	6004.404	e;4.4;95.6	e	4.4	95.6	
16735	49487.651	6004.886	h;99.5;0.5	h	99.5	0.5	
16741	49488.150	6005.433	e;0.3;99.7	e	0.3	99.7	
16747	49488.649	6005.916	e;0.0;100.0	e	0.0	100.0	
16753	49489.179	6006.462	e;0.6;99.4	e	0.6	99.4	
16759	49489.664	6006.945	h;67.1;32.9	h	67.1	32.9	
16765	49490.224	6007.471	e;47.1;52.9	e	47.1	52.9	
16771	49490.740	6007.974	h;64.7;35.3	h	64.7	35.3	
16777	49491.241	6008.458	h;95.2;4.8	h	95.2	4.8	
16783	49491.737	6009.003	h;65.5;34.5	h	65.5	34.5	
16790	49492.314	6009.571	h;74.2;25.8	h	74.2	25.8	
16795	49492.735	6010.012	e;40.7;59.3	e	40.7	59.3	
16801	49493.234	6010.515	e;0.0;100.0	e	0.0	100.0	
16807	49493.749	6011.041	e;1.5;98.5	e	1.5	98.5	
16813	49494.295	6011.546	e;2.1;97.9	e	2.1	97.9	
16819	49494.749	6012.028	e;0.3;99.7	e	0.3	99.7	
16826	49495.388	6012.638	e;10.8;89.2	e	10.8	89.2	
16832	49495.809	6013.121	e;10.8;89.2	e	10.8	89.2	
16837	49496.278	6013.583	h;100.0;0.0	h	100.0	0.0	
16843	49496.807	6014.087	e;1.6;98.4	e	1.6	98.4	
16849	49497.339	6014.613	h;68.2;31.8	h	68.2	31.8	
16855	49497.789	6015.095	e;4.4;95.6	e	4.4	95.6	
16867	49498.852	6016.124	e;16.5;83.5	e	16.5	83.5	
16873	49499.335	6016.606	e;2.4;97.6	e	2.4	97.6	
16879	49499.881	6017.153	e;0.0;100.0	e	0.0	100.0	
16885	49500.350	6017.636	e;15.4;84.6	e	15.4	84.6	
16891	49500.878	6018.119	e;0.0;100.0	e	0.0	100.0	
16897	49501.379	6018.665	e;34.6;65.4	e	34.6	65.4	
16903	49501.892	6019.149	h;59.8;40.2	h	59.8	40.2	
16909	49502.455	6019.694	e;0.6;99.4	e	0.6	99.4	
16915	49502.877	6020.178	e;10.7;89.3	e	10.7	89.3	
16921	49503.422	6020.704	e;4.8;95.2	e	4.8	95.2	
16928	49503.969	6021.270	e;8.9;91.1	e	8.9	91.1	
16933	49504.419	6021.690	e;45.0;55.0	e	45.0	55.0	
16939	49504.967	6022.237	e;28.5;71.5	e	28.5	71.5	
16945	49505.450	6022.719	h;75.5;24.5	h	75.5	24.5	
16951	49505.932	6023.245	e;8.5;91.5	e	8.5	91.5	
16957	49506.479	6023.748	h;61.5;38.5	h	61.5	38.5	
16963	49506.978	6024.274	e;24.5;75.5	e	24.5	75.5	
16969	49507.479	6024.779	h;98.1;1.9	h	98.1	1.9	
16975	49507.993	6025.261	e;8.1;91.9	e	8.1	91.9	
16981	49508.493	6025.786	e;45.7;54.3	e	45.7	54.3	
16988	49509.083	6026.354	e;1.2;98.8	e	1.2	98.8	
16993	49509.553	6026.815	e;24.5;75.5	e	24.5	75.5	
16999	49510.050	6027.320	e;7.5;92.5	e	7.5	92.5	
17005	49510.551	6027.783	e;24.0;76.0	e	24.0	76.0	
17011	49511.035	6028.328	e;23.9;76.1	e	23.9	76.1	
17017	49511.532	6028.832	e;24.1;75.9	e	24.1	75.9	
17023	49512.063	6029.358	e;24.0;76.0	e	24.0	76.0	
17029	49512.546	6029.840	e;23.7;76.3	e	23.7	76.3	
17035	49513.126	6030.387	e;16.8;83.2	e	16.8	83.2	
17041	49513.593	6030.871	e;25.2;74.8	e	25.2	74.8	
17047	49514.075	6031.353	e;45.7;54.3	e	45.7	54.3	
17053	49514.637	6031.900	h;98.6;1.4	h	98.6	1.4	
17059	49515.122	6032.383	e;1.5;98.5	e	1.5	98.5	
17065	49515.620	6032.928	h;86.5;13.5	h	86.5	13.5	
17071	49516.119	6033.411	e;4.1;95.9	e	4.1	95.9	
17077	49516.650	6033.936	h;96.9;3.1	h	96.9	3.1	
17083	49517.132	6034.440	e;0.4;99.6	e	0.4	99.6	
17089	49517.664	6034.923	h;98.0;2.0	h	98.0	2.0	
17095	49518.195	6035.470	e;21.0;79.0	e	21.0	79.0	
17101	49518.693	6035.952	h;96.6;3.4	h	96.6	3.4	
17107	49519.210	6036.478	e;1.5;98.5	e	1.5	98.5	
17113	49519.660	6036.982	h;92.6;7.4	h	92.6	7.4	
17119	49520.239	6037.465	e;21.7;78.3	e	21.7	78.3	
17125	49520.692	6038.011	e;5.7;94.3	e	5.7	94.3	
17131	49521.188	6038.495	h;99.4;0.6	h	99.4	0.6	
17137	49521.706	6039.019	e;0.0;100.0	e	0.0	100.0	
17144	49522.266	6039.587	e;30.5;69.5	e	30.5	69.5	
17149	49522.749	6040.048	e;8.9;91.1	e	8.9	91.1	
17155	49523.234	6040.553	h;99.9;0.1	h	99.9	0.1	
17161	49523.809	6041.036	h;97.9;2.1	h	97.9	2.1	
17167	49524.247	6041.561	h;98.8;1.2	h	98.8	1.2	
17173	49524.760	6042.065	h;99.4;0.6	h	99.4	0.6	
17179	49525.338	6042.591	h;95.2;4.8	h	95.2	4.8	
17185	49525.775	6043.073	h;97.0;3.0	h	97.0	3.0	
17191	49526.352	6043.620	h;73.1;26.9	h	73.1	26.9	
17197	49526.837	6044.103	h;99.7;0.3	h	99.7	0.3	
17209	49527.836	6045.132	h;99.1;0.9	h	99.1	0.9	
17215	49528.365	6045.616	h;68.2;31.8	h	68.2	31.8	
17221	49528.894	6046.140	h;72.3;27.7	h	72.3	27.7	
17227	49529.393	6046.645	h;68.9;31.1	h	68.9	31.1	
17233	49529.863	6047.169	h;72.1;27.9	h	72.1	27.9	
17239	49530.407	6047.674	h;73.3;26.7	h	73.3	26.7	
17245	49530.876	6048.157	h;73.2;26.8	h	73.2	26.8	
17251	49531.455	6048.703	h;73.3;26.7	h	73.3	26.7	
17257	49531.891	6049.186	h;72.8;27.2	h	72.8	27.2	
17263	49532.435	6049.712	h;97.7;2.3	h	97.7	2.3	
17270	49532.966	6050.278	h;72.8;27.2	h	72.8	27.2	
17275	49533.420	6050.698	h;73.3;26.7	h	73.3	26.7	
17281	49533.949	6051.223	h;73.2;26.8	h	73.2	26.8	
17287	49534.416	6051.728	h;73.1;26.9	h	73.1	26.9	
17293	49534.964	6052.252	h;73.2;26.8	h	73.2	26.8	
17299	49535.477	6052.757	h;73.2;26.8	h	73.2	26.8	
17305	49535.994	6053.281	h;72.9;27.1	h	72.9	27.1	
17311	49536.477	6053.765	h;73.1;26.9	h	73.1	26.9	
17317	49536.976	6054.269	e;17.9;82.1	e	17.9	82.1	
17323	49537.537	6054.794	e;45.5;54.5	e	45.5	54.5	
17329	49538.021	6055.298	h;98.5;1.5	h	98.5	1.5	
17336	49538.568	6055.908	h;99.1;0.9	h	99.1	0.9	
17341	49539.020	6056.306	h;63.1;36.9	h	63.1	36.9	
17347	49539.566	6056.853	h;72.8;27.2	h	72.8	27.2	
17353	49540.018	6057.336	e;16.9;83.1	e	16.9	83.1	
17359	49540.562	6057.840	e;45.2;54.8	e	45.2	54.8	
17365	49541.096	6058.365	h;69.0;31.0	h	69.0	31.0	
17371	49541.576	6058.849	e;32.7;67.3	e	32.7	67.3	
17377	49542.076	6059.394	h;72.5;27.5	h	72.5	27.5	
17383	49542.575	6059.878	h;91.6;8.4	h	91.6	8.4	
17389	49543.090	6060.382	e;0.3;99.7	e	0.3	99.7	
17395	49543.638	6060.907	e;29.2;70.8	e	29.2	70.8	
17401	49544.121	6061.390	h;99.1;0.9	h	99.1	0.9	
17407	49544.649	6061.915	e;0.5;99.5	e	0.5	99.5	
17413	49545.118	6062.419	e;22.5;77.5	e	22.5	77.5	
17419	49545.664	6062.945	e;30.8;69.2	e	30.8	69.2	
17425	49546.163	6063.448	h;54.9;45.1	h	54.9	45.1	
17431	49546.662	6063.932	e;8.6;91.4	e	8.6	91.4	
17437	49547.180	6064.457	e;0.0;100.0	e	0.0	100.0	
17443	49547.677	6064.961	h;53.6;46.4	h	53.6	46.4	
17449	49548.206	6065.486	h;84.9;15.1	h	84.9	15.1	
17455	49548.690	6065.991	e;14.7;85.3	e	14.7	85.3	
17461	49549.206	6066.515	e;1.3;98.7	e	1.3	98.7	
17467	49549.719	6066.999	e;1.9;98.1	e	1.9	98.1	
17473	49550.235	6067.503	e;4.7;95.3	e	4.7	95.3	
17479	49550.733	6068.028	h;61.9;38.1	h	61.9	38.1	
17485	49551.234	6068.531	h;63.1;36.9	h	63.1	36.9	
17491	49551.763	6069.057	h;95.6;4.4	h	95.6	4.4	
17497	49552.249	6069.539	e;0.0;100.0	e	0.0	100.0	
17503	49552.810	6070.044	h;99.9;0.1	h	99.9	0.1	
17509	49553.292	6070.569	e;0.7;99.3	e	0.7	99.3	
17515	49553.759	6071.072	h;99.3;0.7	h	99.3	0.7	
17522	49554.337	6071.682	e;0.0;100.0	e	0.0	100.0	
17527	49554.773	6072.082	e;0.3;99.7	e	0.3	99.7	
17533	49555.319	6072.606	h;93.6;6.4	h	93.6	6.4	
17539	49555.834	6073.111	e;4.9;95.1	e	4.9	95.1	
17545	49556.333	6073.615	h;94.0;6.0	h	94.0	6.0	
17551	49556.848	6074.140	e;2.9;97.1	e	2.9	97.1	
17557	49557.364	6074.623	h;59.1;40.9	h	59.1	40.9	
17563	49557.849	6075.149	h;98.3;1.7	h	98.3	1.7	
17569	49558.361	6075.652	h;62.1;37.9	h	62.1	37.9	
17575	49558.876	6076.178	h;96.1;3.9	h	96.1	3.9	
17581	49559.375	6076.681	h;92.4;7.6	h	92.4	7.6	
17587	49559.890	6077.165	h;76.5;23.5	h	76.5	23.5	
17593	49560.390	6077.690	e;0.7;99.3	e	0.7	99.3	
17599	49560.888	6078.193	h;92.2;7.8	h	92.2	7.8	
17605	49561.422	6078.719	e;1.1;98.9	e	1.1	98.9	
17611	49561.949	6079.224	e;6.9;93.1	e	6.9	93.1	
17617	49562.466	6079.748	e;34.5;65.5	e	34.5	65.5	
17623	49562.949	6080.232	h;70.6;29.4	h	70.6	29.4	
17629	49563.417	6080.736	e;37.4;62.6	e	37.4	62.6	
17635	49563.948	6081.261	e;7.6;92.4	e	7.6	92.4	
17642	49564.494	6081.828	e;0.0;100.0	e	0.0	100.0	
17647	49564.977	6082.291	e;36.9;63.1	e	36.9	63.1	
17653	49565.476	6082.773	e;25.1;74.9	e	25.1	74.9	
17659	49565.991	6083.278	e;30.1;69.9	e	30.1	69.9	
17665	49566.490	6083.803	h;69.4;30.6	h	69.4	30.6	
17671	49566.988	6084.307	h;73.0;27.0	h	73.0	27.0	
17677	49567.501	6084.832	h;99.0;1.0	h	99.0	1.0	
17683	49568.002	6085.314	h;73.2;26.8	h	73.2	26.8	
17689	49568.532	6085.839	h;60.3;39.7	h	60.3	39.7	
17695	49569.063	6086.343	h;72.5;27.5	h	72.5	27.5	
17701	49569.499	6086.827	h;72.5;27.5	h	72.5	27.5	
17707	49570.094	6087.372	h;73.1;26.9	h	73.1	26.9	
17713	49570.575	6087.856	h;59.1;40.9	h	59.1	40.9	
17719	49571.091	6088.382	h;72.1;27.9	h	72.1	27.9	
17725	49571.575	6088.885	h;69.7;30.3	h	69.7	30.3	
17731	49572.104	6089.410	h;79.4;20.6	h	79.4	20.6	
17737	49572.620	6089.915	h;97.1;2.9	h	97.1	2.9	
17743	49573.102	6090.397	h;74.4;25.6	h	74.4	25.6	
17749	49573.618	6090.923	e;26.2;73.8	e	26.2	73.8	
17755	49574.117	6091.426	h;99.9;0.1	h	99.9	0.1	
17761	49574.631	6091.952	h;72.9;27.1	h	72.9	27.1	
17767	49575.177	6092.457	h;71.6;28.4	h	71.6	28.4	
17773	49575.707	6092.939	h;73.4;26.6	h	73.4	26.6	
17779	49576.175	6093.464	h;99.8;0.2	h	99.8	0.2	
17785	49576.626	6093.969	e;31.3;68.7	e	31.3	68.7	
17791	49577.189	6094.493	h;53.7;46.3	h	53.7	46.3	
17797	49577.705	6094.998	h;73.0;27.0	h	73.0	27.0	
17803	49578.188	6095.524	h;79.1;20.9	h	79.1	20.9	
17809	49578.735	6096.006	h;72.7;27.3	h	72.7	27.3	
17815	49579.217	6096.510	h;70.6;29.4	h	70.6	29.4	
17821	49579.718	6097.036	h;75.5;24.5	h	75.5	24.5	
17827	49580.231	6097.539	e;18.8;81.2	e	18.8	81.2	
17833	49580.795	6098.065	h;74.0;26.0	h	74.0	26.0	
17839	49581.277	6098.549	e;35.4;64.6	e	35.4	64.6	
17845	49581.778	6099.073	h;81.4;18.6	h	81.4	18.6	
17851	49582.244	6099.578	h;91.8;8.2	h	91.8	8.2	
17857	49582.774	6100.081	h;88.6;11.4	h	88.6	11.4	
17863	49583.273	6100.606	h;72.4;27.6	h	72.4	27.6	
17869	49583.806	6101.090	h;73.1;26.9	h	73.1	26.9	
17875	49584.287	6101.614	h;73.9;26.1	h	73.9	26.1	
17881	49584.820	6102.119	h;73.1;26.9	h	73.1	26.9	
17887	49585.333	6102.624	h;72.8;27.2	h	72.8	27.2	
17893	49585.865	6103.148	h;72.0;28.0	h	72.0	28.0	
17899	49586.346	6103.630	h;96.1;3.9	h	96.1	3.9	
17905	49586.877	6104.156	h;73.0;27.0	h	73.0	27.0	
17911	49587.360	6104.660	h;96.5;3.5	h	96.5	3.5	
17917	49587.861	6105.185	e;31.1;68.9	e	31.1	68.9	
17923	49588.405	6105.689	e;47.2;52.8	e	47.2	52.8	
17929	49588.875	6106.172	h;71.6;28.4	h	71.6	28.4	
17935	49589.406	6106.697	h;96.5;3.5	h	96.5	3.5	
17941	49589.905	6107.202	h;74.1;25.9	h	74.1	25.9	
17947	49590.433	6107.726	h;75.5;24.5	h	75.5	24.5	
17953	49590.965	6108.231	h;99.9;0.1	h	99.9	0.1	
17959	49591.480	6108.756	h;99.8;0.2	h	99.8	0.2	
17965	49591.946	6109.239	h;71.6;28.4	h	71.6	28.4	
17971	49592.414	6109.743	h;97.7;2.3	h	97.7	2.3	
17977	49592.945	6110.269	e;49.4;50.6	e	49.4	50.6	
17983	49593.475	6110.772	h;74.3;25.7	h	74.3	25.7	
17989	49593.974	6111.298	h;73.3;26.7	h	73.3	26.7	
17995	49594.442	6111.781	h;74.4;25.6	h	74.4	25.6	
18001	49594.988	6112.327	h;72.7;27.3	h	72.7	27.3	
18007	49595.520	6112.810	h;72.0;28.0	h	72.0	28.0	
18013	49595.971	6113.294	h;71.9;28.1	h	71.9	28.1	
18019	49596.501	6113.839	h;72.6;27.4	h	72.6	27.4	
18025	49597.000	6114.323	h;73.7;26.3	h	73.7	26.3	
18031	49597.548	6114.847	e;46.3;53.7	e	46.3	53.7	
18037	49598.015	6115.352	h;73.3;26.7	h	73.3	26.7	
18043	49598.595	6115.835	h;73.2;26.8	h	73.2	26.8	
18049	49599.075	6116.360	e;24.6;75.4	e	24.6	75.4	
18055	49599.543	6116.864	h;73.1;26.9	h	73.1	26.9	
18061	49600.058	6117.390	h;88.7;11.3	h	88.7	11.3	
18067	49600.588	6117.893	h;69.3;30.7	h	69.3	30.7	
18073	49601.105	6118.419	h;73.1;26.9	h	73.1	26.9	
18079	49601.634	6118.902	h;95.9;4.1	h	95.9	4.1	
18086	49602.195	6119.490	e;0.0;100.0	e	0.0	100.0	
18091	49602.618	6119.931	e;18.9;81.1	e	18.9	81.1	
18097	49603.162	6120.436	h;73.0;27.0	h	73.0	27.0	
18103	49603.663	6120.959	h;89.8;10.2	h	89.8	10.2	
18109	49604.147	6121.443	e;0.7;99.3	e	0.7	99.3	
18115	49604.691	6121.989	h;74.0;26.0	h	74.0	26.0	
18121	49605.175	6122.472	e;4.6;95.4	e	4.6	95.4	
18127	49605.644	6122.976	h;91.9;8.1	h	91.9	8.1	
18133	49606.173	6123.502	h;73.0;27.0	h	73.0	27.0	
18139	49606.641	6123.984	h;72.7;27.3	h	72.7	27.3	
