Subject:	S1109
Project:	BesteRTMusic
Time:	2015-03-24_15-12-37

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
16315	56164.913	18656.570	e;43.9;56.1	e	43.9	56.1	
16321	56165.490	18657.060	h;99.9;0.1	h	99.9	0.1	
16327	56165.970	18657.560	h;77.1;22.9	h	77.1	22.9	
16333	56166.495	18658.080	h;59.5;40.5	h	59.5	40.5	
16339	56167.056	18658.590	h;100.0;0.0	h	100.0	0.0	
16345	56167.550	18659.110	h;100.0;0.0	h	100.0	0.0	
16351	56167.957	18659.600	h;86.8;13.2	h	86.8	13.2	
16357	56168.552	18660.100	h;94.9;5.1	h	94.9	5.1	
16364	56169.092	18660.710	h;91.5;8.5	h	91.5	8.5	
16369	56169.590	18661.130	h;99.1;0.9	h	99.1	0.9	
16375	56170.120	18661.650	h;55.7;44.3	h	55.7	44.3	
16381	56170.498	18662.140	e;8.7;91.3	e	8.7	91.3	
16387	56171.096	18662.680	e;0.0;100.0	e	0.0	100.0	
16393	56171.583	18663.170	e;22.3;77.7	e	22.3	77.7	
16399	56172.076	18663.650	h;58.7;41.3	h	58.7	41.3	
16405	56172.554	18664.200	e;22.1;77.9	e	22.1	77.9	
16411	56173.041	18664.680	e;9.3;90.7	e	9.3	90.7	
16417	56173.624	18665.220	e;4.3;95.7	e	4.3	95.7	
16424	56174.159	18665.790	h;68.9;31.1	h	68.9	31.1	
16429	56174.574	18666.250	e;27.8;72.2	e	27.8	72.2	
16435	56175.150	18666.740	h;98.7;1.3	h	98.7	1.3	
16441	56175.633	18667.220	e;8.1;91.9	e	8.1	91.9	
16447	56176.100	18667.770	e;17.4;82.6	e	17.4	82.6	
16460	56177.222	18668.860	h;62.0;38.0	h	62.0	38.0	
16471	56178.209	18669.760	h;100.0;0.0	h	100.0	0.0	
16477	56178.659	18670.290	e;17.8;82.2	e	17.8	82.2	
16483	56179.141	18670.790	e;44.2;55.8	e	44.2	55.8	
16489	56179.702	18671.320	e;43.3;56.7	e	43.3	56.7	
16495	56180.154	18671.820	e;45.3;54.7	e	45.3	54.7	
16501	56180.753	18672.350	e;26.7;73.3	e	26.7	73.3	
16507	56181.178	18672.830	h;55.2;44.8	h	55.2	44.8	
16513	56181.761	18673.330	e;0.6;99.4	e	0.6	99.4	
16519	56182.200	18673.860	e;13.1;86.9	e	13.1	86.9	
16525	56182.758	18674.340	e;0.5;99.5	e	0.5	99.5	
16531	56183.247	18674.890	h;99.7;0.3	h	99.7	0.3	
16537	56183.747	18675.370	h;97.8;2.2	h	97.8	2.2	
16543	56184.306	18675.920	e;45.8;54.2	e	45.8	54.2	
16549	56184.871	18676.400	h;81.0;19.0	h	81.0	19.0	
16555	56185.325	18676.880	e;23.1;76.9	e	23.1	76.9	
16562	56185.890	18677.510	e;20.1;79.9	e	20.1	79.9	
16573	56186.815	18678.460	e;29.2;70.8	e	29.2	70.8	
16579	56187.351	18678.940	h;58.1;41.9	h	58.1	41.9	
16585	56187.866	18679.420	h;99.5;0.5	h	99.5	0.5	
16591	56188.380	18679.970	e;8.4;91.6	e	8.4	91.6	
16597	56188.873	18680.450	e;0.7;99.3	e	0.7	99.3	
16603	56189.351	18681.000	e;0.6;99.4	e	0.6	99.4	
16613	56190.194	18681.820	1000;level0start;1427225790250;	1000	level0start	1427225790250	
16615	56190.370	18682.030	h;57.8;42.2	h	57.8	42.2	
16621	56190.903	18682.510	h;55.2;44.8	h	55.2	44.8	
16627	56191.422	18682.990	h;96.9;3.1	h	96.9	3.1	
16633	56191.952	18683.540	e;16.6;83.4	e	16.6	83.4	
16639	56192.379	18684.020	e;0.6;99.4	e	0.6	99.4	
16645	56192.960	18684.550	e;4.2;95.8	e	4.2	95.8	
16651	56193.450	18685.050	h;94.0;6.0	h	94.0	6.0	
16657	56193.968	18685.580	e;41.3;58.7	e	41.3	58.7	
16663	56194.463	18686.060	h;93.9;6.1	h	93.9	6.1	
16669	56194.927	18686.570	h;94.7;5.3	h	94.7	5.3	
16675	56195.474	18687.090	h;93.5;6.5	h	93.5	6.5	
16681	56195.978	18687.580	h;87.9;12.1	h	87.9	12.1	
16687	56196.495	18688.120	e;40.4;59.6	e	40.4	59.6	
16693	56196.946	18688.600	e;17.3;82.7	e	17.3	82.7	
16699	56197.481	18689.150	e;0.0;100.0	e	0.0	100.0	
16705	56198.091	18689.630	e;3.6;96.4	e	3.6	96.4	
16711	56198.503	18690.120	e;0.6;99.4	e	0.6	99.4	
16718	56199.120	18690.750	e;1.2;98.8	e	1.2	98.8	
16723	56199.529	18691.150	e;1.9;98.1	e	1.9	98.1	
16729	56200.067	18691.690	e;0.6;99.4	e	0.6	99.4	
16735	56200.633	18692.170	h;67.2;32.8	h	67.2	32.8	
16741	56201.015	18692.680	e;7.6;92.4	e	7.6	92.4	
16747	56201.623	18693.200	e;18.5;81.5	e	18.5	81.5	
16753	56202.077	18693.690	e;6.3;93.7	e	6.3	93.7	
16759	56202.644	18694.230	e;20.8;79.2	e	20.8	79.2	
16766	56203.208	18694.800	e;0.0;100.0	e	0.0	100.0	
16771	56203.639	18695.240	h;94.1;5.9	h	94.1	5.9	
16783	56204.649	18696.230	e;44.4;55.6	e	44.4	55.6	
16790	56205.229	18696.840	e;0.0;100.0	e	0.0	100.0	
16795	56205.596	18697.260	h;57.4;42.6	h	57.4	42.6	
16801	56206.247	18697.780	h;57.4;42.6	h	57.4	42.6	
16807	56206.719	18698.290	h;57.4;42.6	h	57.4	42.6	
16813	56207.208	18698.810	e;26.6;73.4	e	26.6	73.4	
16819	56207.686	18699.320	e;26.3;73.7	e	26.3	73.7	
16825	56208.160	18699.800	e;6.0;94.0	e	6.0	94.0	
16831	56208.700	18700.320	h;98.3;1.7	h	98.3	1.7	
16837	56209.234	18700.810	h;97.2;2.8	h	97.2	2.8	
16843	56209.751	18701.350	h;98.3;1.7	h	98.3	1.7	
16855	56210.791	18702.340	h;99.9;0.1	h	99.9	0.1	
16861	56211.247	18702.870	h;82.2;17.8	h	82.2	17.8	
16867	56211.805	18703.350	h;93.1;6.9	h	93.1	6.9	
16873	56212.296	18703.900	h;99.7;0.3	h	99.7	0.3	
16885	56213.293	18704.920	h;87.7;12.3	h	87.7	12.3	
16891	56213.807	18705.410	h;64.2;35.8	h	64.2	35.8	
16897	56214.301	18705.890	h;98.5;1.5	h	98.5	1.5	
16909	56215.292	18706.920	h;84.9;15.1	h	84.9	15.1	
16916	56215.871	18707.530	h;82.1;17.9	h	82.1	17.9	
16921	56216.410	18707.950	h;98.6;1.4	h	98.6	1.4	
16927	56216.879	18708.470	h;58.3;41.7	h	58.3	41.7	
16933	56217.358	18708.980	h;58.2;41.8	h	58.2	41.8	
16939	56217.888	18709.460	h;58.3;41.7	h	58.3	41.7	
16946	56218.413	18710.070	h;56.6;43.4	h	56.6	43.4	
16951	56218.960	18710.490	h;100.0;0.0	h	100.0	0.0	
16957	56219.384	18711.020	e;48.2;51.8	e	48.2	51.8	
16963	56219.858	18711.500	e;33.0;67.0	e	33.0	67.0	
16969	56220.392	18712.000	h;94.7;5.3	h	94.7	5.3	
16975	56220.924	18712.550	h;94.4;5.6	h	94.4	5.6	
16981	56221.420	18713.030	e;6.4;93.6	e	6.4	93.6	
16993	56222.410	18714.040	e;45.1;54.9	e	45.1	54.9	
16999	56222.927	18714.590	e;11.1;88.9	e	11.1	88.9	
17005	56223.463	18715.070	e;1.9;98.1	e	1.9	98.1	
17011	56224.046	18715.580	e;42.2;57.8	e	42.2	57.8	
17023	56225.005	18716.580	h;95.1;4.9	h	95.1	4.9	
17029	56225.524	18717.130	h;97.1;2.9	h	97.1	2.9	
17035	56226.019	18717.610	e;40.2;59.8	e	40.2	59.8	
17041	56226.539	18718.160	e;46.1;53.9	e	46.1	53.9	
17047	56227.101	18718.640	e;40.4;59.6	e	40.4	59.6	
17053	56227.485	18719.120	e;0.3;99.7	e	0.3	99.7	
17059	56228.122	18719.670	e;13.5;86.5	e	13.5	86.5	
17065	56228.535	18720.150	e;0.0;100.0	e	0.0	100.0	
17071	56229.046	18720.700	h;78.9;21.1	h	78.9	21.1	
17077	56229.515	18721.180	h;64.1;35.9	h	64.1	35.9	
17083	56230.132	18721.710	e;48.9;51.1	e	48.9	51.1	
17095	56231.079	18722.690	e;30.7;69.3	e	30.7	69.3	
17107	56232.066	18723.720	e;33.6;66.4	e	33.6	66.4	
17114	56232.670	18724.330	e;37.3;62.7	e	37.3	62.7	
17120	56233.170	18724.840	e;45.2;54.8	e	45.2	54.8	
17125	56233.667	18725.240	h;51.2;48.8	h	51.2	48.8	
17131	56234.164	18725.780	h;54.4;45.6	h	54.4	45.6	
17137	56234.666	18726.270	h;73.2;26.8	h	73.2	26.8	
17143	56235.224	18726.790	h;56.0;44.0	h	56.0	44.0	
17149	56235.645	18727.270	h;68.4;31.6	h	68.4	31.6	
17156	56236.210	18727.900	h;97.8;2.2	h	97.8	2.2	
17161	56236.680	18728.320	e;23.4;76.6	e	23.4	76.6	
17173	56237.737	18729.330	h;100.0;0.0	h	100.0	0.0	
17179	56238.201	18729.820	h;95.3;4.7	h	95.3	4.7	
17191	56239.236	18730.840	e;9.3;90.7	e	9.3	90.7	
17198	56239.765	18731.470	h;69.4;30.6	h	69.4	30.6	
17204	56240.293	18731.960	e;9.8;90.2	e	9.8	90.2	
17209	56240.662	18732.360	h;80.8;19.2	h	80.8	19.2	
17221	56241.778	18733.390	h;55.4;44.6	h	55.4	44.6	
17227	56242.378	18733.930	h;88.1;11.9	h	88.1	11.9	
17239	56243.287	18734.900	h;81.0;19.0	h	81.0	19.0	
17245	56243.783	18735.440	h;76.1;23.9	h	76.1	23.9	
17251	56244.304	18735.930	e;40.1;59.9	e	40.1	59.9	
17269	56245.837	18737.480	e;18.9;81.1	e	18.9	81.1	
17275	56246.313	18737.990	h;100.0;0.0	h	100.0	0.0	
17288	56247.441	18739.080	e;0.0;100.0	e	0.0	100.0	
17294	56247.912	18739.580	e;35.8;64.2	e	35.8	64.2	
17299	56248.439	18740.020	e;11.9;88.1	e	11.9	88.1	
17305	56248.898	18740.530	e;0.0;100.0	e	0.0	100.0	
17311	56249.437	18741.050	e;10.3;89.7	e	10.3	89.7	
17318	56249.986	18741.620	h;100.0;0.0	h	100.0	0.0	
17324	56250.552	18742.130	h;100.0;0.0	h	100.0	0.0	
17329	56250.995	18742.570	h;97.3;2.7	h	97.3	2.7	
17335	56251.439	18743.050	h;99.9;0.1	h	99.9	0.1	
17341	56252.009	18743.590	e;18.1;81.9	e	18.1	81.9	
17347	56252.513	18744.100	e;27.9;72.1	e	27.9	72.1	
17353	56253.047	18744.580	e;4.6;95.4	e	4.6	95.4	
17359	56253.473	18745.110	e;3.9;96.1	e	3.9	96.1	
17365	56253.916	18745.590	h;89.4;10.6	h	89.4	10.6	
17371	56254.530	18746.140	e;0.0;100.0	e	0.0	100.0	
17378	56255.069	18746.700	e;2.7;97.3	e	2.7	97.3	
17383	56255.609	18747.170	e;0.0;100.0	e	0.0	100.0	
17389	56256.022	18747.650	h;62.7;37.3	h	62.7	37.3	
17396	56256.565	18748.260	h;59.3;40.7	h	59.3	40.7	
17401	56257.066	18748.680	e;19.4;80.6	e	19.4	80.6	
17407	56257.535	18749.160	e;46.7;53.3	e	46.7	53.3	
17413	56258.020	18749.710	e;46.5;53.5	e	46.5	53.5	
17419	56258.591	18750.190	e;0.0;100.0	e	0.0	100.0	
17443	56260.607	18752.230	e;0.4;99.6	e	0.4	99.6	
17455	56261.677	18753.260	e;0.0;100.0	e	0.0	100.0	
17461	56262.154	18753.760	e;3.3;96.7	e	3.3	96.7	
17467	56262.702	18754.290	e;44.9;55.1	e	44.9	55.1	
17473	56263.153	18754.770	e;46.6;53.4	e	46.6	53.4	
17479	56263.650	18755.270	e;3.7;96.3	e	3.7	96.3	
17485	56264.103	18755.800	e;23.3;76.7	e	23.3	76.7	
17491	56264.612	18756.300	h;99.2;0.8	h	99.2	0.8	
17497	56265.247	18756.830	h;99.2;0.8	h	99.2	0.8	
17503	56265.691	18757.310	h;99.6;0.4	h	99.6	0.4	
17509	56266.161	18757.790	e;35.0;65.0	e	35.0	65.0	
17515	56266.782	18758.340	e;4.2;95.8	e	4.2	95.8	
17521	56267.175	18758.820	h;88.8;11.2	h	88.8	11.2	
17527	56267.796	18759.370	h;94.1;5.9	h	94.1	5.9	
17533	56268.237	18759.850	h;99.8;0.2	h	99.8	0.2	
17539	56268.838	18760.400	h;63.1;36.9	h	63.1	36.9	
17545	56269.267	18760.880	h;81.7;18.3	h	81.7	18.3	
17551	56269.693	18761.370	e;46.2;53.8	e	46.2	53.8	
17558	56270.350	18761.970	e;3.3;96.7	e	3.3	96.7	
17563	56270.778	18762.400	e;32.2;67.8	e	32.2	67.8	
17569	56271.362	18762.940	e;36.2;63.8	e	36.2	63.8	
17575	56271.797	18763.420	e;38.5;61.5	e	38.5	61.5	
17581	56272.323	18763.950	e;33.0;67.0	e	33.0	67.0	
17587	56272.821	18764.450	e;0.0;100.0	e	0.0	100.0	
17593	56273.275	18764.940	h;58.9;41.1	h	58.9	41.1	
17605	56274.347	18765.970	h;98.7;1.3	h	98.7	1.3	
17611	56274.881	18766.490	h;99.0;1.0	h	99.0	1.0	
17617	56275.365	18766.990	e;32.5;67.5	e	32.5	67.5	
17623	56275.897	18767.480	e;31.6;68.4	e	31.6	68.4	
17629	56276.386	18768.000	e;15.3;84.7	e	15.3	84.7	
17635	56276.880	18768.510	e;0.5;99.5	e	0.5	99.5	
17641	56277.407	18769.030	e;0.0;100.0	e	0.0	100.0	
17653	56278.475	18770.060	e;9.9;90.1	e	9.9	90.1	
17659	56278.873	18770.540	h;98.9;1.1	h	98.9	1.1	
17665	56279.447	18771.050	h;66.9;33.1	h	66.9	33.1	
17671	56279.988	18771.570	e;44.8;55.2	e	44.8	55.2	
17677	56280.398	18772.080	e;1.9;98.1	e	1.9	98.1	
17683	56281.040	18772.600	h;99.4;0.6	h	99.4	0.6	
17689	56281.405	18773.090	h;88.3;11.7	h	88.3	11.7	
17696	56281.993	18773.720	h;98.9;1.1	h	98.9	1.1	
17707	56282.939	18774.600	e;2.0;98.0	e	2.0	98.0	
17713	56283.527	18775.140	h;77.9;22.1	h	77.9	22.1	
17719	56283.933	18775.630	e;47.4;52.6	e	47.4	52.6	
17726	56284.615	18776.260	h;51.9;48.1	h	51.9	48.1	
17731	56285.020	18776.660	e;47.3;52.7	e	47.3	52.7	
17737	56285.554	18777.140	e;1.0;99.0	e	1.0	99.0	
17743	56286.045	18777.690	e;11.4;88.6	e	11.4	88.6	
17749	56286.553	18778.170	e;0.0;100.0	e	0.0	100.0	
17755	56287.049	18778.690	e;47.8;52.2	e	47.8	52.2	
17761	56287.516	18779.200	e;0.0;100.0	e	0.0	100.0	
17767	56288.095	18779.720	e;44.9;55.1	e	44.9	55.1	
17773	56288.593	18780.230	e;11.4;88.6	e	11.4	88.6	
17779	56289.161	18780.710	e;8.6;91.4	e	8.6	91.4	
17785	56289.631	18781.240	h;50.0;50.0	h	50.0	50.0	
17797	56290.592	18782.260	h;88.5;11.5	h	88.5	11.5	
17803	56291.130	18782.770	h;74.8;25.2	h	74.8	25.2	
17810	56291.693	18783.380	e;45.4;54.6	e	45.4	54.6	
17828	56293.194	18784.890	h;88.5;11.5	h	88.5	11.5	
17833	56293.679	18785.310	e;27.0;73.0	e	27.0	73.0	
17839	56294.239	18785.830	e;3.5;96.5	e	3.5	96.5	
17845	56294.695	18786.320	e;4.7;95.3	e	4.7	95.3	
17851	56295.233	18786.840	e;0.6;99.4	e	0.6	99.4	
17857	56295.736	18787.350	e;16.7;83.3	e	16.7	83.3	
17863	56296.256	18787.850	e;29.0;71.0	e	29.0	71.0	
17869	56296.736	18788.380	e;1.1;98.9	e	1.1	98.9	
17875	56297.279	18788.860	h;100.0;0.0	h	100.0	0.0	
17881	56297.825	18789.390	e;0.0;100.0	e	0.0	100.0	
17887	56298.250	18789.890	e;0.0;100.0	e	0.0	100.0	
17893	56298.803	18790.370	e;47.2;52.8	e	47.2	52.8	
17918	56300.869	18792.520	e;49.1;50.9	e	49.1	50.9	
17923	56301.316	18792.960	e;25.2;74.8	e	25.2	74.8	
17929	56301.848	18793.460	e;6.6;93.4	e	6.6	93.4	
17935	56302.348	18793.940	e;32.0;68.0	e	32.0	68.0	
17941	56302.852	18794.470	h;71.1;28.9	h	71.1	28.9	
17947	56303.351	18794.970	h;98.4;1.6	h	98.4	1.6	
17953	56303.866	18795.500	h;98.4;1.6	h	98.4	1.6	
17959	56304.366	18796.000	e;32.8;67.2	e	32.8	67.2	
17971	56305.405	18797.010	h;84.7;15.3	h	84.7	15.3	
17977	56305.925	18797.510	e;0.3;99.7	e	0.3	99.7	
17989	56306.886	18798.540	e;0.0;100.0	e	0.0	100.0	
17996	56307.482	18799.150	h;73.4;26.6	h	73.4	26.6	
18001	56307.870	18799.550	e;11.7;88.3	e	11.7	88.3	
18007	56308.426	18800.030	e;8.2;91.8	e	8.2	91.8	
18013	56308.952	18800.580	h;97.6;2.4	h	97.6	2.4	
18019	56309.404	18801.090	e;4.2;95.8	e	4.2	95.8	
18025	56310.038	18801.610	e;1.0;99.0	e	1.0	99.0	
18031	56310.406	18802.090	e;2.0;98.0	e	2.0	98.0	
18037	56311.050	18802.620	e;1.4;98.6	e	1.4	98.6	
18049	56312.027	18803.630	e;6.3;93.7	e	6.3	93.7	
18056	56312.530	18804.240	e;48.2;51.8	e	48.2	51.8	
18061	56312.973	18804.630	e;48.6;51.4	e	48.6	51.4	
18067	56313.528	18805.160	e;4.6;95.4	e	4.6	95.4	
18073	56313.974	18805.670	e;6.2;93.8	e	6.2	93.8	
18079	56314.570	18806.190	e;6.7;93.3	e	6.7	93.3	
18091	56315.541	18807.180	e;46.2;53.8	e	46.2	53.8	
18097	56316.065	18807.700	e;46.5;53.5	e	46.5	53.5	
18103	56316.559	18808.210	e;45.2;54.8	e	45.2	54.8	
18109	56317.063	18808.730	e;46.4;53.6	e	46.4	53.6	
18121	56318.107	18809.720	e;41.6;58.4	e	41.6	58.4	
18134	56319.176	18810.810	e;7.4;92.6	e	7.4	92.6	
18140	56319.672	18811.360	h;95.7;4.3	h	95.7	4.3	
18145	56320.145	18811.760	h;71.9;28.1	h	71.9	28.1	
18152	56320.725	18812.390	e;45.4;54.6	e	45.4	54.6	
18157	56321.071	18812.790	e;46.3;53.7	e	46.3	53.7	
18163	56321.677	18813.290	e;3.4;96.6	e	3.4	96.6	
18169	56322.244	18813.810	e;15.6;84.4	e	15.6	84.4	
18176	56322.677	18814.380	h;70.2;29.8	h	70.2	29.8	
18181	56323.166	18814.840	h;94.4;5.6	h	94.4	5.6	
18187	56323.732	18815.330	e;6.4;93.6	e	6.4	93.6	
18200	56324.723	18816.440	h;86.3;13.7	h	86.3	13.7	
18205	56325.158	18816.860	h;98.0;2.0	h	98.0	2.0	
18211	56325.792	18817.390	h;95.5;4.5	h	95.5	4.5	
18217	56326.266	18817.870	h;87.7;12.3	h	87.7	12.3	
18223	56326.758	18818.390	h;99.3;0.7	h	99.3	0.7	
18229	56327.233	18818.900	h;88.3;11.7	h	88.3	11.7	
18235	56327.758	18819.420	h;97.2;2.8	h	97.2	2.8	
18241	56328.334	18819.930	e;44.8;55.2	e	44.8	55.2	
18248	56328.825	18820.490	e;46.0;54.0	e	46.0	54.0	
18253	56329.305	18820.930	e;45.8;54.2	e	45.8	54.2	
18260	56329.845	18821.520	h;98.3;1.7	h	98.3	1.7	
18265	56330.319	18821.970	h;99.8;0.2	h	99.8	0.2	
