Subject:	S1119
Project:	BesteRTMusic
Time:	2015-04-10_11-12-03

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
15950	41707.066	4418.106	e;91.7;8.3	e	91.7	8.3	
15956	41707.571	4418.653	e;91.7;8.3	e	91.7	8.3	
15961	41707.983	4419.052	e;91.5;8.5	e	91.5	8.5	
15968	41708.577	4419.619	e;77.5;22.5	e	77.5	22.5	
15973	41709.077	4420.081	e;80.8;19.2	e	80.8	19.2	
15979	41709.513	4420.565	e;94.0;6.0	e	94.0	6.0	
15985	41710.115	4421.110	e;91.4;8.6	e	91.4	8.6	
15992	41710.618	4421.678	e;92.9;7.1	e	92.9	7.1	
15997	41711.016	4422.098	e;79.6;20.4	e	79.6	20.4	
16004	41711.672	4422.707	e;80.1;19.9	e	80.1	19.9	
16009	41712.052	4423.127	e;82.1;17.9	e	82.1	17.9	
16016	41712.631	4423.737	e;80.9;19.1	e	80.9	19.1	
16021	41713.105	4424.135	e;87.7;12.3	e	87.7	12.3	
16027	41713.641	4424.639	e;81.7;18.3	e	81.7	18.3	
16034	41714.188	4425.248	e;80.5;19.5	e	80.5	19.5	
16040	41714.678	4425.731	e;80.6;19.4	e	80.6	19.4	
16045	41715.143	4426.193	e;80.6;19.4	e	80.6	19.4	
16051	41715.703	4426.677	e;88.0;12.0	e	88.0	12.0	
16057	41716.169	4427.201	e;78.9;21.1	e	78.9	21.1	
16064	41716.713	4427.790	h;24.1;75.9	h	24.1	75.9	
16069	41717.187	4428.189	e;55.4;44.6	e	55.4	44.6	
16075	41717.699	4428.735	h;11.6;88.4	h	11.6	88.4	
16081	41718.192	4429.218	e;92.4;7.6	e	92.4	7.6	
16087	41718.661	4429.744	e;97.4;2.6	e	97.4	2.6	
16093	41719.189	4430.247	e;80.7;19.3	e	80.7	19.3	
16100	41719.764	4430.857	e;77.9;22.1	e	77.9	22.1	
16105	41720.185	4431.256	e;77.8;22.2	e	77.8	22.2	
16112	41720.763	4431.844	e;86.3;13.7	e	86.3	13.7	
16118	41721.280	4432.369	e;91.2;8.8	e	91.2	8.8	
16124	41721.778	4432.852	e;85.0;15.0	e	85.0	15.0	
16129	41722.337	4433.314	e;89.2;10.8	e	89.2	10.8	
16135	41722.708	4433.798	e;95.5;4.5	e	95.5	4.5	
16141	41723.350	4434.343	e;90.9;9.1	e	90.9	9.1	
16147	41723.776	4434.827	e;91.2;8.8	e	91.2	8.8	
16154	41724.319	4435.394	h;4.6;95.4	h	4.6	95.4	
16159	41724.887	4435.856	h;7.2;92.8	h	7.2	92.8	
16166	41725.376	4436.423	h;9.9;90.1	h	9.9	90.1	
16171	41725.833	4436.886	h;14.6;85.4	h	14.6	85.4	
16177	41726.303	4437.368	h;14.6;85.4	h	14.6	85.4	
16183	41726.865	4437.873	e;77.0;23.0	e	77.0	23.0	
16189	41727.419	4438.398	e;81.4;18.6	e	81.4	18.6	
16195	41727.831	4438.881	e;85.3;14.7	e	85.3	14.7	
16201	41728.378	4439.406	e;79.9;20.1	e	79.9	20.1	
16207	41728.889	4439.911	h;14.2;85.8	h	14.2	85.8	
16214	41729.467	4440.519	h;12.4;87.6	h	12.4	87.6	
16220	41729.981	4441.024	e;88.9;11.1	e	88.9	11.1	
16225	41730.322	4441.423	h;10.2;89.8	h	10.2	89.8	
16231	41730.913	4441.967	h;4.9;95.1	h	4.9	95.1	
16237	41731.334	4442.451	h;15.2;84.8	h	15.2	84.8	
16243	41731.858	4442.977	h;14.7;85.3	h	14.7	85.3	
16249	41732.485	4443.480	h;8.9;91.1	h	8.9	91.1	
16255	41732.949	4444.006	h;4.6;95.4	h	4.6	95.4	
16262	41733.508	4444.594	h;6.1;93.9	h	6.1	93.9	
16267	41733.987	4444.992	h;35.2;64.8	h	35.2	64.8	
16274	41734.524	4445.602	h;15.0;85.0	h	15.0	85.0	
16279	41734.922	4446.023	e;80.1;19.9	e	80.1	19.9	
16285	41735.499	4446.547	e;79.7;20.3	e	79.7	20.3	
16291	41735.957	4447.031	e;77.4;22.6	e	77.4	22.6	
16297	41736.536	4447.534	e;77.6;22.4	e	77.6	22.4	
16303	41737.079	4448.059	h;5.8;94.2	h	5.8	94.2	
16309	41737.453	4448.564	h;15.1;84.9	h	15.1	84.9	
16315	41738.108	4449.088	h;30.6;69.4	h	30.6	69.4	
16321	41738.484	4449.572	h;15.1;84.9	h	15.1	84.9	
16327	41739.045	4450.119	h;9.8;90.2	h	9.8	90.2	
16333	41739.549	4450.601	h;5.2;94.8	h	5.2	94.8	
16339	41740.091	4451.105	h;6.6;93.4	h	6.6	93.4	
16346	41740.638	4451.715	h;9.9;90.1	h	9.9	90.1	
16351	41741.023	4452.113	h;6.5;93.5	h	6.5	93.5	
16357	41741.676	4452.660	h;6.5;93.5	h	6.5	93.5	
16363	41742.043	4453.144	h;5.1;94.9	h	5.1	94.9	
16369	41742.657	4453.668	h;15.3;84.7	h	15.3	84.7	
16382	41743.711	4454.739	h;14.6;85.4	h	14.6	85.4	
16387	41744.151	4455.180	h;12.3;87.7	h	12.3	87.7	
16393	41744.674	4455.685	h;5.6;94.4	h	5.6	94.4	
16406	41745.660	4456.798	h;5.7;94.3	h	5.7	94.3	
16407	41745.811	4456.861	1000;level0start;1428680145686;	1000	level0start	1428680145686	
16411	41746.187	4457.198	h;5.7;94.3	h	5.7	94.3	
16417	41746.687	4457.722	h;6.2;93.8	h	6.2	93.8	
16424	41747.215	4458.311	h;14.3;85.7	h	14.3	85.7	
16429	41747.717	4458.752	e;90.8;9.2	e	90.8	9.2	
16436	41748.237	4459.338	e;79.6;20.4	e	79.6	20.4	
16441	41748.748	4459.780	e;79.9;20.1	e	79.9	20.1	
16448	41749.255	4460.347	e;80.8;19.2	e	80.8	19.2	
16454	41749.794	4460.893	e;80.8;19.2	e	80.8	19.2	
16460	41750.248	4461.376	e;80.8;19.2	e	80.8	19.2	
16465	41750.763	4461.797	e;80.8;19.2	e	80.8	19.2	
16471	41751.344	4462.321	h;6.7;93.3	h	6.7	93.3	
16477	41751.774	4462.805	h;5.8;94.2	h	5.8	94.2	
16483	41752.306	4463.330	h;6.0;94.0	h	6.0	94.0	
16489	41752.783	4463.834	e;80.9;19.1	e	80.9	19.1	
16496	41753.380	4464.401	e;80.8;19.2	e	80.8	19.2	
16501	41753.875	4464.864	e;80.8;19.2	e	80.8	19.2	
16507	41754.305	4465.346	h;9.0;91.0	h	9.0	91.0	
16513	41754.907	4465.872	e;92.7;7.3	e	92.7	7.3	
16519	41755.281	4466.376	e;79.0;21.0	e	79.0	21.0	
16526	41755.923	4466.985	e;91.5;8.5	e	91.5	8.5	
16531	41756.356	4467.405	e;91.6;8.4	e	91.6	8.4	
16538	41756.919	4467.973	h;13.8;86.2	h	13.8	86.2	
16543	41757.379	4468.413	h;15.7;84.3	h	15.7	84.3	
16550	41757.918	4469.002	h;14.0;86.0	h	14.0	86.0	
16556	41758.457	4469.526	h;14.3;85.7	h	14.3	85.7	
16561	41758.877	4469.947	h;14.3;85.7	h	14.3	85.7	
16568	41759.486	4470.557	h;15.3;84.7	h	15.3	84.7	
16574	41759.985	4471.039	e;78.8;21.2	e	78.8	21.2	
16579	41760.381	4471.459	h;14.0;86.0	h	14.0	86.0	
16585	41760.968	4471.985	h;13.8;86.2	h	13.8	86.2	
16591	41761.427	4472.488	h;13.7;86.3	h	13.7	86.3	
16598	41762.038	4473.098	h;14.0;86.0	h	14.0	86.0	
16603	41762.378	4473.497	h;13.9;86.1	h	13.9	86.1	
16610	41763.057	4474.064	h;14.1;85.9	h	14.1	85.9	
16615	41763.471	4474.526	e;80.3;19.7	e	80.3	19.7	
16622	41763.990	4475.094	e;80.7;19.3	e	80.7	19.3	
16627	41764.492	4475.555	e;80.7;19.3	e	80.7	19.3	
16633	41764.944	4476.039	e;80.6;19.4	e	80.6	19.4	
16639	41765.535	4476.565	e;80.3;19.7	e	80.3	19.7	
16645	41766.041	4477.067	e;79.0;21.0	e	79.0	21.0	
16652	41766.579	4477.634	h;26.1;73.9	h	26.1	73.9	
16658	41767.096	4478.181	h;4.9;95.1	h	4.9	95.1	
16663	41767.601	4478.579	e;79.6;20.4	e	79.6	20.4	
16670	41768.166	4479.189	e;80.3;19.7	e	80.3	19.7	
16675	41768.620	4479.609	e;80.7;19.3	e	80.7	19.3	
16681	41769.074	4480.113	e;80.8;19.2	e	80.8	19.2	
16687	41769.590	4480.638	e;91.3;8.7	e	91.3	8.7	
16693	41770.082	4481.122	e;80.7;19.3	e	80.7	19.3	
16699	41770.551	4481.646	e;80.7;19.3	e	80.7	19.3	
16705	41771.147	4482.151	e;80.8;19.2	e	80.8	19.2	
16711	41771.629	4482.676	e;86.5;13.5	e	86.5	13.5	
16717	41772.082	4483.180	e;80.8;19.2	e	80.8	19.2	
16723	41772.570	4483.663	e;81.8;18.2	e	81.8	18.2	
16729	41773.091	4484.189	h;29.1;70.9	h	29.1	70.9	
16735	41773.642	4484.692	e;70.2;29.8	e	70.2	29.8	
16742	41774.265	4485.302	h;42.0;58.0	h	42.0	58.0	
16747	41774.679	4485.721	h;15.2;84.8	h	15.2	84.8	
16753	41775.190	4486.247	h;14.5;85.5	h	14.5	85.5	
16760	41775.739	4486.814	h;12.4;87.6	h	12.4	87.6	
16765	41776.230	4487.234	h;11.4;88.6	h	11.4	88.6	
16772	41776.738	4487.843	h;14.2;85.8	h	14.2	85.8	
16777	41777.267	4488.264	h;10.5;89.5	h	10.5	89.5	
16784	41777.784	4488.872	e;59.0;41.0	e	59.0	41.0	
16789	41778.233	4489.272	e;85.1;14.9	e	85.1	14.9	
16795	41778.800	4489.776	e;89.3;10.7	e	89.3	10.7	
16801	41779.250	4490.301	e;93.0;7.0	e	93.0	7.0	
16807	41779.765	4490.805	e;93.2;6.8	e	93.2	6.8	
16813	41780.226	4491.331	e;86.4;13.6	e	86.4	13.6	
16819	41780.759	4491.813	e;86.7;13.3	e	86.7	13.3	
16825	41781.332	4492.339	e;83.5;16.5	e	83.5	16.5	
16832	41781.839	4492.926	e;85.3;14.7	e	85.3	14.7	
16837	41782.332	4493.347	e;86.8;13.2	e	86.8	13.2	
16843	41782.859	4493.872	e;86.5;13.5	e	86.5	13.5	
16849	41783.304	4494.355	e;80.5;19.5	e	80.5	19.5	
16856	41783.952	4494.963	e;80.2;19.8	e	80.2	19.8	
16861	41784.399	4495.384	e;80.2;19.8	e	80.2	19.8	
16866	41784.770	4495.783	1000;level0end;1428680184839;	1000	level0end	1428680184839	
16868	41784.863	4495.993	e;80.7;19.3	e	80.7	19.3	
16869	41784.987	4496.076	1001;level1start;1428680184910;	1001	level1start	1428680184910	
16873	41785.414	4496.413	e;93.3;6.7	e	93.3	6.7	
16879	41785.857	4496.896	e;90.3;9.7	e	90.3	9.7	
16886	41786.398	4497.505	h;7.5;92.5	h	7.5	92.5	
16891	41786.839	4497.925	h;6.2;93.8	h	6.2	93.8	
16897	41787.390	4498.451	h;12.7;87.3	h	12.7	87.3	
16904	41787.948	4499.038	h;20.2;79.8	h	20.2	79.8	
16909	41788.420	4499.480	e;80.2;19.8	e	80.2	19.8	
16916	41788.988	4500.047	e;76.8;23.2	e	76.8	23.2	
16921	41789.373	4500.467	e;80.4;19.6	e	80.4	19.6	
16927	41789.925	4500.992	e;80.0;20.0	e	80.0	20.0	
16934	41790.481	4501.581	e;80.4;19.6	e	80.4	19.6	
16939	41790.916	4502.021	e;80.6;19.4	e	80.6	19.4	
16945	41791.455	4502.505	e;80.3;19.7	e	80.3	19.7	
16951	41791.968	4503.009	e;80.6;19.4	e	80.6	19.4	
16958	41792.572	4503.618	e;79.8;20.2	e	79.8	20.2	
16963	41792.973	4504.038	e;80.6;19.4	e	80.6	19.4	
16970	41793.537	4504.648	e;72.4;27.6	e	72.4	27.6	
16976	41794.015	4505.130	e;88.3;11.7	e	88.3	11.7	
16982	41794.577	4505.656	e;80.7;19.3	e	80.7	19.3	
16987	41794.968	4506.076	e;81.8;18.2	e	81.8	18.2	
16993	41795.536	4506.559	e;80.7;19.3	e	80.7	19.3	
16999	41796.110	4507.105	e;82.5;17.5	e	82.5	17.5	
17006	41796.608	4507.672	e;83.6;16.4	e	83.6	16.4	
17011	41797.112	4508.113	e;88.0;12.0	e	88.0	12.0	
17017	41797.597	4508.618	e;82.6;17.4	e	82.6	17.4	
17023	41798.146	4509.142	e;80.7;19.3	e	80.7	19.3	
17029	41798.574	4509.626	e;80.7;19.3	e	80.7	19.3	
17035	41799.064	4510.130	e;80.6;19.4	e	80.6	19.4	
17042	41799.605	4510.739	e;83.2;16.8	e	83.2	16.8	
17048	41800.186	4511.243	e;73.0;27.0	e	73.0	27.0	
17054	41800.658	4511.768	e;76.3;23.7	e	76.3	23.7	
17060	41801.154	4512.271	e;80.8;19.2	e	80.8	19.2	
17065	41801.664	4512.670	e;73.6;26.4	e	73.6	26.4	
17071	41802.144	4513.196	e;82.7;17.3	e	82.7	17.3	
17078	41802.709	4513.783	e;76.1;23.9	e	76.1	23.9	
17084	41803.292	4514.309	e;80.9;19.1	e	80.9	19.1	
17089	41803.665	4514.709	h;15.9;84.1	h	15.9	84.1	
17096	41804.258	4515.338	h;6.1;93.9	h	6.1	93.9	
17101	41804.674	4515.737	h;15.1;84.9	h	15.1	84.9	
17107	41805.207	4516.242	h;20.7;79.3	h	20.7	79.3	
17114	41805.769	4516.851	h;13.9;86.1	h	13.9	86.1	
17119	41806.187	4517.250	h;34.4;65.6	h	34.4	65.6	
17125	41806.748	4517.797	e;79.1;20.9	e	79.1	20.9	
17131	41807.221	4518.279	h;41.1;58.9	h	41.1	58.9	
17138	41807.822	4518.889	h;37.8;62.2	h	37.8	62.2	
17144	41808.298	4519.393	e;81.2;18.8	e	81.2	18.8	
17149	41808.748	4519.791	e;63.9;36.1	e	63.9	36.1	
17156	41809.364	4520.422	e;80.6;19.4	e	80.6	19.4	
17161	41809.681	4520.822	h;3.4;96.6	h	3.4	96.6	
17168	41810.373	4521.430	h;8.9;91.1	h	8.9	91.1	
17173	41810.810	4521.851	h;33.0;67.0	h	33.0	67.0	
17179	41811.292	4522.333	h;18.2;81.8	h	18.2	81.8	
17185	41811.814	4522.858	e;65.0;35.0	e	65.0	35.0	
17191	41812.245	4523.363	e;81.5;18.5	e	81.5	18.5	
17197	41812.858	4523.887	e;76.0;24.0	e	76.0	24.0	
17203	41813.403	4524.392	e;81.4;18.6	e	81.4	18.6	
17209	41813.832	4524.918	h;3.5;96.5	h	3.5	96.5	
17215	41814.314	4525.421	h;33.9;66.1	h	33.9	66.1	
17221	41814.863	4525.904	h;8.8;91.2	h	8.8	91.2	
17227	41815.390	4526.430	h;2.2;97.8	h	2.2	97.8	
17233	41815.943	4526.933	h;3.6;96.4	h	3.6	96.4	
17239	41816.392	4527.459	h;2.5;97.5	h	2.5	97.5	
17246	41816.960	4528.048	h;6.5;93.5	h	6.5	93.5	
17251	41817.375	4528.488	e;73.2;26.8	e	73.2	26.8	
17258	41818.006	4529.056	h;20.0;80.0	h	20.0	80.0	
17263	41818.434	4529.475	e;81.6;18.4	e	81.6	18.4	
17276	41819.494	4530.588	h;37.4;62.6	h	37.4	62.6	
17281	41819.963	4531.029	h;5.4;94.6	h	5.4	94.6	
17288	41820.543	4531.596	h;2.1;97.9	h	2.1	97.9	
17293	41821.005	4532.058	h;6.1;93.9	h	6.1	93.9	
17300	41821.579	4532.626	h;3.8;96.2	h	3.8	96.2	
17306	41821.992	4533.108	h;3.3;96.7	h	3.3	96.7	
17311	41822.506	4533.571	h;2.6;97.4	h	2.6	97.4	
17317	41822.912	4534.054	h;4.1;95.9	h	4.1	95.9	
17323	41823.562	4534.600	e;65.6;34.4	e	65.6	34.4	
17330	41824.119	4535.167	h;12.9;87.1	h	12.9	87.1	
17335	41824.538	4535.567	h;46.9;53.1	h	46.9	53.1	
17341	41825.014	4536.091	h;3.7;96.3	h	3.7	96.3	
17348	41825.635	4536.680	h;37.7;62.3	h	37.7	62.3	
17354	41826.119	4537.204	e;81.9;18.1	e	81.9	18.1	
17360	41826.603	4537.709	h;4.2;95.8	h	4.2	95.8	
17365	41827.090	4538.150	h;3.9;96.1	h	3.9	96.1	
17371	41827.524	4538.633	h;13.9;86.1	h	13.9	86.1	
17377	41828.113	4539.137	h;4.2;95.8	h	4.2	95.8	
17384	41828.647	4539.747	e;65.8;34.2	e	65.8	34.2	
17389	41829.158	4540.166	h;4.4;95.6	h	4.4	95.6	
17395	41829.689	4540.692	e;65.4;34.6	e	65.4	34.6	
17401	41830.085	4541.175	e;55.8;44.2	e	55.8	44.2	
17407	41830.628	4541.721	h;45.4;54.6	h	45.4	54.6	
17413	41831.201	4542.204	h;42.1;57.9	h	42.1	57.9	
17419	41831.644	4542.709	e;81.1;18.9	e	81.1	18.9	
17426	41832.241	4543.317	e;57.5;42.5	e	57.5	42.5	
17431	41832.627	4543.717	h;5.3;94.7	h	5.3	94.7	
17437	41833.186	4544.264	h;14.2;85.8	h	14.2	85.8	
17443	41833.667	4544.746	h;8.3;91.7	h	8.3	91.7	
17449	41834.183	4545.250	h;14.1;85.9	h	14.1	85.9	
17455	41834.748	4545.775	h;14.1;85.9	h	14.1	85.9	
17461	41835.182	4546.258	h;13.9;86.1	h	13.9	86.1	
17467	41835.713	4546.804	h;12.4;87.6	h	12.4	87.6	
17473	41836.225	4547.287	h;6.8;93.2	h	6.8	93.2	
17479	41836.719	4547.833	e;84.6;15.4	e	84.6	15.4	
17485	41837.287	4548.316	e;80.5;19.5	e	80.5	19.5	
17491	41837.766	4548.800	e;80.5;19.5	e	80.5	19.5	
17497	41838.208	4549.345	e;80.4;19.6	e	80.4	19.6	
17503	41838.838	4549.829	e;86.4;13.6	e	86.4	13.6	
17509	41839.266	4550.375	e;87.3;12.7	e	87.3	12.7	
17515	41839.804	4550.858	e;88.7;11.3	e	88.7	11.3	
17521	41840.325	4551.383	e;60.9;39.1	e	60.9	39.1	
17527	41840.871	4551.866	h;48.1;51.9	h	48.1	51.9	
17533	41841.313	4552.370	e;77.4;22.6	e	77.4	22.6	
17539	41841.847	4552.917	h;13.9;86.1	h	13.9	86.1	
17545	41842.280	4553.399	h;13.6;86.4	h	13.6	86.4	
17551	41842.892	4553.925	h;13.7;86.3	h	13.7	86.3	
17557	41843.379	4554.408	h;13.7;86.3	h	13.7	86.3	
17563	41843.890	4554.912	h;13.4;86.6	h	13.4	86.6	
17569	41844.311	4555.437	h;13.6;86.4	h	13.6	86.4	
17575	41844.924	4555.942	h;26.3;73.7	h	26.3	73.7	
17581	41845.406	4556.466	e;78.5;21.5	e	78.5	21.5	
17587	41845.867	4556.950	h;22.7;77.3	h	22.7	77.3	
17593	41846.449	4557.496	e;93.4;6.6	e	93.4	6.6	
17599	41846.860	4557.979	e;91.1;8.9	e	91.1	8.9	
17605	41847.450	4558.483	e;91.1;8.9	e	91.1	8.9	
17611	41847.949	4559.009	e;93.7;6.3	e	93.7	6.3	
17617	41848.457	4559.491	e;92.5;7.5	e	92.5	7.5	
17623	41848.962	4560.038	e;90.6;9.4	e	90.6	9.4	
17630	41849.523	4560.604	e;93.9;6.1	e	93.9	6.1	
17635	41849.924	4561.067	h;13.0;87.0	h	13.0	87.0	
17641	41850.445	4561.550	e;93.9;6.1	e	93.9	6.1	
17648	41851.020	4562.117	e;91.7;8.3	e	91.7	8.3	
17654	41851.519	4562.642	e;91.1;8.9	e	91.1	8.9	
17660	41852.092	4563.147	e;90.9;9.1	e	90.9	9.1	
17665	41852.478	4563.608	h;13.9;86.1	h	13.9	86.1	
17671	41853.098	4564.092	e;91.9;8.1	e	91.9	8.1	
17677	41853.533	4564.616	h;14.2;85.8	h	14.2	85.8	
17683	41854.002	4565.119	e;51.5;48.5	e	51.5	48.5	
17689	41854.531	4565.603	e;90.7;9.3	e	90.7	9.3	
17695	41855.128	4566.150	h;14.0;86.0	h	14.0	86.0	
17701	41855.600	4566.632	h;27.7;72.3	h	27.7	72.3	
17707	41856.076	4567.158	h;14.2;85.8	h	14.2	85.8	
17713	41856.630	4567.641	h;48.9;51.1	h	48.9	51.1	
17719	41857.121	4568.144	e;90.0;10.0	e	90.0	10.0	
17725	41857.598	4568.670	h;29.1;70.9	h	29.1	70.9	
17731	41858.162	4569.175	e;91.1;8.9	e	91.1	8.9	
17737	41858.613	4569.699	h;14.2;85.8	h	14.2	85.8	
17743	41859.192	4570.183	h;49.5;50.5	h	49.5	50.5	
17749	41859.652	4570.729	h;14.3;85.7	h	14.3	85.7	
17761	41860.651	4571.695	e;77.4;22.6	e	77.4	22.6	
17768	41861.238	4572.325	e;50.0;50.0	e	50.0	50.0	
17774	41861.745	4572.808	e;52.0;48.0	e	52.0	48.0	
17779	41862.260	4573.271	h;16.1;83.9	h	16.1	83.9	
17785	41862.701	4573.754	h;9.5;90.5	h	9.5	90.5	
17791	41863.150	4574.300	h;22.3;77.7	h	22.3	77.7	
17797	41863.700	4574.783	h;14.6;85.4	h	14.6	85.4	
17804	41864.311	4575.350	e;89.1;10.9	e	89.1	10.9	
17809	41864.753	4575.812	e;65.9;34.1	e	65.9	34.1	
17816	41865.233	4576.380	h;14.3;85.7	h	14.3	85.7	
17821	41865.691	4576.841	h;14.2;85.8	h	14.2	85.8	
17827	41866.268	4577.325	h;14.3;85.7	h	14.3	85.7	
17833	41866.773	4577.808	h;14.1;85.9	h	14.1	85.9	
17845	41867.763	4578.837	h;14.4;85.6	h	14.4	85.6	
17851	41868.314	4579.363	e;92.3;7.7	e	92.3	7.7	
17858	41868.890	4579.950	h;14.6;85.4	h	14.6	85.4	
17863	41869.290	4580.392	e;52.9;47.1	e	52.9	47.1	
17869	41869.863	4580.875	e;50.0;50.0	e	50.0	50.0	
17875	41870.390	4581.379	h;14.5;85.5	h	14.5	85.5	
17881	41870.818	4581.903	h;16.4;83.6	h	16.4	83.6	
17887	41871.378	4582.408	h;14.8;85.2	h	14.8	85.2	
17893	41871.864	4582.932	h;14.7;85.3	h	14.7	85.3	
17899	41872.322	4583.415	h;15.4;84.6	h	15.4	84.6	
17905	41872.907	4583.962	h;14.5;85.5	h	14.5	85.5	
