Subject:	S911
Project:	BesteRTMusic
Time:	2015-03-09_13-16-24

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
11200	48734.708	17398.750	15;hardend;1425922334745;	15	hardend	1425922334745	
11507	48760.773	17424.780	7;easystart;1425922360794;	7	easystart	1425922360794	
11861	48790.755	17454.790	7;easyend;1425922390797;	7	easyend	1425922390797	
12245	48823.326	17487.370	10;easystart;1425922423372;	10	easystart	1425922423372	
12598	48853.263	17517.320	10;easyend;1425922453375;	10	easyend	1425922453375	
12905	48879.329	17543.370	16;hardstart;1425922479419;	16	hardstart	1425922479419	
13260	48909.404	17573.450	16;hardend;1425922509422;	16	hardend	1425922509422	
13567	48935.423	17599.500	18;hardstart;1425922535475;	18	hardstart	1425922535475	
13920	48965.389	17629.450	18;hardend;1425922565477;	18	hardend	1425922565477	
14227	48991.407	17655.470	11;easystart;1425922591530;	11	easystart	1425922591530	
14582	49021.485	17685.600	11;easyend;1425922621533;	11	easyend	1425922621533	
14889	49047.520	17711.640	14;hardstart;1425922647617;	14	hardstart	1425922647617	
15243	49077.564	17741.680	14;hardend;1425922677620;	14	hardend	1425922677620	
15550	49103.568	17767.680	4;easystart;1425922703669;	4	easystart	1425922703669	
15904	49133.594	17797.720	4;easyend;1425922733672;	4	easyend	1425922733672	
15905	49133.721	17797.810	100;experimentfinished;1425922733677;	100	experimentfinished	1425922733677	
16261	49182.203	17846.350	h;1.6;98.4	h	1.6	98.4	
16267	49182.654	17846.830	e;100.0;0.0	e	100.0	0.0	
16273	49183.202	17847.380	e;100.0;0.0	e	100.0	0.0	
16279	49183.714	17847.860	e;100.0;0.0	e	100.0	0.0	
16285	49184.199	17848.360	e;100.0;0.0	e	100.0	0.0	
16291	49184.759	17848.890	h;0.0;100.0	h	0.0	100.0	
16297	49185.214	17849.370	h;0.0;100.0	h	0.0	100.0	
16303	49185.789	17849.920	h;0.0;100.0	h	0.0	100.0	
16309	49186.273	17850.400	e;100.0;0.0	e	100.0	0.0	
16315	49186.772	17850.900	e;100.0;0.0	e	100.0	0.0	
16321	49187.255	17851.430	e;100.0;0.0	e	100.0	0.0	
16327	49187.740	17851.910	e;100.0;0.0	e	100.0	0.0	
16333	49188.301	17852.440	e;100.0;0.0	e	100.0	0.0	
16339	49188.768	17852.940	e;100.0;0.0	e	100.0	0.0	
16346	49189.377	17853.550	e;100.0;0.0	e	100.0	0.0	
16351	49189.830	17853.970	h;0.0;100.0	h	0.0	100.0	
16357	49190.266	17854.450	e;94.6;5.4	e	94.6	5.4	
16363	49190.830	17854.980	h;0.0;100.0	h	0.0	100.0	
16369	49191.312	17855.480	h;0.3;99.7	h	0.3	99.7	
16375	49191.859	17856.030	h;45.7;54.3	h	45.7	54.3	
16381	49192.357	17856.510	e;100.0;0.0	e	100.0	0.0	
16387	49192.903	17857.040	h;0.0;100.0	h	0.0	100.0	
16393	49193.371	17857.520	e;100.0;0.0	e	100.0	0.0	
16399	49193.854	17858.030	h;0.0;100.0	h	0.0	100.0	
16405	49194.371	17858.550	e;78.0;22.0	e	78.0	22.0	
16411	49194.885	17859.060	e;100.0;0.0	e	100.0	0.0	
16417	49195.461	17859.580	e;100.0;0.0	e	100.0	0.0	
16423	49195.885	17860.060	e;100.0;0.0	e	100.0	0.0	
16429	49196.459	17860.570	e;100.0;0.0	e	100.0	0.0	
16435	49196.944	17861.090	e;100.0;0.0	e	100.0	0.0	
16441	49197.411	17861.600	e;100.0;0.0	e	100.0	0.0	
16447	49197.956	17862.120	h;0.0;100.0	h	0.0	100.0	
16453	49198.471	17862.600	h;0.0;100.0	h	0.0	100.0	
16459	49199.017	17863.150	h;0.0;100.0	h	0.0	100.0	
16465	49199.470	17863.630	h;40.9;59.1	h	40.9	59.1	
16471	49200.015	17864.120	e;100.0;0.0	e	100.0	0.0	
16477	49200.532	17864.660	e;100.0;0.0	e	100.0	0.0	
16483	49200.983	17865.150	e;100.0;0.0	e	100.0	0.0	
16495	49201.999	17866.180	e;100.0;0.0	e	100.0	0.0	
16501	49202.545	17866.720	h;0.0;100.0	h	0.0	100.0	
16507	49203.042	17867.200	e;100.0;0.0	e	100.0	0.0	
16513	49203.528	17867.690	e;100.0;0.0	e	100.0	0.0	
16519	49204.074	17868.210	e;100.0;0.0	e	100.0	0.0	
16525	49204.604	17868.720	h;0.0;100.0	h	0.0	100.0	
16531	49205.087	17869.240	e;100.0;0.0	e	100.0	0.0	
16537	49205.586	17869.750	h;0.0;100.0	h	0.0	100.0	
16543	49206.117	17870.270	e;99.0;1.0	e	99.0	1.0	
16549	49206.585	17870.760	h;0.0;100.0	h	0.0	100.0	
16561	49207.631	17871.780	h;0.0;100.0	h	0.0	100.0	
16563	49207.817	17871.950	1000;level0start;1425922807950;	1000	level0start	1425922807950	
16567	49208.112	17872.290	h;0.0;100.0	h	0.0	100.0	
16573	49208.659	17872.810	h;0.0;100.0	h	0.0	100.0	
16579	49209.172	17873.290	h;0.0;100.0	h	0.0	100.0	
16585	49209.625	17873.800	h;0.5;99.5	h	0.5	99.5	
16591	49210.156	17874.330	h;0.0;100.0	h	0.0	100.0	
16597	49210.687	17874.810	h;2.0;98.0	h	2.0	98.0	
16603	49211.219	17875.350	h;0.0;100.0	h	0.0	100.0	
16609	49211.699	17875.840	e;100.0;0.0	e	100.0	0.0	
16621	49212.701	17876.870	e;100.0;0.0	e	100.0	0.0	
16627	49213.212	17877.350	h;0.0;100.0	h	0.0	100.0	
16633	49213.715	17877.900	e;100.0;0.0	e	100.0	0.0	
16639	49214.228	17878.380	e;100.0;0.0	e	100.0	0.0	
16645	49214.723	17878.920	e;100.0;0.0	e	100.0	0.0	
16651	49215.241	17879.410	e;100.0;0.0	e	100.0	0.0	
16657	49215.739	17879.950	h;0.0;100.0	h	0.0	100.0	
16663	49216.302	17880.440	e;100.0;0.0	e	100.0	0.0	
16669	49216.740	17880.920	e;94.3;5.7	e	94.3	5.7	
16675	49217.268	17881.470	e;100.0;0.0	e	100.0	0.0	
16681	49217.768	17881.950	e;100.0;0.0	e	100.0	0.0	
16687	49218.347	17882.470	h;0.0;100.0	h	0.0	100.0	
16693	49218.812	17882.960	h;0.0;100.0	h	0.0	100.0	
16699	49219.314	17883.460	h;0.0;100.0	h	0.0	100.0	
16705	49219.826	17883.990	h;0.0;100.0	h	0.0	100.0	
16711	49220.341	17884.490	h;0.0;100.0	h	0.0	100.0	
16717	49220.890	17885.020	h;0.0;100.0	h	0.0	100.0	
16723	49221.357	17885.500	e;100.0;0.0	e	100.0	0.0	
16729	49221.904	17886.050	e;100.0;0.0	e	100.0	0.0	
16735	49222.400	17886.530	h;0.0;100.0	h	0.0	100.0	
16741	49222.885	17887.030	e;100.0;0.0	e	100.0	0.0	
16747	49223.400	17887.560	e;100.0;0.0	e	100.0	0.0	
16753	49223.882	17888.040	e;97.2;2.8	e	97.2	2.8	
16759	49224.415	17888.590	e;99.2;0.8	e	99.2	0.8	
16765	49224.914	17889.070	h;0.0;100.0	h	0.0	100.0	
16771	49225.458	17889.620	h;0.0;100.0	h	0.0	100.0	
16777	49225.926	17890.100	h;0.0;100.0	h	0.0	100.0	
16783	49226.458	17890.580	e;100.0;0.0	e	100.0	0.0	
16789	49226.988	17891.130	e;100.0;0.0	e	100.0	0.0	
16795	49227.470	17891.610	h;0.0;100.0	h	0.0	100.0	
16802	49228.047	17892.220	h;0.0;100.0	h	0.0	100.0	
16807	49228.484	17892.640	e;100.0;0.0	e	100.0	0.0	
16813	49229.032	17893.130	e;100.0;0.0	e	100.0	0.0	
16819	49229.516	17893.670	e;100.0;0.0	e	100.0	0.0	
16825	49229.982	17894.150	h;0.0;100.0	h	0.0	100.0	
16831	49230.494	17894.700	h;0.0;100.0	h	0.0	100.0	
16837	49231.058	17895.180	h;0.0;100.0	h	0.0	100.0	
16843	49231.557	17895.710	h;0.0;100.0	h	0.0	100.0	
16849	49232.058	17896.210	e;100.0;0.0	e	100.0	0.0	
16855	49232.587	17896.690	h;0.0;100.0	h	0.0	100.0	
16861	49233.087	17897.240	h;0.0;100.0	h	0.0	100.0	
16867	49233.601	17897.720	e;100.0;0.0	e	100.0	0.0	
16873	49234.086	17898.250	e;100.0;0.0	e	100.0	0.0	
16879	49234.570	17898.730	e;100.0;0.0	e	100.0	0.0	
16885	49235.099	17899.280	e;100.0;0.0	e	100.0	0.0	
16891	49235.613	17899.760	e;100.0;0.0	e	100.0	0.0	
16897	49236.099	17900.270	e;100.0;0.0	e	100.0	0.0	
16903	49236.596	17900.790	h;0.0;100.0	h	0.0	100.0	
16909	49237.080	17901.280	e;100.0;0.0	e	100.0	0.0	
16915	49237.657	17901.820	e;100.0;0.0	e	100.0	0.0	
16921	49238.156	17902.300	h;0.0;100.0	h	0.0	100.0	
16927	49238.687	17902.850	e;100.0;0.0	e	100.0	0.0	
16933	49239.171	17903.330	e;100.0;0.0	e	100.0	0.0	
16939	49239.669	17903.820	e;100.0;0.0	e	100.0	0.0	
16946	49240.295	17904.450	e;100.0;0.0	e	100.0	0.0	
16951	49240.652	17904.850	e;100.0;0.0	e	100.0	0.0	
16957	49241.229	17905.390	e;100.0;0.0	e	100.0	0.0	
16963	49241.714	17905.880	e;100.0;0.0	e	100.0	0.0	
16969	49242.229	17906.360	h;0.0;100.0	h	0.0	100.0	
16975	49242.757	17906.900	h;0.0;100.0	h	0.0	100.0	
16981	49243.194	17907.390	e;100.0;0.0	e	100.0	0.0	
16987	49243.742	17907.930	h;0.0;100.0	h	0.0	100.0	
16993	49244.225	17908.420	h;0.0;100.0	h	0.0	100.0	
16999	49244.772	17908.940	e;100.0;0.0	e	100.0	0.0	
17005	49245.286	17909.450	h;0.0;100.0	h	0.0	100.0	
17011	49245.786	17909.930	e;100.0;0.0	e	100.0	0.0	
17017	49246.298	17910.470	h;0.0;100.0	h	0.0	100.0	
17023	49246.768	17910.960	e;100.0;0.0	e	100.0	0.0	
17029	49247.282	17911.480	h;0.0;100.0	h	0.0	100.0	
17035	49247.813	17911.970	h;0.0;100.0	h	0.0	100.0	
17041	49248.357	17912.510	h;0.0;100.0	h	0.0	100.0	
17053	49249.309	17913.500	h;0.0;100.0	h	0.0	100.0	
17059	49249.855	17914.030	e;100.0;0.0	e	100.0	0.0	
17065	49250.338	17914.510	h;0.0;100.0	h	0.0	100.0	
17071	49250.885	17915.050	e;100.0;0.0	e	100.0	0.0	
17077	49251.352	17915.540	e;100.0;0.0	e	100.0	0.0	
17083	49251.899	17916.040	e;100.0;0.0	e	100.0	0.0	
17089	49252.415	17916.570	e;100.0;0.0	e	100.0	0.0	
17095	49252.897	17917.050	h;0.0;100.0	h	0.0	100.0	
17101	49253.429	17917.600	e;100.0;0.0	e	100.0	0.0	
17107	49253.927	17918.080	e;100.0;0.0	e	100.0	0.0	
17113	49254.412	17918.630	e;100.0;0.0	e	100.0	0.0	
17119	49254.956	17919.110	e;100.0;0.0	e	100.0	0.0	
17125	49255.426	17919.590	h;15.3;84.7	h	15.3	84.7	
17131	49255.986	17920.140	e;100.0;0.0	e	100.0	0.0	
17137	49256.420	17920.620	e;100.0;0.0	e	100.0	0.0	
17143	49256.953	17921.170	e;100.0;0.0	e	100.0	0.0	
17149	49257.468	17921.650	h;0.0;100.0	h	0.0	100.0	
17155	49258.029	17922.170	h;0.0;100.0	h	0.0	100.0	
17161	49258.515	17922.680	e;100.0;0.0	e	100.0	0.0	
17167	49259.029	17923.160	h;0.0;100.0	h	0.0	100.0	
17173	49259.527	17923.710	e;100.0;0.0	e	100.0	0.0	
17179	49260.041	17924.190	h;0.0;100.0	h	0.0	100.0	
17185	49260.559	17924.720	e;100.0;0.0	e	100.0	0.0	
17191	49261.073	17925.220	h;0.0;100.0	h	0.0	100.0	
17197	49261.571	17925.700	h;0.0;100.0	h	0.0	100.0	
17203	49262.053	17926.250	e;100.0;0.0	e	100.0	0.0	
17209	49262.555	17926.730	e;98.0;2.0	e	98.0	2.0	
17216	49263.177	17927.340	h;0.0;100.0	h	0.0	100.0	
17221	49263.598	17927.740	h;0.0;100.0	h	0.0	100.0	
17227	49264.081	17928.290	e;100.0;0.0	e	100.0	0.0	
17233	49264.629	17928.790	e;100.0;0.0	e	100.0	0.0	
17239	49265.129	17929.270	e;100.0;0.0	e	100.0	0.0	
17245	49265.641	17929.800	e;100.0;0.0	e	100.0	0.0	
17251	49266.127	17930.280	e;100.0;0.0	e	100.0	0.0	
17257	49266.608	17930.830	e;100.0;0.0	e	100.0	0.0	
17263	49267.123	17931.310	e;100.0;0.0	e	100.0	0.0	
17269	49267.687	17931.860	h;1.1;98.9	h	1.1	98.9	
17275	49268.168	17932.340	e;100.0;0.0	e	100.0	0.0	
17281	49268.683	17932.830	h;0.0;100.0	h	0.0	100.0	
17287	49269.215	17933.370	h;0.0;100.0	h	0.0	100.0	
17293	49269.653	17933.850	e;100.0;0.0	e	100.0	0.0	
17299	49270.229	17934.400	e;100.0;0.0	e	100.0	0.0	
17305	49270.744	17934.880	e;100.0;0.0	e	100.0	0.0	
17311	49271.226	17935.410	e;100.0;0.0	e	100.0	0.0	
17317	49271.725	17935.910	e;100.0;0.0	e	100.0	0.0	
17324	49272.318	17936.480	h;0.0;100.0	h	0.0	100.0	
17329	49272.741	17936.940	h;0.0;100.0	h	0.0	100.0	
17335	49273.269	17937.420	h;0.0;100.0	h	0.0	100.0	
17341	49273.737	17937.950	h;0.0;100.0	h	0.0	100.0	
17347	49274.268	17938.450	e;99.9;0.1	e	99.9	0.1	
17353	49274.816	17938.940	h;0.0;100.0	h	0.0	100.0	
17359	49275.315	17939.480	h;0.0;100.0	h	0.0	100.0	
17365	49275.829	17939.970	h;0.0;100.0	h	0.0	100.0	
17371	49276.313	17940.490	h;0.0;100.0	h	0.0	100.0	
17377	49276.795	17940.970	h;0.0;100.0	h	0.0	100.0	
17383	49277.325	17941.520	h;0.0;100.0	h	0.0	100.0	
17390	49277.887	17942.090	h;0.0;100.0	h	0.0	100.0	
17395	49278.323	17942.510	h;0.0;100.0	h	0.0	100.0	
17401	49278.885	17943.030	e;99.6;0.4	e	99.6	0.4	
17407	49279.353	17943.520	e;100.0;0.0	e	100.0	0.0	
17413	49279.885	17944.060	e;100.0;0.0	e	100.0	0.0	
17419	49280.384	17944.570	e;90.1;9.9	e	90.1	9.9	
17425	49280.898	17945.090	e;100.0;0.0	e	100.0	0.0	
17432	49281.490	17945.660	h;0.0;100.0	h	0.0	100.0	
17437	49281.849	17946.060	h;0.0;100.0	h	0.0	100.0	
17443	49282.397	17946.600	h;0.0;100.0	h	0.0	100.0	
17449	49282.879	17947.090	h;0.0;100.0	h	0.0	100.0	
17455	49283.440	17947.630	e;86.4;13.6	e	86.4	13.6	
17461	49283.955	17948.110	e;100.0;0.0	e	100.0	0.0	
17467	49284.456	17948.600	h;0.0;100.0	h	0.0	100.0	
17474	49285.049	17949.210	h;0.0;100.0	h	0.0	100.0	
17479	49285.453	17949.630	h;0.0;100.0	h	0.0	100.0	
17485	49285.968	17950.170	h;48.2;51.8	h	48.2	51.8	
17491	49286.451	17950.660	h;0.0;100.0	h	0.0	100.0	
17497	49287.029	17951.180	e;100.0;0.0	e	100.0	0.0	
17503	49287.512	17951.690	e;100.0;0.0	e	100.0	0.0	
17509	49288.011	17952.170	e;100.0;0.0	e	100.0	0.0	
17515	49288.526	17952.720	e;100.0;0.0	e	100.0	0.0	
17521	49288.993	17953.200	h;0.0;100.0	h	0.0	100.0	
17527	49289.556	17953.720	e;100.0;0.0	e	100.0	0.0	
17533	49290.040	17954.230	h;0.0;100.0	h	0.0	100.0	
17539	49290.570	17954.750	h;0.0;100.0	h	0.0	100.0	
17545	49291.050	17955.260	e;100.0;0.0	e	100.0	0.0	
17551	49291.584	17955.740	h;0.0;100.0	h	0.0	100.0	
17558	49292.193	17956.350	e;100.0;0.0	e	100.0	0.0	
17563	49292.568	17956.750	h;0.0;100.0	h	0.0	100.0	
17569	49293.128	17957.290	h;0.0;100.0	h	0.0	100.0	
17575	49293.580	17957.780	h;0.0;100.0	h	0.0	100.0	
17581	49294.143	17958.280	h;0.0;100.0	h	0.0	100.0	
17587	49294.642	17958.810	e;100.0;0.0	e	100.0	0.0	
17593	49295.140	17959.290	h;0.0;100.0	h	0.0	100.0	
17599	49295.685	17959.840	h;0.0;100.0	h	0.0	100.0	
17605	49296.122	17960.320	h;0.0;100.0	h	0.0	100.0	
17611	49296.670	17960.870	h;0.0;100.0	h	0.0	100.0	
17617	49297.153	17961.350	e;100.0;0.0	e	100.0	0.0	
17623	49297.700	17961.830	h;0.0;100.0	h	0.0	100.0	
17629	49298.198	17962.380	e;100.0;0.0	e	100.0	0.0	
17635	49298.680	17962.860	h;0.0;100.0	h	0.0	100.0	
17641	49299.242	17963.390	e;100.0;0.0	e	100.0	0.0	
17647	49299.681	17963.890	e;100.0;0.0	e	100.0	0.0	
17653	49300.240	17964.420	h;0.0;100.0	h	0.0	100.0	
17659	49300.743	17964.920	e;100.0;0.0	e	100.0	0.0	
17665	49301.241	17965.400	h;0.0;100.0	h	0.0	100.0	
17672	49301.801	17966.010	e;100.0;0.0	e	100.0	0.0	
17677	49302.284	17966.430	e;100.0;0.0	e	100.0	0.0	
17683	49302.785	17966.960	e;100.0;0.0	e	100.0	0.0	
17690	49303.362	17967.520	h;0.0;100.0	h	0.0	100.0	
17695	49303.798	17967.990	e;100.0;0.0	e	100.0	0.0	
17701	49304.298	17968.470	e;100.0;0.0	e	100.0	0.0	
17707	49304.780	17968.950	e;100.0;0.0	e	100.0	0.0	
17713	49305.295	17969.500	h;0.0;100.0	h	0.0	100.0	
17720	49305.903	17970.070	h;43.7;56.3	h	43.7	56.3	
17725	49306.356	17970.530	h;0.0;100.0	h	0.0	100.0	
17731	49306.794	17971.010	e;100.0;0.0	e	100.0	0.0	
17737	49307.354	17971.490	e;100.0;0.0	e	100.0	0.0	
17743	49307.868	17972.040	e;100.0;0.0	e	100.0	0.0	
17749	49308.321	17972.520	h;0.0;100.0	h	0.0	100.0	
17755	49308.882	17973.070	e;100.0;0.0	e	100.0	0.0	
17761	49309.381	17973.550	e;100.0;0.0	e	100.0	0.0	
17767	49309.897	17974.100	h;0.0;100.0	h	0.0	100.0	
17773	49310.395	17974.580	h;0.0;100.0	h	0.0	100.0	
17779	49310.911	17975.070	h;0.0;100.0	h	0.0	100.0	
17785	49311.409	17975.610	h;0.0;100.0	h	0.0	100.0	
17791	49311.924	17976.100	h;0.0;100.0	h	0.0	100.0	
17797	49312.488	17976.620	h;0.0;100.0	h	0.0	100.0	
17803	49312.909	17977.130	e;100.0;0.0	e	100.0	0.0	
17809	49313.468	17977.650	e;100.0;0.0	e	100.0	0.0	
17815	49313.983	17978.150	h;0.0;100.0	h	0.0	100.0	
17821	49314.421	17978.640	h;1.4;98.6	h	1.4	98.6	
17827	49314.984	17979.160	h;0.0;100.0	h	0.0	100.0	
17833	49315.481	17979.670	h;0.0;100.0	h	0.0	100.0	
17840	49316.108	17980.270	e;100.0;0.0	e	100.0	0.0	
17845	49316.510	17980.690	e;87.8;12.2	e	87.8	12.2	
17851	49317.010	17981.180	e;100.0;0.0	e	100.0	0.0	
17857	49317.542	17981.700	h;0.0;100.0	h	0.0	100.0	
17863	49318.039	17982.210	e;100.0;0.0	e	100.0	0.0	
17869	49318.523	17982.730	h;0.0;100.0	h	0.0	100.0	
17876	49319.102	17983.300	h;0.0;100.0	h	0.0	100.0	
17881	49319.599	17983.760	h;0.0;100.0	h	0.0	100.0	
17888	49320.163	17984.330	h;0.0;100.0	h	0.0	100.0	
17893	49320.582	17984.730	h;0.0;100.0	h	0.0	100.0	
17899	49321.052	17985.270	e;100.0;0.0	e	100.0	0.0	
17905	49321.613	17985.780	e;92.6;7.4	e	92.6	7.4	
17911	49322.095	17986.300	e;100.0;0.0	e	100.0	0.0	
17917	49322.579	17986.790	h;0.0;100.0	h	0.0	100.0	
17923	49323.142	17987.330	h;0.0;100.0	h	0.0	100.0	
17929	49323.639	17987.810	e;100.0;0.0	e	100.0	0.0	
17935	49324.140	17988.300	e;100.0;0.0	e	100.0	0.0	
17942	49324.685	17988.930	e;100.0;0.0	e	100.0	0.0	
17947	49325.170	17989.330	e;100.0;0.0	e	100.0	0.0	
17953	49325.652	17989.850	e;91.4;8.6	e	91.4	8.6	
17959	49326.137	17990.360	e;100.0;0.0	e	100.0	0.0	
17965	49326.697	17990.840	h;0.0;100.0	h	0.0	100.0	
17971	49327.134	17991.390	e;100.0;0.0	e	100.0	0.0	
17977	49327.680	17991.870	e;100.0;0.0	e	100.0	0.0	
17983	49328.225	17992.400	h;0.0;100.0	h	0.0	100.0	
17989	49328.726	17992.900	h;0.0;100.0	h	0.0	100.0	
17995	49329.226	17993.420	h;0.0;100.0	h	0.0	100.0	
18001	49329.707	17993.930	h;0.0;100.0	h	0.0	100.0	
18007	49330.255	17994.410	h;0.0;100.0	h	0.0	100.0	
18013	49330.737	17994.940	h;0.0;100.0	h	0.0	100.0	
18019	49331.284	17995.440	h;0.0;100.0	h	0.0	100.0	
18025	49331.767	17995.970	h;0.0;100.0	h	0.0	100.0	
18031	49332.283	17996.470	e;99.6;0.4	e	99.6	0.4	
18037	49332.782	17996.990	e;100.0;0.0	e	100.0	0.0	
18043	49333.281	17997.480	h;0.0;100.0	h	0.0	100.0	
18049	49333.795	17997.980	h;0.0;100.0	h	0.0	100.0	
18056	49334.420	17998.590	h;0.0;100.0	h	0.0	100.0	
18061	49334.808	17999.010	h;0.0;100.0	h	0.0	100.0	
18067	49335.370	17999.530	h;0.0;100.0	h	0.0	100.0	
18073	49335.823	18000.020	h;0.0;100.0	h	0.0	100.0	
18079	49336.368	18000.540	e;100.0;0.0	e	100.0	0.0	
18085	49336.823	18001.050	e;100.0;0.0	e	100.0	0.0	
18092	49337.400	18001.620	h;0.0;100.0	h	0.0	100.0	
18097	49337.868	18002.080	e;100.0;0.0	e	100.0	0.0	
18103	49338.365	18002.560	e;100.0;0.0	e	100.0	0.0	
18109	49338.897	18003.090	e;100.0;0.0	e	100.0	0.0	
18115	49339.380	18003.590	h;0.0;100.0	h	0.0	100.0	
18121	49339.910	18004.070	e;100.0;0.0	e	100.0	0.0	
18127	49340.456	18004.620	h;0.0;100.0	h	0.0	100.0	
18133	49340.923	18005.100	h;0.0;100.0	h	0.0	100.0	
18139	49341.438	18005.630	e;100.0;0.0	e	100.0	0.0	
18145	49341.939	18006.130	h;0.0;100.0	h	0.0	100.0	
18151	49342.483	18006.660	e;100.0;0.0	e	100.0	0.0	
18157	49342.968	18007.160	h;0.0;100.0	h	0.0	100.0	
18163	49343.437	18007.650	e;100.0;0.0	e	100.0	0.0	
18169	49343.983	18008.170	h;0.0;100.0	h	0.0	100.0	
18175	49344.495	18008.670	h;0.0;100.0	h	0.0	100.0	
18181	49344.994	18009.200	e;100.0;0.0	e	100.0	0.0	
18187	49345.495	18009.700	h;0.0;100.0	h	0.0	100.0	
18193	49346.041	18010.230	e;100.0;0.0	e	100.0	0.0	
18199	49346.523	18010.710	e;100.0;0.0	e	100.0	0.0	
18205	49347.024	18011.220	h;0.0;100.0	h	0.0	100.0	
18211	49347.537	18011.740	e;100.0;0.0	e	100.0	0.0	
18217	49348.037	18012.240	h;0.0;100.0	h	0.0	100.0	
18223	49348.584	18012.770	e;100.0;0.0	e	100.0	0.0	
18229	49349.082	18013.250	h;0.0;100.0	h	0.0	100.0	
18235	49349.613	18013.760	e;100.0;0.0	e	100.0	0.0	
18241	49350.066	18014.280	e;99.9;0.1	e	99.9	0.1	
18248	49350.659	18014.850	h;0.0;100.0	h	0.0	100.0	
18253	49351.109	18015.310	e;99.9;0.1	e	99.9	0.1	
18259	49351.565	18015.790	h;0.0;100.0	h	0.0	100.0	
18265	49352.123	18016.320	e;100.0;0.0	e	100.0	0.0	
18271	49352.624	18016.820	h;0.0;100.0	h	0.0	100.0	
18277	49353.124	18017.310	e;100.0;0.0	e	100.0	0.0	
18283	49353.668	18017.850	h;0.0;100.0	h	0.0	100.0	
18289	49354.152	18018.340	e;100.0;0.0	e	100.0	0.0	
18295	49354.635	18018.860	h;0.0;100.0	h	0.0	100.0	
18301	49355.181	18019.360	h;0.0;100.0	h	0.0	100.0	
18307	49355.651	18019.890	h;0.0;100.0	h	0.0	100.0	
18313	49356.167	18020.390	e;100.0;0.0	e	100.0	0.0	
18319	49356.663	18020.880	h;0.0;100.0	h	0.0	100.0	
18326	49357.302	18021.490	e;100.0;0.0	e	100.0	0.0	
18331	49357.694	18021.910	h;0.0;100.0	h	0.0	100.0	
18337	49358.255	18022.430	e;100.0;0.0	e	100.0	0.0	
18343	49358.693	18022.910	h;0.0;100.0	h	0.0	100.0	
18349	49359.270	18023.420	e;100.0;0.0	e	100.0	0.0	
18355	49359.738	18023.940	e;100.0;0.0	e	100.0	0.0	
18361	49360.219	18024.450	e;100.0;0.0	e	100.0	0.0	
18367	49360.782	18024.970	h;0.0;100.0	h	0.0	100.0	
18373	49361.280	18025.460	e;100.0;0.0	e	100.0	0.0	
18379	49361.779	18026.000	h;0.0;100.0	h	0.0	100.0	
