Subject:	S913
Project:	BesteRTMusic
Time:	2015-03-10_09-17-38

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
16579	34883.880	4364.607	e;0.0;100.0	e	0.0	100.0	
16585	34884.410	4365.110	e;0.0;100.0	e	0.0	100.0	
16591	34884.911	4365.636	e;0.0;100.0	e	0.0	100.0	
16597	34885.377	4366.118	e;0.0;100.0	e	0.0	100.0	
16603	34885.940	4366.623	e;0.0;100.0	e	0.0	100.0	
16609	34886.423	4367.148	e;0.0;100.0	e	0.0	100.0	
16615	34886.937	4367.652	e;0.0;100.0	e	0.0	100.0	
16621	34887.498	4368.177	h;100.0;0.0	h	100.0	0.0	
16627	34887.952	4368.661	h;99.5;0.5	h	99.5	0.5	
16633	34888.497	4369.185	h;98.1;1.9	h	98.1	1.9	
16640	34889.076	4369.774	e;0.0;100.0	e	0.0	100.0	
16645	34889.466	4370.194	e;0.0;100.0	e	0.0	100.0	
16651	34890.027	4370.719	e;0.0;100.0	e	0.0	100.0	
16657	34890.478	4371.202	e;0.0;100.0	e	0.0	100.0	
16663	34891.056	4371.728	h;76.7;23.3	h	76.7	23.3	
16669	34891.540	4372.230	h;98.8;1.2	h	98.8	1.2	
16675	34892.009	4372.735	h;96.0;4.0	h	96.0	4.0	
16681	34892.585	4373.260	e;0.0;100.0	e	0.0	100.0	
16687	34893.036	4373.743	e;0.0;100.0	e	0.0	100.0	
16694	34893.662	4374.352	e;0.0;100.0	e	0.0	100.0	
16699	34894.083	4374.773	h;82.4;17.6	h	82.4	17.6	
16705	34894.582	4375.297	e;0.0;100.0	e	0.0	100.0	
16711	34895.081	4375.802	e;0.0;100.0	e	0.0	100.0	
16717	34895.550	4376.285	e;0.0;100.0	e	0.0	100.0	
16723	34896.095	4376.810	e;0.0;100.0	e	0.0	100.0	
16729	34896.608	4377.314	h;72.4;27.6	h	72.4	27.6	
16735	34897.139	4377.840	h;92.9;7.1	h	92.9	7.1	
16741	34897.639	4378.343	e;0.0;100.0	e	0.0	100.0	
16747	34898.186	4378.869	e;0.0;100.0	e	0.0	100.0	
16753	34898.667	4379.352	e;0.0;100.0	e	0.0	100.0	
16759	34899.169	4379.856	h;100.0;0.0	h	100.0	0.0	
16765	34899.666	4380.381	h;100.0;0.0	h	100.0	0.0	
16771	34900.196	4380.885	e;0.0;100.0	e	0.0	100.0	
16777	34900.697	4381.410	e;0.0;100.0	e	0.0	100.0	
16783	34901.164	4381.894	e;0.0;100.0	e	0.0	100.0	
16789	34901.726	4382.397	h;97.8;2.2	h	97.8	2.2	
16795	34902.210	4382.923	h;84.5;15.5	h	84.5	15.5	
16801	34902.723	4383.427	e;0.8;99.2	e	0.8	99.2	
16807	34903.223	4383.952	e;0.0;100.0	e	0.0	100.0	
16813	34903.738	4384.435	e;0.0;100.0	e	0.0	100.0	
16819	34904.223	4384.961	e;2.3;97.7	e	2.3	97.7	
16825	34904.783	4385.464	e;14.5;85.5	e	14.5	85.5	
16831	34905.267	4385.969	e;0.9;99.1	e	0.9	99.1	
16837	34905.750	4386.494	h;98.7;1.3	h	98.7	1.3	
16843	34906.249	4386.977	e;0.0;100.0	e	0.0	100.0	
16849	34906.762	4387.502	e;0.4;99.6	e	0.4	99.6	
16855	34907.311	4388.007	h;100.0;0.0	h	100.0	0.0	
16861	34907.842	4388.531	h;100.0;0.0	h	100.0	0.0	
16867	34908.325	4389.036	e;16.1;83.9	e	16.1	83.9	
16873	34908.809	4389.518	e;0.0;100.0	e	0.0	100.0	
16879	34909.339	4390.043	e;0.0;100.0	e	0.0	100.0	
16885	34909.855	4390.547	e;11.9;88.1	e	11.9	88.1	
16891	34910.338	4391.073	e;0.0;100.0	e	0.0	100.0	
16897	34910.835	4391.576	e;0.0;100.0	e	0.0	100.0	
16903	34911.381	4392.060	e;0.0;100.0	e	0.0	100.0	
16909	34911.865	4392.585	h;97.9;2.1	h	97.9	2.1	
16915	34912.379	4393.089	h;100.0;0.0	h	100.0	0.0	
16921	34912.865	4393.614	h;100.0;0.0	h	100.0	0.0	
16927	34913.409	4394.119	h;100.0;0.0	h	100.0	0.0	
16933	34913.925	4394.643	h;100.0;0.0	h	100.0	0.0	
16939	34914.407	4395.127	h;99.5;0.5	h	99.5	0.5	
16945	34914.969	4395.630	e;0.6;99.4	e	0.6	99.4	
16951	34915.454	4396.156	e;1.6;98.4	e	1.6	98.4	
16957	34915.951	4396.639	h;50.0;50.0	h	50.0	50.0	
16963	34916.452	4397.185	h;84.0;16.0	h	84.0	16.0	
16969	34916.967	4397.668	h;98.7;1.3	h	98.7	1.3	
16975	34917.464	4398.215	e;18.1;81.9	e	18.1	81.9	
16981	34917.980	4398.697	h;100.0;0.0	h	100.0	0.0	
16987	34918.463	4399.181	h;100.0;0.0	h	100.0	0.0	
16993	34919.026	4399.727	h;100.0;0.0	h	100.0	0.0	
16999	34919.479	4400.210	e;0.0;100.0	e	0.0	100.0	
17006	34920.116	4400.819	e;0.0;100.0	e	0.0	100.0	
17011	34920.524	4401.240	h;96.8;3.2	h	96.8	3.2	
17017	34921.053	4401.785	h;100.0;0.0	h	100.0	0.0	
17023	34921.554	4402.248	e;0.0;100.0	e	0.0	100.0	
17029	34922.067	4402.752	e;0.0;100.0	e	0.0	100.0	
17035	34922.535	4403.277	e;0.0;100.0	e	0.0	100.0	
17041	34923.065	4403.781	e;0.0;100.0	e	0.0	100.0	
17047	34923.566	4404.306	e;0.0;100.0	e	0.0	100.0	
17053	34924.094	4404.810	e;0.0;100.0	e	0.0	100.0	
17059	34924.595	4405.294	e;3.8;96.2	e	3.8	96.2	
17065	34925.078	4405.818	e;18.0;82.0	e	18.0	82.0	
17071	34925.608	4406.323	e;18.0;82.0	e	18.0	82.0	
17077	34926.153	4406.847	e;0.0;100.0	e	0.0	100.0	
17083	34926.652	4407.331	e;0.0;100.0	e	0.0	100.0	
17089	34927.168	4407.876	e;0.0;100.0	e	0.0	100.0	
17095	34927.621	4408.359	h;80.5;19.5	h	80.5	19.5	
17101	34928.150	4408.864	h;100.0;0.0	h	100.0	0.0	
17107	34928.633	4409.388	h;91.6;8.4	h	91.6	8.4	
17112	34929.055	4409.788	1000;level0start;1425994929093;	1000	level0start	1425994929093	
17113	34929.133	4409.872	e;0.0;100.0	e	0.0	100.0	
17119	34929.711	4410.417	e;0.0;100.0	e	0.0	100.0	
17125	34930.225	4410.901	e;0.0;100.0	e	0.0	100.0	
17131	34930.726	4411.446	h;100.0;0.0	h	100.0	0.0	
17137	34931.209	4411.930	e;0.0;100.0	e	0.0	100.0	
17143	34931.691	4412.434	e;0.0;100.0	e	0.0	100.0	
17149	34932.223	4412.960	e;0.0;100.0	e	0.0	100.0	
17155	34932.707	4413.442	e;0.0;100.0	e	0.0	100.0	
17161	34933.266	4413.989	h;100.0;0.0	h	100.0	0.0	
17167	34933.736	4414.473	e;3.7;96.3	e	3.7	96.3	
17173	34934.250	4414.955	e;0.0;100.0	e	0.0	100.0	
17179	34934.797	4415.481	e;0.0;100.0	e	0.0	100.0	
17185	34935.281	4415.985	h;99.9;0.1	h	99.9	0.1	
17192	34935.887	4416.594	h;100.0;0.0	h	100.0	0.0	
17197	34936.277	4417.014	e;0.0;100.0	e	0.0	100.0	
17203	34936.841	4417.540	e;0.0;100.0	e	0.0	100.0	
17209	34937.322	4418.022	e;0.8;99.2	e	0.8	99.2	
17215	34937.837	4418.527	e;11.9;88.1	e	11.9	88.1	
17221	34938.338	4419.051	e;0.0;100.0	e	0.0	100.0	
17227	34938.869	4419.555	e;5.7;94.3	e	5.7	94.3	
17234	34939.462	4420.165	h;98.5;1.5	h	98.5	1.5	
17239	34939.850	4420.584	h;100.0;0.0	h	100.0	0.0	
17245	34940.346	4421.110	e;0.0;100.0	e	0.0	100.0	
17251	34940.849	4421.594	e;0.0;100.0	e	0.0	100.0	
17257	34941.380	4422.097	e;0.0;100.0	e	0.0	100.0	
17263	34941.925	4422.623	h;99.9;0.1	h	99.9	0.1	
17269	34942.408	4423.106	h;99.7;0.3	h	99.7	0.3	
17275	34942.909	4423.651	e;0.0;100.0	e	0.0	100.0	
17281	34943.406	4424.135	e;0.0;100.0	e	0.0	100.0	
17287	34943.954	4424.638	e;0.0;100.0	e	0.0	100.0	
17293	34944.422	4425.163	h;61.1;38.9	h	61.1	38.9	
17299	34944.903	4425.646	e;0.0;100.0	e	0.0	100.0	
17305	34945.449	4426.193	e;0.0;100.0	e	0.0	100.0	
17311	34945.936	4426.675	e;0.0;100.0	e	0.0	100.0	
17317	34946.463	4427.222	h;99.9;0.1	h	99.9	0.1	
17323	34946.980	4427.705	h;94.6;5.4	h	94.6	5.4	
17329	34947.493	4428.188	e;6.3;93.7	e	6.3	93.7	
17335	34947.978	4428.713	e;0.0;100.0	e	0.0	100.0	
17341	34948.491	4429.218	e;0.0;100.0	e	0.0	100.0	
17347	34948.988	4429.763	e;20.0;80.0	e	20.0	80.0	
17353	34949.492	4430.247	e;41.0;59.0	e	41.0	59.0	
17359	34950.021	4430.772	e;0.0;100.0	e	0.0	100.0	
17365	34950.519	4431.255	e;0.0;100.0	e	0.0	100.0	
17371	34951.020	4431.759	e;0.0;100.0	e	0.0	100.0	
17377	34951.564	4432.285	h;97.9;2.1	h	97.9	2.1	
17383	34952.079	4432.788	h;100.0;0.0	h	100.0	0.0	
17389	34952.609	4433.314	h;100.0;0.0	h	100.0	0.0	
17395	34953.048	4433.796	h;99.3;0.7	h	99.3	0.7	
17401	34953.608	4434.343	h;81.4;18.6	h	81.4	18.6	
17407	34954.076	4434.826	h;79.1;20.9	h	79.1	20.9	
17413	34954.591	4435.330	h;100.0;0.0	h	100.0	0.0	
17419	34955.105	4435.855	h;98.6;1.4	h	98.6	1.4	
17425	34955.589	4436.339	h;86.3;13.7	h	86.3	13.7	
17431	34956.150	4436.884	e;2.0;98.0	e	2.0	98.0	
17437	34956.681	4437.368	h;98.6;1.4	h	98.6	1.4	
17443	34957.135	4437.872	h;100.0;0.0	h	100.0	0.0	
17450	34957.775	4438.481	h;100.0;0.0	h	100.0	0.0	
17455	34958.164	4438.880	h;100.0;0.0	h	100.0	0.0	
17461	34958.694	4439.427	h;100.0;0.0	h	100.0	0.0	
17467	34959.163	4439.909	h;100.0;0.0	h	100.0	0.0	
17473	34959.691	4440.456	h;100.0;0.0	h	100.0	0.0	
17479	34960.222	4440.940	h;100.0;0.0	h	100.0	0.0	
17485	34960.660	4441.422	h;99.4;0.6	h	99.4	0.6	
17491	34961.238	4441.967	h;96.9;3.1	h	96.9	3.1	
17497	34961.719	4442.451	h;99.2;0.8	h	99.2	0.8	
17504	34962.297	4443.059	h;99.2;0.8	h	99.2	0.8	
17509	34962.733	4443.480	e;11.8;88.2	e	11.8	88.2	
17515	34963.281	4444.005	h;98.8;1.2	h	98.8	1.2	
17521	34963.778	4444.488	h;99.4;0.6	h	99.4	0.6	
17527	34964.262	4444.992	e;0.0;100.0	e	0.0	100.0	
17533	34964.794	4445.539	e;0.0;100.0	e	0.0	100.0	
17539	34965.262	4446.021	e;0.3;99.7	e	0.3	99.7	
17545	34965.839	4446.547	h;100.0;0.0	h	100.0	0.0	
17551	34966.337	4447.030	e;0.0;100.0	e	0.0	100.0	
17557	34966.822	4447.534	e;0.0;100.0	e	0.0	100.0	
17563	34967.337	4448.059	e;0.3;99.7	e	0.3	99.7	
17569	34967.834	4448.563	h;100.0;0.0	h	100.0	0.0	
17575	34968.396	4449.088	e;0.0;100.0	e	0.0	100.0	
17581	34968.879	4449.572	h;96.4;3.6	h	96.4	3.6	
17587	34969.382	4450.117	h;100.0;0.0	h	100.0	0.0	
17593	34969.878	4450.601	h;99.5;0.5	h	99.5	0.5	
17599	34970.377	4451.105	e;0.8;99.2	e	0.8	99.2	
17605	34970.876	4451.630	e;4.6;95.4	e	4.6	95.4	
17611	34971.376	4452.113	e;23.5;76.5	e	23.5	76.5	
17618	34972.016	4452.744	h;99.8;0.2	h	99.8	0.2	
17623	34972.405	4453.142	h;97.8;2.2	h	97.8	2.2	
17629	34972.936	4453.689	e;10.3;89.7	e	10.3	89.7	
17635	34973.451	4454.172	h;99.9;0.1	h	99.9	0.1	
17641	34973.934	4454.655	h;99.1;0.9	h	99.1	0.9	
17647	34974.448	4455.201	h;97.9;2.1	h	97.9	2.1	
17653	34974.965	4455.685	e;0.0;100.0	e	0.0	100.0	
17659	34975.480	4456.230	e;0.0;100.0	e	0.0	100.0	
17665	34975.946	4456.714	h;99.4;0.6	h	99.4	0.6	
17671	34976.477	4457.196	e;0.0;100.0	e	0.0	100.0	
17677	34976.960	4457.722	e;1.1;98.9	e	1.1	98.9	
17683	34977.476	4458.226	h;91.3;8.7	h	91.3	8.7	
17689	34978.021	4458.751	h;95.2;4.8	h	95.2	4.8	
17695	34978.520	4459.254	h;100.0;0.0	h	100.0	0.0	
17701	34979.052	4459.780	e;1.2;98.8	e	1.2	98.8	
17707	34979.504	4460.263	h;99.8;0.2	h	99.8	0.2	
17713	34980.081	4460.767	h;95.6;4.4	h	95.6	4.4	
17719	34980.563	4461.292	e;0.0;100.0	e	0.0	100.0	
17726	34981.095	4461.880	e;1.9;98.1	e	1.9	98.1	
17731	34981.547	4462.321	h;54.2;45.8	h	54.2	45.8	
17737	34982.062	4462.805	e;11.1;88.9	e	11.1	88.9	
17743	34982.593	4463.350	e;0.0;100.0	e	0.0	100.0	
17749	34983.092	4463.834	e;0.0;100.0	e	0.0	100.0	
17755	34983.591	4464.317	h;100.0;0.0	h	100.0	0.0	
17761	34984.137	4464.863	h;74.6;25.4	h	74.6	25.4	
17768	34984.715	4465.430	e;0.0;100.0	e	0.0	100.0	
17774	34985.260	4465.977	e;0.0;100.0	e	0.0	100.0	
17779	34985.635	4466.375	h;100.0;0.0	h	100.0	0.0	
17785	34986.161	4466.922	h;100.0;0.0	h	100.0	0.0	
17791	34986.680	4467.405	e;7.0;93.0	e	7.0	93.0	
17797	34987.146	4467.888	e;5.1;94.9	e	5.1	94.9	
17803	34987.710	4468.434	h;95.9;4.1	h	95.9	4.1	
17809	34988.176	4468.918	e;0.4;99.6	e	0.4	99.6	
17816	34988.815	4469.526	h;88.2;11.8	h	88.2	11.8	
17821	34989.175	4469.947	h;55.8;44.2	h	55.8	44.2	
17827	34989.706	4470.430	h;98.6;1.4	h	98.6	1.4	
17833	34990.219	4470.976	h;64.4;35.6	h	64.4	35.6	
17839	34990.705	4471.459	h;85.1;14.9	h	85.1	14.9	
17845	34991.266	4472.005	h;100.0;0.0	h	100.0	0.0	
17851	34991.717	4472.488	h;100.0;0.0	h	100.0	0.0	
17857	34992.263	4473.014	h;52.0;48.0	h	52.0	48.0	
17863	34992.764	4473.496	h;97.7;2.3	h	97.7	2.3	
17869	34993.262	4474.001	h;62.9;37.1	h	62.9	37.1	
17875	34993.792	4474.526	h;100.0;0.0	h	100.0	0.0	
17881	34994.306	4475.030	h;95.3;4.7	h	95.3	4.7	
17887	34994.806	4475.555	h;96.4;3.6	h	96.4	3.6	
17893	34995.304	4476.039	h;99.3;0.7	h	99.3	0.7	
17899	34995.852	4476.584	h;100.0;0.0	h	100.0	0.0	
17905	34996.335	4477.066	e;39.2;60.8	e	39.2	60.8	
17911	34996.833	4477.571	e;2.4;97.6	e	2.4	97.6	
17917	34997.395	4478.095	e;0.0;100.0	e	0.0	100.0	
17923	34997.865	4478.579	e;0.4;99.6	e	0.4	99.6	
17929	34998.379	4479.126	h;99.2;0.8	h	99.2	0.8	
17935	34998.861	4479.608	e;15.1;84.9	e	15.1	84.9	
17941	34999.423	4480.091	e;0.0;100.0	e	0.0	100.0	
17947	34999.908	4480.638	e;0.0;100.0	e	0.0	100.0	
17954	35000.483	4481.204	h;100.0;0.0	h	100.0	0.0	
17959	35000.921	4481.667	h;56.5;43.5	h	56.5	43.5	
17965	35001.389	4482.151	e;2.6;97.4	e	2.6	97.4	
17971	35001.935	4482.696	e;0.3;99.7	e	0.3	99.7	
17977	35002.418	4483.180	h;88.4;11.6	h	88.4	11.6	
17983	35002.950	4483.663	e;17.9;82.1	e	17.9	82.1	
17990	35003.542	4484.272	e;0.0;100.0	e	0.0	100.0	
17995	35003.963	4484.692	e;46.9;53.1	e	46.9	53.1	
18001	35004.463	4485.218	h;100.0;0.0	h	100.0	0.0	
18007	35004.961	4485.700	e;0.6;99.4	e	0.6	99.4	
18013	35005.506	4486.247	h;57.1;42.9	h	57.1	42.9	
18019	35006.006	4486.750	h;99.9;0.1	h	99.9	0.1	
18025	35006.507	4487.233	h;100.0;0.0	h	100.0	0.0	
18031	35007.006	4487.759	e;3.1;96.9	e	3.1	96.9	
18037	35007.534	4488.262	h;95.0;5.0	h	95.0	5.0	
18043	35008.034	4488.788	h;100.0;0.0	h	100.0	0.0	
18049	35008.550	4489.272	h;100.0;0.0	h	100.0	0.0	
18055	35009.079	4489.775	h;59.5;40.5	h	59.5	40.5	
18061	35009.579	4490.301	e;1.7;98.3	e	1.7	98.3	
18067	35010.064	4490.805	h;100.0;0.0	h	100.0	0.0	
18073	35010.563	4491.329	h;99.9;0.1	h	99.9	0.1	
18079	35011.092	4491.813	e;15.5;84.5	e	15.5	84.5	
18085	35011.577	4492.360	e;1.1;98.9	e	1.1	98.9	
18091	35012.121	4492.842	h;100.0;0.0	h	100.0	0.0	
18097	35012.652	4493.326	h;99.9;0.1	h	99.9	0.1	
18103	35013.121	4493.872	h;51.4;48.6	h	51.4	48.6	
18109	35013.604	4494.353	h;98.8;1.2	h	98.8	1.2	
18115	35014.164	4494.900	h;100.0;0.0	h	100.0	0.0	
18122	35014.743	4495.468	h;100.0;0.0	h	100.0	0.0	
18127	35015.178	4495.908	e;0.7;99.3	e	0.7	99.3	
18133	35015.662	4496.412	h;99.8;0.2	h	99.8	0.2	
18139	35016.129	4496.896	h;100.0;0.0	h	100.0	0.0	
18145	35016.675	4497.441	h;99.6;0.4	h	99.6	0.4	
18151	35017.144	4497.925	h;91.9;8.1	h	91.9	8.1	
18157	35017.691	4498.450	e;15.3;84.7	e	15.3	84.7	
18163	35018.206	4498.954	e;7.9;92.1	e	7.9	92.1	
18169	35018.734	4499.479	h;99.9;0.1	h	99.9	0.1	
18175	35019.249	4499.983	h;99.8;0.2	h	99.8	0.2	
18181	35019.748	4500.466	e;2.2;97.8	e	2.2	97.8	
18187	35020.263	4500.992	e;0.3;99.7	e	0.3	99.7	
18193	35020.717	4501.474	h;100.0;0.0	h	100.0	0.0	
18199	35021.279	4502.021	e;0.0;100.0	e	0.0	100.0	
18205	35021.745	4502.525	e;0.3;99.7	e	0.3	99.7	
18211	35022.307	4503.008	e;0.0;100.0	e	0.0	100.0	
18217	35022.759	4503.533	h;100.0;0.0	h	100.0	0.0	
18223	35023.305	4504.017	e;21.2;78.8	e	21.2	78.8	
18229	35023.805	4504.562	e;0.0;100.0	e	0.0	100.0	
18235	35024.288	4505.046	e;8.3;91.7	e	8.3	91.7	
18241	35024.852	4505.593	h;99.9;0.1	h	99.9	0.1	
18247	35025.302	4506.075	e;5.8;94.2	e	5.8	94.2	
18253	35025.819	4506.558	e;0.0;100.0	e	0.0	100.0	
18259	35026.318	4507.105	e;0.0;100.0	e	0.0	100.0	
18265	35026.816	4507.587	h;85.0;15.0	h	85.0	15.0	
18271	35027.376	4508.134	e;0.0;100.0	e	0.0	100.0	
18277	35027.876	4508.616	e;0.0;100.0	e	0.0	100.0	
18283	35028.360	4509.142	e;0.0;100.0	e	0.0	100.0	
18289	35028.891	4509.646	e;0.3;99.7	e	0.3	99.7	
18295	35029.374	4510.129	e;0.0;100.0	e	0.0	100.0	
18302	35029.952	4510.738	e;0.0;100.0	e	0.0	100.0	
18308	35030.451	4511.243	e;0.0;100.0	e	0.0	100.0	
18313	35030.918	4511.683	h;100.0;0.0	h	100.0	0.0	
18319	35031.433	4512.187	e;0.0;100.0	e	0.0	100.0	
18325	35031.932	4512.670	e;0.9;99.1	e	0.9	99.1	
18331	35032.447	4513.217	e;0.0;100.0	e	0.0	100.0	
18337	35032.932	4513.699	e;0.0;100.0	e	0.0	100.0	
18343	35033.446	4514.225	e;0.0;100.0	e	0.0	100.0	
18349	35033.959	4514.728	e;0.0;100.0	e	0.0	100.0	
18355	35034.538	4515.254	e;33.7;66.3	e	33.7	66.3	
18361	35035.005	4515.758	e;0.3;99.7	e	0.3	99.7	
18367	35035.536	4516.241	e;0.0;100.0	e	0.0	100.0	
18373	35036.006	4516.766	e;0.0;100.0	e	0.0	100.0	
18379	35036.549	4517.250	h;99.9;0.1	h	99.9	0.1	
18385	35037.019	4517.795	e;0.3;99.7	e	0.3	99.7	
18391	35037.532	4518.300	e;0.9;99.1	e	0.9	99.1	
