Subject:	S1114
Project:	BesteRTMusic
Time:	2015-04-06_15-25-21

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
9361	56315.694	11667.540	16;hardstart;1428349115686;	16	hardstart	1428349115686	
9715	56345.658	11697.560	16;hardend;1428349145689;	16	hardend	1428349145689	
10023	56371.806	11723.670	20;hardstart;1428349171751;	20	hardstart	1428349171751	
10376	56401.736	11753.620	20;hardend;1428349201754;	20	hardend	1428349201754	
10684	56427.848	11779.750	4;easystart;1428349227800;	4	easystart	1428349227800	
11037	56457.754	11809.660	4;easyend;1428349257803;	4	easyend	1428349257803	
11345	56483.890	11835.790	12;easystart;1428349283868;	12	easystart	1428349283868	
11698	56513.803	11865.740	12;easyend;1428349313870;	12	easyend	1428349313870	
12071	56545.412	11897.380	23;hardstart;1428349345409;	23	hardstart	1428349345409	
12425	56575.465	11927.390	23;hardend;1428349375412;	23	hardend	1428349375412	
12731	56601.431	11953.380	13;hardstart;1428349401470;	13	hardstart	1428349401470	
13085	56631.389	11983.350	13;hardend;1428349431473;	13	hardend	1428349431473	
13393	56657.526	12009.500	2;easystart;1428349457525;	2	easystart	1428349457525	
13747	56687.498	12039.540	2;easyend;1428349487528;	2	easyend	1428349487528	
14054	56713.613	12065.590	22;hardstart;1428349513586;	22	hardstart	1428349513586	
14408	56743.584	12095.580	22;hardend;1428349543589;	22	hardend	1428349543589	
14715	56769.634	12121.630	17;hardstart;1428349569637;	17	hardstart	1428349569637	
15068	56799.555	12151.580	17;hardend;1428349599640;	17	hardend	1428349599640	
15376	56825.714	12177.730	21;hardstart;1428349625682;	21	hardstart	1428349625682	
15730	56855.685	12207.710	21;hardend;1428349655684;	21	hardend	1428349655684	
15731	56855.781	12207.830	100;experimentfinished;1428349655689;	100	experimentfinished	1428349655689	
16087	56904.812	12256.900	e;45.1;54.9	e	45.1	54.9	
16093	56905.445	12257.450	h;97.0;3.0	h	97.0	3.0	
16099	56905.936	12257.950	h;97.1;2.9	h	97.1	2.9	
16105	56906.440	12258.430	h;99.7;0.3	h	99.7	0.3	
16111	56906.916	12258.960	h;97.8;2.2	h	97.8	2.2	
16117	56907.397	12259.440	h;97.2;2.8	h	97.2	2.8	
16124	56908.006	12260.070	h;97.0;3.0	h	97.0	3.0	
16130	56908.486	12260.550	h;97.1;2.9	h	97.1	2.9	
16136	56908.958	12261.100	e;0.5;99.5	e	0.5	99.5	
16141	56909.409	12261.500	e;0.0;100.0	e	0.0	100.0	
16147	56909.988	12261.980	e;0.0;100.0	e	0.0	100.0	
16153	56910.543	12262.530	e;0.3;99.7	e	0.3	99.7	
16159	56910.908	12263.010	e;0.0;100.0	e	0.0	100.0	
16165	56911.558	12263.560	e;0.0;100.0	e	0.0	100.0	
16171	56911.986	12264.040	e;12.7;87.3	e	12.7	87.3	
16177	56912.515	12264.570	e;0.5;99.5	e	0.5	99.5	
16184	56913.096	12265.160	e;17.0;83.0	e	17.0	83.0	
16189	56913.504	12265.560	e;10.7;89.3	e	10.7	89.3	
16195	56914.017	12266.100	h;97.3;2.7	h	97.3	2.7	
16201	56914.557	12266.580	h;96.9;3.1	h	96.9	3.1	
16207	56915.062	12267.110	h;96.9;3.1	h	96.9	3.1	
16214	56915.621	12267.680	h;97.0;3.0	h	97.0	3.0	
16219	56916.101	12268.140	h;96.8;3.2	h	96.8	3.2	
16226	56916.650	12268.700	h;96.9;3.1	h	96.9	3.1	
16231	56917.070	12269.130	h;97.4;2.6	h	97.4	2.6	
16237	56917.588	12269.650	h;72.9;27.1	h	72.9	27.1	
16242	56918.078	12270.070	1000;level0start;1428349718103;	1000	level0start	1428349718103	
16244	56918.205	12270.220	h;69.4;30.6	h	69.4	30.6	
16249	56918.691	12270.680	e;1.4;98.6	e	1.4	98.6	
16256	56919.115	12271.250	e;2.3;97.7	e	2.3	97.7	
16261	56919.659	12271.670	e;0.0;100.0	e	0.0	100.0	
16267	56920.144	12272.190	e;8.6;91.4	e	8.6	91.4	
16273	56920.614	12272.680	e;0.5;99.5	e	0.5	99.5	
16280	56921.232	12273.310	h;89.8;10.2	h	89.8	10.2	
16285	56921.716	12273.730	h;77.7;22.3	h	77.7	22.3	
16291	56922.242	12274.250	e;0.4;99.6	e	0.4	99.6	
16297	56922.688	12274.730	e;26.1;73.9	e	26.1	73.9	
16303	56923.227	12275.220	h;97.6;2.4	h	97.6	2.4	
16309	56923.774	12275.760	e;35.9;64.1	e	35.9	64.1	
16315	56924.186	12276.250	h;70.1;29.9	h	70.1	29.9	
16321	56924.732	12276.790	h;97.8;2.2	h	97.8	2.2	
16327	56925.242	12277.280	h;91.8;8.2	h	91.8	8.2	
16333	56925.761	12277.800	e;17.7;82.3	e	17.7	82.3	
16339	56926.315	12278.300	e;0.0;100.0	e	0.0	100.0	
16346	56926.834	12278.870	e;18.0;82.0	e	18.0	82.0	
16352	56927.344	12279.420	h;91.5;8.5	h	91.5	8.5	
16358	56927.848	12279.900	h;68.3;31.7	h	68.3	31.7	
16363	56928.304	12280.340	h;98.7;1.3	h	98.7	1.3	
16370	56928.862	12280.930	h;65.7;34.3	h	65.7	34.3	
16375	56929.307	12281.330	h;91.8;8.2	h	91.8	8.2	
16382	56929.835	12281.940	h;65.4;34.6	h	65.4	34.6	
16387	56930.294	12282.360	h;53.7;46.3	h	53.7	46.3	
16393	56930.833	12282.880	h;50.0;50.0	h	50.0	50.0	
16399	56931.347	12283.390	h;53.2;46.8	h	53.2	46.8	
16405	56931.898	12283.910	h;52.4;47.6	h	52.4	47.6	
16411	56932.404	12284.420	h;95.6;4.4	h	95.6	4.4	
16417	56932.865	12284.900	h;53.7;46.3	h	53.7	46.3	
16423	56933.435	12285.430	e;2.5;97.5	e	2.5	97.5	
16429	56933.809	12285.930	e;47.8;52.2	e	47.8	52.2	
16435	56934.463	12286.450	e;2.6;97.4	e	2.6	97.4	
16442	56934.930	12287.020	e;44.2;55.8	e	44.2	55.8	
16448	56935.455	12287.570	e;2.6;97.4	e	2.6	97.4	
16453	56935.958	12287.970	h;97.1;2.9	h	97.1	2.9	
16459	56936.400	12288.450	e;2.5;97.5	e	2.5	97.5	
16466	56937.004	12289.080	e;2.6;97.4	e	2.6	97.4	
16471	56937.486	12289.500	h;50.0;50.0	h	50.0	50.0	
16478	56937.992	12290.110	h;51.7;48.3	h	51.7	48.3	
16484	56938.540	12290.590	h;99.6;0.4	h	99.6	0.4	
16489	56938.999	12290.990	h;98.5;1.5	h	98.5	1.5	
16501	56939.973	12292.020	h;99.7;0.3	h	99.7	0.3	
16508	56940.569	12292.650	h;100.0;0.0	h	100.0	0.0	
16514	56941.043	12293.130	h;99.9;0.1	h	99.9	0.1	
16520	56941.613	12293.660	h;99.9;0.1	h	99.9	0.1	
16526	56942.085	12294.140	h;81.3;18.7	h	81.3	18.7	
16531	56942.488	12294.560	h;56.0;44.0	h	56.0	44.0	
16537	56942.982	12295.090	e;10.4;89.6	e	10.4	89.6	
16544	56943.597	12295.680	h;82.5;17.5	h	82.5	17.5	
16550	56944.121	12296.200	h;53.6;46.4	h	53.6	46.4	
16556	56944.626	12296.680	h;93.0;7.0	h	93.0	7.0	
16561	56945.039	12297.150	e;0.4;99.6	e	0.4	99.6	
16567	56945.532	12297.650	e;4.0;96.0	e	4.0	96.0	
16573	56946.058	12298.130	e;20.5;79.5	e	20.5	79.5	
16579	56946.603	12298.660	e;3.1;96.9	e	3.1	96.9	
16586	56947.168	12299.230	e;3.0;97.0	e	3.0	97.0	
16592	56947.695	12299.770	e;2.8;97.2	e	2.8	97.2	
16597	56948.093	12300.170	h;98.2;1.8	h	98.2	1.8	
16603	56948.636	12300.720	h;65.7;34.3	h	65.7	34.3	
16609	56949.155	12301.200	h;100.0;0.0	h	100.0	0.0	
16615	56949.642	12301.700	h;99.5;0.5	h	99.5	0.5	
16621	56950.184	12302.230	h;100.0;0.0	h	100.0	0.0	
16627	56950.694	12302.710	e;36.2;63.8	e	36.2	63.8	
16633	56951.261	12303.260	e;2.8;97.2	e	2.8	97.2	
16639	56951.687	12303.740	e;0.8;99.2	e	0.8	99.2	
16645	56952.138	12304.220	h;60.2;39.8	h	60.2	39.8	
16652	56952.776	12304.860	e;2.8;97.2	e	2.8	97.2	
16657	56953.256	12305.250	h;93.7;6.3	h	93.7	6.3	
16664	56953.732	12305.880	e;2.8;97.2	e	2.8	97.2	
16670	56954.265	12306.370	h;95.8;4.2	h	95.8	4.2	
16675	56954.738	12306.810	e;2.7;97.3	e	2.7	97.3	
16681	56955.196	12307.310	e;2.9;97.1	e	2.9	97.1	
16688	56955.862	12307.880	e;0.0;100.0	e	0.0	100.0	
16694	56956.291	12308.430	e;0.0;100.0	e	0.0	100.0	
16699	56956.769	12308.830	h;51.9;48.1	h	51.9	48.1	
16705	56957.221	12309.350	e;0.3;99.7	e	0.3	99.7	
16712	56957.852	12309.920	e;1.2;98.8	e	1.2	98.8	
16718	56958.351	12310.460	h;98.7;1.3	h	98.7	1.3	
16723	56958.841	12310.860	e;4.1;95.9	e	4.1	95.9	
16729	56959.287	12311.370	e;0.3;99.7	e	0.3	99.7	
16735	56959.832	12311.890	e;47.3;52.7	e	47.3	52.7	
16742	56960.422	12312.460	e;2.0;98.0	e	2.0	98.0	
16747	56960.891	12312.920	h;98.0;2.0	h	98.0	2.0	
16753	56961.382	12313.400	h;62.1;37.9	h	62.1	37.9	
16765	56962.361	12314.430	h;90.7;9.3	h	90.7	9.3	
16771	56962.859	12314.940	h;99.2;0.8	h	99.2	0.8	
16778	56963.483	12315.550	h;93.0;7.0	h	93.0	7.0	
16784	56963.886	12316.030	h;87.6;12.4	h	87.6	12.4	
16789	56964.470	12316.490	h;97.8;2.2	h	97.8	2.2	
16795	56964.880	12316.980	h;76.4;23.6	h	76.4	23.6	
16801	56965.345	12317.480	h;73.1;26.9	h	73.1	26.9	
16807	56965.945	12318.000	e;0.0;100.0	e	0.0	100.0	
16813	56966.448	12318.490	e;44.5;55.5	e	44.5	55.5	
16819	56967.033	12319.010	e;2.9;97.1	e	2.9	97.1	
16825	56967.478	12319.520	h;74.4;25.6	h	74.4	25.6	
16831	56968.043	12320.040	e;44.4;55.6	e	44.4	55.6	
16837	56968.476	12320.550	h;84.0;16.0	h	84.0	16.0	
16844	56969.082	12321.110	h;97.0;3.0	h	97.0	3.0	
16850	56969.502	12321.660	h;99.1;0.9	h	99.1	0.9	
16853	56969.834	12321.890	1000;level0end;1428349769786;	1000	level0end	1428349769786	
16854	56969.861	12321.970	1001;level1start;1428349769849;	1001	level1start	1428349769849	
16855	56969.975	12322.060	h;54.8;45.2	h	54.8	45.2	
16861	56970.512	12322.580	h;97.0;3.0	h	97.0	3.0	
16868	56971.081	12323.150	h;96.6;3.4	h	96.6	3.4	
16874	56971.621	12323.700	h;97.0;3.0	h	97.0	3.0	
16879	56972.040	12324.100	h;93.9;6.1	h	93.9	6.1	
16885	56972.559	12324.600	e;24.6;75.4	e	24.6	75.4	
16891	56973.074	12325.130	h;97.0;3.0	h	97.0	3.0	
16898	56973.593	12325.690	h;98.9;1.1	h	98.9	1.1	
16904	56974.152	12326.240	h;99.1;0.9	h	99.1	0.9	
16909	56974.587	12326.640	h;99.9;0.1	h	99.9	0.1	
16915	56975.135	12327.140	h;98.4;1.6	h	98.4	1.6	
16921	56975.602	12327.670	h;99.9;0.1	h	99.9	0.1	
16928	56976.135	12328.230	h;99.9;0.1	h	99.9	0.1	
16933	56976.694	12328.700	e;0.0;100.0	e	0.0	100.0	
16940	56977.176	12329.260	h;78.7;21.3	h	78.7	21.3	
16946	56977.709	12329.810	e;30.4;69.6	e	30.4	69.6	
16951	56978.094	12330.210	h;64.5;35.5	h	64.5	35.5	
16957	56978.678	12330.710	h;63.6;36.4	h	63.6	36.4	
16964	56979.246	12331.320	e;2.9;97.1	e	2.9	97.1	
16970	56979.720	12331.800	e;0.0;100.0	e	0.0	100.0	
16975	56980.246	12332.240	e;11.2;88.8	e	11.2	88.8	
16981	56980.655	12332.750	e;2.4;97.6	e	2.4	97.6	
16988	56981.293	12333.360	e;1.1;98.9	e	1.1	98.9	
16994	56981.770	12333.860	h;54.2;45.8	h	54.2	45.8	
16999	56982.167	12334.260	e;2.6;97.4	e	2.6	97.4	
17005	56982.697	12334.790	h;97.9;2.1	h	97.9	2.1	
17011	56983.169	12335.290	e;0.3;99.7	e	0.3	99.7	
17017	56983.693	12335.820	h;99.8;0.2	h	99.8	0.2	
17024	56984.279	12336.400	e;2.8;97.2	e	2.8	97.2	
17030	56984.851	12336.930	e;0.3;99.7	e	0.3	99.7	
17036	56985.355	12337.410	h;79.0;21.0	h	79.0	21.0	
17041	56985.751	12337.830	h;99.9;0.1	h	99.9	0.1	
17048	56986.340	12338.440	h;78.5;21.5	h	78.5	21.5	
17054	56986.823	12338.930	e;0.4;99.6	e	0.4	99.6	
17059	56987.382	12339.390	h;59.3;40.7	h	59.3	40.7	
17065	56987.843	12339.870	e;0.0;100.0	e	0.0	100.0	
17071	56988.365	12340.380	e;2.7;97.3	e	2.7	97.3	
17077	56988.836	12340.900	e;0.7;99.3	e	0.7	99.3	
17084	56989.364	12341.470	h;51.5;48.5	h	51.5	48.5	
17090	56989.891	12342.010	h;99.6;0.4	h	99.6	0.4	
17096	56990.375	12342.500	h;99.9;0.1	h	99.9	0.1	
17101	56990.930	12342.960	h;96.3;3.7	h	96.3	3.7	
17107	56991.319	12343.440	e;0.0;100.0	e	0.0	100.0	
17113	56991.813	12343.950	h;98.9;1.1	h	98.9	1.1	
17119	56992.348	12344.470	h;56.4;43.6	h	56.4	43.6	
17125	56992.924	12344.950	e;9.0;91.0	e	9.0	91.0	
17131	56993.417	12345.480	e;18.4;81.6	e	18.4	81.6	
17138	56993.980	12346.070	e;30.4;69.6	e	30.4	69.6	
17143	56994.502	12346.490	e;15.5;84.5	e	15.5	84.5	
17149	56994.960	12347.010	e;21.7;78.3	e	21.7	78.3	
17155	56995.428	12347.490	e;3.2;96.8	e	3.2	96.8	
17162	56996.048	12348.100	e;46.6;53.4	e	46.6	53.4	
17167	56996.504	12348.520	h;63.6;36.4	h	63.6	36.4	
17173	56996.971	12349.050	h;61.2;38.8	h	61.2	38.8	
17180	56997.474	12349.640	e;2.8;97.2	e	2.8	97.2	
17185	56998.024	12350.040	e;0.7;99.3	e	0.7	99.3	
17191	56998.511	12350.560	e;2.8;97.2	e	2.8	97.2	
17197	56998.966	12351.070	e;1.4;98.6	e	1.4	98.6	
17203	56999.492	12351.590	e;0.0;100.0	e	0.0	100.0	
17209	57000.026	12352.100	e;11.3;88.7	e	11.3	88.7	
17215	57000.545	12352.620	e;3.1;96.9	e	3.1	96.9	
17222	57001.067	12353.190	e;1.5;98.5	e	1.5	98.5	
17227	57001.564	12353.610	e;3.5;96.5	e	3.5	96.5	
17234	57002.124	12354.220	h;99.1;0.9	h	99.1	0.9	
17240	57002.620	12354.700	e;22.2;77.8	e	22.2	77.8	
17246	57003.165	12355.250	e;42.6;57.4	e	42.6	57.4	
17251	57003.568	12355.640	e;41.8;58.2	e	41.8	58.2	
17257	57004.040	12356.150	e;9.5;90.5	e	9.5	90.5	
17269	57005.063	12357.180	e;0.0;100.0	e	0.0	100.0	
17276	57005.681	12357.790	e;0.0;100.0	e	0.0	100.0	
17281	57006.065	12358.190	h;99.0;1.0	h	99.0	1.0	
17287	57006.698	12358.710	e;16.8;83.2	e	16.8	83.2	
17293	57007.144	12359.220	e;2.7;97.3	e	2.7	97.3	
17299	57007.684	12359.700	h;95.6;4.4	h	95.6	4.4	
17305	57008.177	12360.250	e;23.2;76.8	e	23.2	76.8	
17311	57008.687	12360.730	h;97.2;2.8	h	97.2	2.8	
17317	57009.171	12361.250	e;21.4;78.6	e	21.4	78.6	
17323	57009.607	12361.760	e;44.9;55.1	e	44.9	55.1	
17329	57010.224	12362.280	h;59.7;40.3	h	59.7	40.3	
17335	57010.727	12362.790	h;99.9;0.1	h	99.9	0.1	
17341	57011.251	12363.270	h;97.4;2.6	h	97.4	2.6	
17347	57011.666	12363.790	h;99.6;0.4	h	99.6	0.4	
17353	57012.208	12364.300	h;97.9;2.1	h	97.9	2.1	
17359	57012.694	12364.820	h;100.0;0.0	h	100.0	0.0	
17366	57013.275	12365.410	h;99.9;0.1	h	99.9	0.1	
17372	57013.851	12365.940	h;89.2;10.8	h	89.2	10.8	
17378	57014.356	12366.420	h;97.4;2.6	h	97.4	2.6	
17383	57014.767	12366.840	e;0.0;100.0	e	0.0	100.0	
17390	57015.370	12367.450	e;31.9;68.1	e	31.9	68.1	
17395	57015.755	12367.870	h;97.3;2.7	h	97.3	2.7	
17402	57016.400	12368.480	h;100.0;0.0	h	100.0	0.0	
17408	57016.866	12368.960	h;96.9;3.1	h	96.9	3.1	
17413	57017.332	12369.380	h;99.1;0.9	h	99.1	0.9	
17420	57017.881	12369.990	h;99.9;0.1	h	99.9	0.1	
17426	57018.347	12370.470	h;87.5;12.5	h	87.5	12.5	
17431	57018.859	12370.940	e;45.6;54.4	e	45.6	54.4	
17437	57019.292	12371.420	h;82.1;17.9	h	82.1	17.9	
17443	57019.874	12371.940	h;100.0;0.0	h	100.0	0.0	
17450	57020.390	12372.530	e;5.8;94.2	e	5.8	94.2	
17456	57020.959	12373.020	h;99.4;0.6	h	99.4	0.6	
17461	57021.359	12373.480	h;96.8;3.2	h	96.8	3.2	
17467	57021.840	12373.960	h;100.0;0.0	h	100.0	0.0	
17474	57022.475	12374.570	e;34.5;65.5	e	34.5	65.5	
17479	57022.917	12374.990	e;1.0;99.0	e	1.0	99.0	
17486	57023.505	12375.600	h;72.1;27.9	h	72.1	27.9	
17491	57023.977	12376.020	h;99.6;0.4	h	99.6	0.4	
17497	57024.461	12376.500	e;14.4;85.6	e	14.4	85.6	
17503	57024.880	12377.030	e;0.0;100.0	e	0.0	100.0	
17509	57025.458	12377.530	h;99.9;0.1	h	99.9	0.1	
17515	57025.991	12378.060	e;3.0;97.0	e	3.0	97.0	
17521	57026.498	12378.560	e;2.9;97.1	e	2.9	97.1	
17527	57027.020	12379.040	e;0.0;100.0	e	0.0	100.0	
17534	57027.587	12379.650	e;0.0;100.0	e	0.0	100.0	
17539	57027.965	12380.070	e;0.0;100.0	e	0.0	100.0	
17546	57028.591	12380.680	h;96.5;3.5	h	96.5	3.5	
17551	57029.014	12381.080	e;0.8;99.2	e	0.8	99.2	
17557	57029.563	12381.630	e;11.0;89.0	e	11.0	89.0	
17563	57030.022	12382.110	e;10.9;89.1	e	10.9	89.1	
17570	57030.560	12382.680	e;1.2;98.8	e	1.2	98.8	
17576	57031.136	12383.220	h;99.9;0.1	h	99.9	0.1	
17582	57031.632	12383.730	e;26.6;73.4	e	26.6	73.4	
17587	57032.104	12384.170	e;2.6;97.4	e	2.6	97.4	
17593	57032.581	12384.650	h;99.9;0.1	h	99.9	0.1	
17599	57033.160	12385.200	e;10.9;89.1	e	10.9	89.1	
17605	57033.604	12385.680	e;24.6;75.4	e	24.6	75.4	
17611	57034.075	12386.170	h;99.4;0.6	h	99.4	0.6	
17617	57034.651	12386.710	e;10.1;89.9	e	10.1	89.9	
17623	57035.118	12387.190	e;1.7;98.3	e	1.7	98.3	
17629	57035.703	12387.720	e;1.8;98.2	e	1.8	98.2	
17636	57036.159	12388.310	h;68.3;31.7	h	68.3	31.7	
17642	57036.731	12388.830	h;94.0;6.0	h	94.0	6.0	
17647	57037.216	12389.250	e;31.7;68.3	e	31.7	68.3	
17653	57037.623	12389.740	e;7.6;92.4	e	7.6	92.4	
17659	57038.155	12390.260	h;89.9;10.1	h	89.9	10.1	
17665	57038.629	12390.760	h;99.9;0.1	h	99.9	0.1	
17671	57039.219	12391.290	e;27.6;72.4	e	27.6	72.4	
17677	57039.724	12391.770	h;96.0;4.0	h	96.0	4.0	
17683	57040.246	12392.280	e;38.6;61.4	e	38.6	61.4	
17689	57040.711	12392.800	h;96.5;3.5	h	96.5	3.5	
17696	57041.274	12393.390	h;99.9;0.1	h	99.9	0.1	
17702	57041.815	12393.920	h;99.7;0.3	h	99.7	0.3	
17707	57042.243	12394.320	h;96.9;3.1	h	96.9	3.1	
17713	57042.773	12394.860	h;53.6;46.4	h	53.6	46.4	
17720	57043.326	12395.430	h;99.8;0.2	h	99.8	0.2	
17725	57043.791	12395.850	h;97.0;3.0	h	97.0	3.0	
17731	57044.356	12396.370	h;98.1;1.9	h	98.1	1.9	
17737	57044.800	12396.860	h;99.0;1.0	h	99.0	1.0	
17743	57045.331	12397.380	h;99.8;0.2	h	99.8	0.2	
17750	57045.867	12397.970	h;99.8;0.2	h	99.8	0.2	
17755	57046.283	12398.430	h;94.3;5.7	h	94.3	5.7	
17761	57046.795	12398.910	h;98.8;1.2	h	98.8	1.2	
17767	57047.355	12399.400	h;100.0;0.0	h	100.0	0.0	
17773	57047.851	12399.920	h;99.9;0.1	h	99.9	0.1	
17779	57048.358	12400.430	e;45.7;54.3	e	45.7	54.3	
17786	57048.919	12401.040	e;0.9;99.1	e	0.9	99.1	
17792	57049.416	12401.540	e;2.3;97.7	e	2.3	97.7	
17797	57049.897	12401.940	e;23.2;76.8	e	23.2	76.8	
17803	57050.382	12402.470	e;47.6;52.4	e	47.6	52.4	
17809	57050.956	12402.970	h;92.6;7.4	h	92.6	7.4	
17815	57051.403	12403.490	e;8.7;91.3	e	8.7	91.3	
17821	57051.956	12404.000	e;7.6;92.4	e	7.6	92.4	
17827	57052.407	12404.520	e;2.0;98.0	e	2.0	98.0	
17839	57053.358	12405.510	h;78.8;21.2	h	78.8	21.2	
17845	57053.958	12406.030	h;64.4;35.6	h	64.4	35.6	
17851	57054.405	12406.540	h;88.7;11.3	h	88.7	11.3	
17857	57055.044	12407.060	h;68.8;31.2	h	68.8	31.2	
17863	57055.421	12407.550	e;3.6;96.4	e	3.6	96.4	
17869	57056.003	12408.100	e;2.9;97.1	e	2.9	97.1	
17875	57056.481	12408.580	e;1.9;98.1	e	1.9	98.1	
17881	57056.991	12409.080	h;76.1;23.9	h	76.1	23.9	
17888	57057.585	12409.690	e;3.8;96.2	e	3.8	96.2	
17894	57058.080	12410.170	h;92.4;7.6	h	92.4	7.6	
17900	57058.614	12410.720	e;2.8;97.2	e	2.8	97.2	
17906	57059.117	12411.200	e;3.5;96.5	e	3.5	96.5	
17911	57059.573	12411.620	e;7.8;92.2	e	7.8	92.2	
17917	57060.009	12412.150	e;6.0;94.0	e	6.0	94.0	
17923	57060.543	12412.630	e;1.7;98.3	e	1.7	98.3	
17930	57061.129	12413.260	e;1.9;98.1	e	1.9	98.1	
17935	57061.499	12413.660	e;4.3;95.7	e	4.3	95.7	
17942	57062.135	12414.270	e;20.3;79.7	e	20.3	79.7	
17947	57062.594	12414.690	h;70.5;29.5	h	70.5	29.5	
17954	57063.178	12415.260	h;74.8;25.2	h	74.8	25.2	
17959	57063.587	12415.700	h;76.1;23.9	h	76.1	23.9	
17965	57064.114	12416.200	h;72.5;27.5	h	72.5	27.5	
17972	57064.703	12416.810	h;51.8;48.2	h	51.8	48.2	
17977	57065.099	12417.230	e;41.7;58.3	e	41.7	58.3	
17983	57065.676	12417.760	h;73.8;26.2	h	73.8	26.2	
17989	57066.087	12418.240	h;92.7;7.3	h	92.7	7.3	
17995	57066.696	12418.740	h;95.0;5.0	h	95.0	5.0	
18002	57067.250	12419.350	e;29.2;70.8	e	29.2	70.8	
18007	57067.690	12419.770	e;6.7;93.3	e	6.7	93.3	
18013	57068.201	12420.300	e;31.7;68.3	e	31.7	68.3	
18019	57068.697	12420.780	e;24.3;75.7	e	24.3	75.7	
18025	57069.220	12421.280	h;88.5;11.5	h	88.5	11.5	
18032	57069.789	12421.890	e;6.7;93.3	e	6.7	93.3	
18037	57070.300	12422.310	e;0.0;100.0	e	0.0	100.0	
18044	57070.800	12422.920	e;2.8;97.2	e	2.8	97.2	
18049	57071.226	12423.320	e;2.9;97.1	e	2.9	97.1	
18056	57071.853	12423.950	e;2.8;97.2	e	2.8	97.2	
18061	57072.273	12424.350	e;2.6;97.4	e	2.6	97.4	
18067	57072.803	12424.860	e;2.7;97.3	e	2.7	97.3	
18074	57073.321	12425.470	e;2.7;97.3	e	2.7	97.3	
18080	57073.839	12425.950	e;2.7;97.3	e	2.7	97.3	
18086	57074.419	12426.490	e;2.7;97.3	e	2.7	97.3	
18091	57074.817	12426.890	e;31.9;68.1	e	31.9	68.1	
18098	57075.362	12427.500	e;1.3;98.7	e	1.3	98.7	
18103	57075.777	12427.920	e;2.9;97.1	e	2.9	97.1	
18110	57076.424	12428.490	h;59.5;40.5	h	59.5	40.5	
18115	57076.830	12428.930	h;67.0;33.0	h	67.0	33.0	
18122	57077.374	12429.520	e;4.1;95.9	e	4.1	95.9	
18128	57077.920	12430.050	e;29.4;70.6	e	29.4	70.6	
18139	57078.904	12430.990	e;0.9;99.1	e	0.9	99.1	
18145	57079.394	12431.470	e;2.9;97.1	e	2.9	97.1	
18152	57079.988	12432.060	e;2.7;97.3	e	2.7	97.3	
18157	57080.475	12432.500	e;14.5;85.5	e	14.5	85.5	
18163	57080.920	12433.010	e;2.7;97.3	e	2.7	97.3	
18169	57081.503	12433.530	e;2.8;97.2	e	2.8	97.2	
18175	57081.866	12434.010	e;2.5;97.5	e	2.5	97.5	
18181	57082.462	12434.520	e;2.8;97.2	e	2.8	97.2	
18187	57082.897	12435.040	h;50.0;50.0	h	50.0	50.0	
18193	57083.504	12435.550	h;53.2;46.8	h	53.2	46.8	
