Subject:	S1101
Project:	BesteRTMusic
Time:	2015-03-10_11-18-19

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
16045	42091.292	11573.630	h;0.0;100.0	h	0.0	100.0	
16051	42091.743	11574.130	h;3.3;96.7	h	3.3	96.7	
16057	42092.308	11574.650	h;13.2;86.8	h	13.2	86.8	
16063	42092.758	11575.160	h;13.9;86.1	h	13.9	86.1	
16069	42093.351	11575.640	h;36.4;63.6	h	36.4	63.6	
16075	42093.835	11576.170	h;36.4;63.6	h	36.4	63.6	
16081	42094.302	11576.670	h;36.7;63.3	h	36.7	63.3	
16087	42094.866	11577.190	h;36.8;63.2	h	36.8	63.2	
16093	42095.316	11577.700	h;36.8;63.2	h	36.8	63.2	
16099	42095.893	11578.220	h;36.7;63.3	h	36.7	63.3	
16105	42096.377	11578.710	e;73.0;27.0	e	73.0	27.0	
16112	42097.019	11579.270	h;1.1;98.9	h	1.1	98.9	
16117	42097.344	11579.740	h;1.4;98.6	h	1.4	98.6	
16123	42097.907	11580.240	h;14.3;85.7	h	14.3	85.7	
16129	42098.389	11580.770	e;56.0;44.0	e	56.0	44.0	
16135	42098.904	11581.250	e;57.0;43.0	e	57.0	43.0	
16141	42099.404	11581.770	e;57.0;43.0	e	57.0	43.0	
16147	42099.920	11582.280	h;37.5;62.5	h	37.5	62.5	
16153	42100.417	11582.780	h;35.9;64.1	h	35.9	64.1	
16159	42100.979	11583.310	h;35.5;64.5	h	35.5	64.5	
16165	42101.433	11583.790	h;36.6;63.4	h	36.6	63.4	
16171	42101.977	11584.320	h;4.1;95.9	h	4.1	95.9	
16178	42102.554	11584.880	e;99.2;0.8	e	99.2	0.8	
16183	42102.992	11585.300	h;34.6;65.4	h	34.6	65.4	
16189	42103.492	11585.850	e;84.5;15.5	e	84.5	15.5	
16195	42103.991	11586.330	h;36.3;63.7	h	36.3	63.7	
16201	42104.520	11586.860	e;99.9;0.1	e	99.9	0.1	
16207	42105.021	11587.360	h;1.1;98.9	h	1.1	98.9	
16213	42105.519	11587.890	h;1.2;98.8	h	1.2	98.8	
16219	42106.004	11588.370	h;0.4;99.6	h	0.4	99.6	
16225	42106.581	11588.870	e;100.0;0.0	e	100.0	0.0	
16231	42107.063	11589.400	h;29.2;70.8	h	29.2	70.8	
16237	42107.531	11589.900	e;57.6;42.4	e	57.6	42.4	
16243	42108.062	11590.430	e;56.4;43.6	e	56.4	43.6	
16249	42108.545	11590.930	e;57.7;42.3	e	57.7	42.3	
16255	42109.122	11591.460	e;55.0;45.0	e	55.0	45.0	
16261	42109.623	11591.940	e;57.8;42.2	e	57.8	42.2	
16267	42110.104	11592.440	h;19.5;80.5	h	19.5	80.5	
16273	42110.637	11592.970	e;57.8;42.2	e	57.8	42.2	
16279	42111.073	11593.450	h;0.3;99.7	h	0.3	99.7	
16285	42111.665	11594.000	e;99.7;0.3	e	99.7	0.3	
16291	42112.087	11594.480	e;99.9;0.1	e	99.9	0.1	
16297	42112.633	11595.010	e;60.7;39.3	e	60.7	39.3	
16303	42113.117	11595.510	e;58.3;41.7	e	58.3	41.7	
16309	42113.616	11596.000	e;58.2;41.8	e	58.2	41.8	
16315	42114.162	11596.540	h;15.3;84.7	h	15.3	84.7	
16321	42114.660	11597.020	e;58.5;41.5	e	58.5	41.5	
16327	42115.207	11597.550	e;58.0;42.0	e	58.0	42.0	
16333	42115.674	11598.050	e;57.8;42.2	e	57.8	42.2	
16339	42116.251	11598.540	e;57.9;42.1	e	57.9	42.1	
16345	42116.752	11599.080	e;58.5;41.5	e	58.5	41.5	
16351	42117.202	11599.570	h;6.7;93.3	h	6.7	93.3	
16357	42117.750	11600.090	h;27.7;72.3	h	27.7	72.3	
16363	42118.247	11600.590	e;97.0;3.0	e	97.0	3.0	
16369	42118.779	11601.120	e;97.3;2.7	e	97.3	2.7	
16375	42119.245	11601.620	h;0.6;99.4	h	0.6	99.4	
16381	42119.730	11602.110	h;19.7;80.3	h	19.7	80.3	
16387	42120.292	11602.630	h;1.7;98.3	h	1.7	98.3	
16393	42120.761	11603.140	e;59.7;40.3	e	59.7	40.3	
16400	42121.399	11603.750	e;97.2;2.8	e	97.2	2.8	
16405	42121.806	11604.170	e;80.5;19.5	e	80.5	19.5	
16411	42122.351	11604.690	e;97.1;2.9	e	97.1	2.9	
16417	42122.818	11605.170	e;97.2;2.8	e	97.2	2.8	
16423	42123.319	11605.680	h;3.9;96.1	h	3.9	96.1	
16429	42123.818	11606.200	e;97.3;2.7	e	97.3	2.7	
16435	42124.362	11606.710	e;97.3;2.7	e	97.3	2.7	
16441	42124.863	11607.210	h;33.8;66.2	h	33.8	66.2	
16447	42125.361	11607.720	e;97.3;2.7	e	97.3	2.7	
16453	42125.877	11608.220	e;62.2;37.8	e	62.2	37.8	
16459	42126.375	11608.750	e;50.0;50.0	e	50.0	50.0	
16465	42126.889	11609.230	h;5.2;94.8	h	5.2	94.8	
16471	42127.388	11609.750	h;4.6;95.4	h	4.6	95.4	
16477	42127.872	11610.260	h;35.6;64.4	h	35.6	64.4	
16483	42128.433	11610.780	h;35.4;64.6	h	35.4	64.6	
16489	42128.935	11611.290	e;99.8;0.2	e	99.8	0.2	
16494	42129.338	11611.680	1000;level0start;1426002129429;	1000	level0start	1426002129429	
16495	42129.417	11611.770	h;33.7;66.3	h	33.7	66.3	
16501	42129.980	11612.320	e;99.6;0.4	e	99.6	0.4	
16507	42130.417	11612.800	h;9.8;90.2	h	9.8	90.2	
16513	42130.961	11613.320	e;55.4;44.6	e	55.4	44.6	
16519	42131.462	11613.830	h;0.3;99.7	h	0.3	99.7	
16525	42132.007	11614.350	h;31.7;68.3	h	31.7	68.3	
16531	42132.490	11614.840	e;97.6;2.4	e	97.6	2.4	
16537	42132.975	11615.340	e;97.4;2.6	e	97.4	2.6	
16543	42133.490	11615.860	e;99.4;0.6	e	99.4	0.6	
16549	42133.988	11616.370	e;97.9;2.1	e	97.9	2.1	
16555	42134.549	11616.890	e;91.8;8.2	e	91.8	8.2	
16562	42135.064	11617.460	h;31.5;68.5	h	31.5	68.5	
16567	42135.548	11617.880	h;1.8;98.2	h	1.8	98.2	
16573	42136.063	11618.410	e;58.1;41.9	e	58.1	41.9	
16579	42136.547	11618.910	e;56.3;43.7	e	56.3	43.7	
16585	42137.076	11619.440	e;57.6;42.4	e	57.6	42.4	
16591	42137.561	11619.920	e;57.3;42.7	e	57.3	42.7	
16597	42138.076	11620.440	e;57.5;42.5	e	57.5	42.5	
16603	42138.592	11620.950	e;57.5;42.5	e	57.5	42.5	
16609	42139.104	11621.450	e;57.5;42.5	e	57.5	42.5	
16615	42139.650	11621.980	e;56.6;43.4	e	56.6	43.4	
16621	42140.073	11622.460	e;99.5;0.5	e	99.5	0.5	
16627	42140.616	11622.990	h;33.0;67.0	h	33.0	67.0	
16633	42141.116	11623.490	e;95.6;4.4	e	95.6	4.4	
16639	42141.678	11624.020	h;36.1;63.9	h	36.1	63.9	
16645	42142.163	11624.520	h;28.8;71.2	h	28.8	71.2	
16651	42142.646	11625.000	e;73.8;26.2	e	73.8	26.2	
16657	42143.208	11625.530	e;97.6;2.4	e	97.6	2.4	
16663	42143.645	11626.030	e;94.0;6.0	e	94.0	6.0	
16669	42144.207	11626.560	e;59.0;41.0	e	59.0	41.0	
16675	42144.690	11627.060	e;54.7;45.3	e	54.7	45.3	
16682	42145.314	11627.670	e;56.7;43.3	e	56.7	43.3	
16687	42145.704	11628.070	e;52.9;47.1	e	52.9	47.1	
16693	42146.186	11628.570	e;57.2;42.8	e	57.2	42.8	
16699	42146.749	11629.100	h;5.0;95.0	h	5.0	95.0	
16705	42147.232	11629.600	e;56.9;43.1	e	56.9	43.1	
16711	42147.745	11630.130	h;26.4;73.6	h	26.4	73.6	
16717	42148.244	11630.610	e;100.0;0.0	e	100.0	0.0	
16723	42148.776	11631.110	e;85.6;14.4	e	85.6	14.4	
16729	42149.259	11631.640	e;56.7;43.3	e	56.7	43.3	
16736	42149.869	11632.210	e;57.1;42.9	e	57.1	42.9	
16741	42150.289	11632.670	e;57.2;42.8	e	57.2	42.8	
16747	42150.804	11633.150	e;57.6;42.4	e	57.6	42.4	
16753	42151.351	11633.680	e;57.3;42.7	e	57.3	42.7	
16759	42151.834	11634.180	e;57.2;42.8	e	57.2	42.8	
16765	42152.333	11634.680	e;57.4;42.6	e	57.4	42.6	
16771	42152.832	11635.210	e;57.3;42.7	e	57.3	42.7	
16777	42153.346	11635.690	e;57.5;42.5	e	57.5	42.5	
16783	42153.860	11636.240	h;29.8;70.2	h	29.8	70.2	
16789	42154.393	11636.720	e;99.6;0.4	e	99.6	0.4	
16795	42154.905	11637.250	e;96.4;3.6	e	96.4	3.6	
16801	42155.373	11637.750	e;88.5;11.5	e	88.5	11.5	
16807	42155.873	11638.240	e;100.0;0.0	e	100.0	0.0	
16813	42156.418	11638.760	e;58.4;41.6	e	58.4	41.6	
16819	42156.921	11639.260	e;57.6;42.4	e	57.6	42.4	
16825	42157.401	11639.790	e;57.6;42.4	e	57.6	42.4	
16831	42157.947	11640.290	e;57.9;42.1	e	57.9	42.1	
16837	42158.464	11640.780	e;57.9;42.1	e	57.9	42.1	
16843	42158.945	11641.300	h;15.8;84.2	h	15.8	84.2	
16849	42159.462	11641.810	e;58.0;42.0	e	58.0	42.0	
16855	42159.976	11642.330	h;1.1;98.9	h	1.1	98.9	
16861	42160.461	11642.840	e;74.0;26.0	e	74.0	26.0	
16867	42161.020	11643.360	e;97.2;2.8	e	97.2	2.8	
16873	42161.459	11643.840	e;97.5;2.5	e	97.5	2.5	
16879	42162.020	11644.350	h;38.1;61.9	h	38.1	61.9	
16885	42162.518	11644.870	e;82.9;17.1	e	82.9	17.1	
16891	42163.001	11645.380	h;36.7;63.3	h	36.7	63.3	
16897	42163.501	11645.900	h;37.2;62.8	h	37.2	62.8	
16903	42164.016	11646.390	h;36.7;63.3	h	36.7	63.3	
16909	42164.579	11646.930	h;37.1;62.9	h	37.1	62.9	
16915	42165.062	11647.410	h;36.3;63.7	h	36.3	63.7	
16921	42165.531	11647.920	e;71.7;28.3	e	71.7	28.3	
16927	42166.107	11648.440	h;37.4;62.6	h	37.4	62.6	
16933	42166.529	11648.930	h;43.1;56.9	h	43.1	56.9	
16939	42167.090	11649.450	h;39.2;60.8	h	39.2	60.8	
16945	42167.605	11649.960	h;36.9;63.1	h	36.9	63.1	
16951	42168.102	11650.460	h;47.2;52.8	h	47.2	52.8	
16957	42168.635	11650.990	h;36.7;63.3	h	36.7	63.3	
16963	42169.132	11651.470	h;36.2;63.8	h	36.2	63.8	
16969	42169.586	11652.000	h;2.6;97.4	h	2.6	97.4	
16975	42170.148	11652.500	e;53.3;46.7	e	53.3	46.7	
16981	42170.647	11653.020	e;98.3;1.7	e	98.3	1.7	
16987	42171.130	11653.530	e;95.8;4.2	e	95.8	4.2	
16993	42171.675	11654.010	h;21.8;78.2	h	21.8	78.2	
16999	42172.158	11654.540	e;80.2;19.8	e	80.2	19.8	
17005	42172.673	11655.040	e;97.9;2.1	e	97.9	2.1	
17011	42173.219	11655.570	h;40.1;59.9	h	40.1	59.9	
17017	42173.737	11656.070	h;9.3;90.7	h	9.3	90.7	
17024	42174.313	11656.680	e;88.8;11.2	e	88.8	11.2	
17029	42174.749	11657.080	e;98.9;1.1	e	98.9	1.1	
17035	42175.185	11657.580	e;99.2;0.8	e	99.2	0.8	
17041	42175.699	11658.110	e;69.7;30.3	e	69.7	30.3	
17048	42176.276	11658.690	h;19.4;80.6	h	19.4	80.6	
17053	42176.745	11659.140	e;90.9;9.1	e	90.9	9.1	
17059	42177.260	11659.620	h;28.0;72.0	h	28.0	72.0	
17065	42177.743	11660.160	h;32.1;67.9	h	32.1	67.9	
17071	42178.273	11660.650	h;3.5;96.5	h	3.5	96.5	
17078	42178.819	11661.220	h;2.1;97.9	h	2.1	97.9	
17083	42179.319	11661.680	e;56.2;43.8	e	56.2	43.8	
17089	42179.753	11662.160	h;30.3;69.7	h	30.3	69.7	
17095	42180.316	11662.690	h;3.7;96.3	h	3.7	96.3	
17101	42180.832	11663.190	e;55.1;44.9	e	55.1	44.9	
17107	42181.331	11663.690	h;6.0;94.0	h	6.0	94.0	
17113	42181.877	11664.220	h;45.3;54.7	h	45.3	54.7	
17119	42182.330	11664.700	h;13.3;86.7	h	13.3	86.7	
17125	42182.860	11665.230	e;99.5;0.5	e	99.5	0.5	
17131	42183.358	11665.730	e;97.9;2.1	e	97.9	2.1	
17137	42183.920	11666.260	e;57.0;43.0	e	57.0	43.0	
17143	42184.373	11666.760	h;7.4;92.6	h	7.4	92.6	
17149	42184.871	11667.240	e;55.1;44.9	e	55.1	44.9	
17155	42185.373	11667.770	e;56.4;43.6	e	56.4	43.6	
17161	42185.870	11668.270	e;96.0;4.0	e	96.0	4.0	
17167	42186.433	11668.800	e;100.0;0.0	e	100.0	0.0	
17173	42186.946	11669.300	e;81.6;18.4	e	81.6	18.4	
17179	42187.446	11669.830	e;56.9;43.1	e	56.9	43.1	
17185	42187.930	11670.310	e;88.7;11.3	e	88.7	11.3	
17191	42188.414	11670.820	e;100.0;0.0	e	100.0	0.0	
17197	42188.944	11671.340	e;100.0;0.0	e	100.0	0.0	
17203	42189.489	11671.820	e;91.9;8.1	e	91.9	8.1	
17209	42190.004	11672.370	e;96.3;3.7	e	96.3	3.7	
17215	42190.472	11672.850	e;97.8;2.2	e	97.8	2.2	
17221	42191.017	11673.360	e;100.0;0.0	e	100.0	0.0	
17227	42191.520	11673.880	h;36.2;63.8	h	36.2	63.8	
17233	42192.000	11674.390	e;97.4;2.6	e	97.4	2.6	
17239	42192.564	11674.910	e;76.3;23.7	e	76.3	23.7	
17245	42193.016	11675.390	e;57.9;42.1	e	57.9	42.1	
17251	42193.514	11675.940	e;99.8;0.2	e	99.8	0.2	
17257	42194.059	11676.420	e;75.9;24.1	e	75.9	24.1	
17263	42194.512	11676.930	e;57.7;42.3	e	57.7	42.3	
17269	42195.073	11677.450	e;95.5;4.5	e	95.5	4.5	
17275	42195.573	11677.940	e;99.5;0.5	e	99.5	0.5	
17281	42196.057	11678.460	h;1.2;98.8	h	1.2	98.8	
17287	42196.604	11678.970	e;57.6;42.4	e	57.6	42.4	
17293	42197.088	11679.490	h;13.0;87.0	h	13.0	87.0	
17299	42197.632	11679.970	h;4.1;95.9	h	4.1	95.9	
17305	42198.118	11680.480	e;99.9;0.1	e	99.9	0.1	
17311	42198.614	11681.000	h;38.7;61.3	h	38.7	61.3	
17317	42199.113	11681.510	e;100.0;0.0	e	100.0	0.0	
17323	42199.628	11682.030	h;37.5;62.5	h	37.5	62.5	
17329	42200.192	11682.530	e;98.7;1.3	e	98.7	1.3	
17335	42200.707	11683.020	e;93.9;6.1	e	93.9	6.1	
17341	42201.175	11683.540	h;37.5;62.5	h	37.5	62.5	
17347	42201.688	11684.050	e;98.8;1.2	e	98.8	1.2	
17353	42202.171	11684.570	h;0.0;100.0	h	0.0	100.0	
17359	42202.701	11685.060	e;99.5;0.5	e	99.5	0.5	
17365	42203.188	11685.600	e;68.6;31.4	e	68.6	31.4	
17371	42203.715	11686.080	h;23.1;76.9	h	23.1	76.9	
17377	42204.214	11686.590	h;38.3;61.7	h	38.3	61.7	
17383	42204.761	11687.110	e;98.3;1.7	e	98.3	1.7	
17389	42205.199	11687.600	h;37.8;62.2	h	37.8	62.2	
17395	42205.776	11688.140	e;94.6;5.4	e	94.6	5.4	
17401	42206.273	11688.630	h;2.9;97.1	h	2.9	97.1	
17407	42206.776	11689.170	h;0.0;100.0	h	0.0	100.0	
17413	42207.258	11689.660	h;44.9;55.1	h	44.9	55.1	
17420	42207.850	11690.220	h;37.8;62.2	h	37.8	62.2	
17425	42208.333	11690.680	h;37.8;62.2	h	37.8	62.2	
17431	42208.770	11691.170	h;37.3;62.7	h	37.3	62.7	
17437	42209.318	11691.710	h;0.0;100.0	h	0.0	100.0	
17443	42209.814	11692.200	h;38.1;61.9	h	38.1	61.9	
17449	42210.314	11692.720	h;5.1;94.9	h	5.1	94.9	
17455	42210.828	11693.210	h;37.6;62.4	h	37.6	62.4	
17461	42211.328	11693.710	h;37.8;62.2	h	37.8	62.2	
17467	42211.874	11694.240	h;37.2;62.8	h	37.2	62.8	
17473	42212.344	11694.740	h;37.0;63.0	h	37.0	63.0	
17479	42212.842	11695.260	h;36.9;63.1	h	36.9	63.1	
17485	42213.404	11695.750	e;58.4;41.6	e	58.4	41.6	
17491	42213.871	11696.250	h;47.4;52.6	h	47.4	52.6	
17498	42214.495	11696.860	e;56.5;43.5	e	56.5	43.5	
17503	42214.915	11697.280	e;52.4;47.6	e	52.4	47.6	
17509	42215.431	11697.810	e;57.4;42.6	e	57.4	42.6	
17515	42215.929	11698.290	h;15.7;84.3	h	15.7	84.3	
17521	42216.430	11698.840	h;38.5;61.5	h	38.5	61.5	
17527	42216.914	11699.320	e;74.8;25.2	e	74.8	25.2	
17533	42217.444	11699.820	e;56.7;43.3	e	56.7	43.3	
17539	42217.957	11700.350	e;57.8;42.2	e	57.8	42.2	
17545	42218.456	11700.830	e;50.0;50.0	e	50.0	50.0	
17551	42218.955	11701.380	e;57.0;43.0	e	57.0	43.0	
17558	42219.564	11701.940	h;0.0;100.0	h	0.0	100.0	
17563	42220.018	11702.410	e;56.5;43.5	e	56.5	43.5	
17569	42220.516	11702.890	h;3.7;96.3	h	3.7	96.3	
17575	42220.984	11703.370	e;57.3;42.7	e	57.3	42.7	
17581	42221.545	11703.920	e;57.3;42.7	e	57.3	42.7	
17587	42221.997	11704.400	e;57.3;42.7	e	57.3	42.7	
17593	42222.543	11704.950	h;1.2;98.8	h	1.2	98.8	
17599	42223.011	11705.430	e;97.9;2.1	e	97.9	2.1	
17605	42223.590	11705.910	e;98.0;2.0	e	98.0	2.0	
17611	42224.091	11706.440	e;100.0;0.0	e	100.0	0.0	
17617	42224.542	11706.940	e;99.9;0.1	e	99.9	0.1	
17623	42225.073	11707.490	e;99.8;0.2	e	99.8	0.2	
17629	42225.601	11707.970	e;54.2;45.8	e	54.2	45.8	
17635	42226.086	11708.500	e;95.5;4.5	e	95.5	4.5	
17641	42226.584	11708.980	e;99.6;0.4	e	99.6	0.4	
17647	42227.083	11709.480	e;75.7;24.3	e	75.7	24.3	
17653	42227.646	11710.010	e;99.8;0.2	e	99.8	0.2	
17659	42228.147	11710.510	e;90.1;9.9	e	90.1	9.9	
17665	42228.659	11711.040	e;58.6;41.4	e	58.6	41.4	
17671	42229.158	11711.520	e;58.3;41.7	e	58.3	41.7	
17677	42229.674	11712.070	h;5.3;94.7	h	5.3	94.7	
17683	42230.171	11712.550	e;57.6;42.4	e	57.6	42.4	
17689	42230.689	11713.060	e;77.2;22.8	e	77.2	22.8	
17695	42231.185	11713.580	e;99.9;0.1	e	99.9	0.1	
17701	42231.701	11714.060	e;88.4;11.6	e	88.4	11.6	
17707	42232.200	11714.610	e;74.2;25.8	e	74.2	25.8	
17713	42232.668	11715.090	h;35.9;64.1	h	35.9	64.1	
17719	42233.230	11715.600	e;79.0;21.0	e	79.0	21.0	
17725	42233.746	11716.120	h;35.3;64.7	h	35.3	64.7	
17731	42234.244	11716.600	e;59.1;40.9	e	59.1	40.9	
17737	42234.789	11717.150	h;37.0;63.0	h	37.0	63.0	
17743	42235.272	11717.630	e;75.0;25.0	e	75.0	25.0	
17749	42235.787	11718.180	e;99.0;1.0	e	99.0	1.0	
17755	42236.255	11718.660	e;98.0;2.0	e	98.0	2.0	
17761	42236.788	11719.150	h;5.6;94.4	h	5.6	94.4	
17767	42237.300	11719.690	e;99.7;0.3	e	99.7	0.3	
17773	42237.816	11720.180	e;56.8;43.2	e	56.8	43.2	
17779	42238.301	11720.720	h;34.6;65.4	h	34.6	65.4	
17785	42238.783	11721.200	e;59.3;40.7	e	59.3	40.7	
17791	42239.314	11721.730	h;31.3;68.7	h	31.3	68.7	
17797	42239.829	11722.210	h;46.4;53.6	h	46.4	53.6	
17803	42240.297	11722.720	h;25.8;74.2	h	25.8	74.2	
17809	42240.843	11723.260	e;99.9;0.1	e	99.9	0.1	
17815	42241.372	11723.750	e;57.7;42.3	e	57.7	42.3	
17821	42241.873	11724.270	e;57.3;42.7	e	57.3	42.7	
17828	42242.479	11724.840	e;99.7;0.3	e	99.7	0.3	
17833	42242.916	11725.300	e;56.4;43.6	e	56.4	43.6	
17839	42243.400	11725.780	h;1.8;98.2	h	1.8	98.2	
17845	42243.901	11726.290	e;57.4;42.6	e	57.4	42.6	
17851	42244.384	11726.820	e;99.6;0.4	e	99.6	0.4	
17857	42244.883	11727.300	h;32.6;67.4	h	32.6	67.4	
17863	42245.428	11727.840	e;99.4;0.6	e	99.4	0.6	
17869	42245.897	11728.330	h;4.0;96.0	h	4.0	96.0	
17875	42246.442	11728.830	h;40.1;59.9	h	40.1	59.9	
17881	42246.956	11729.360	e;64.4;35.6	e	64.4	35.6	
17887	42247.472	11729.840	e;84.6;15.4	e	84.6	15.4	
17893	42247.970	11730.390	h;25.8;74.2	h	25.8	74.2	
17899	42248.440	11730.870	h;33.8;66.2	h	33.8	66.2	
17905	42249.015	11731.410	e;73.4;26.6	e	73.4	26.6	
17911	42249.499	11731.900	e;91.8;8.2	e	91.8	8.2	
17917	42249.952	11732.380	h;6.8;93.2	h	6.8	93.2	
17923	42250.529	11732.930	e;55.5;44.5	e	55.5	44.5	
17930	42251.122	11733.490	h;0.5;99.5	h	0.5	99.5	
17935	42251.542	11733.960	h;41.8;58.2	h	41.8	58.2	
17941	42252.060	11734.440	h;3.5;96.5	h	3.5	96.5	
17947	42252.590	11734.960	e;59.9;40.1	e	59.9	40.1	
17954	42253.156	11735.530	e;58.9;41.1	e	58.9	41.1	
17959	42253.523	11735.950	h;24.2;75.8	h	24.2	75.8	
17965	42254.085	11736.500	e;57.6;42.4	e	57.6	42.4	
17971	42254.601	11736.980	e;56.1;43.9	e	56.1	43.9	
17977	42255.070	11737.500	e;99.5;0.5	e	99.5	0.5	
17983	42255.630	11737.990	e;56.6;43.4	e	56.6	43.4	
17989	42256.130	11738.490	e;79.7;20.3	e	79.7	20.3	
17995	42256.629	11739.040	1000;level0start;1426002256726;	1000	level0start	1426002256726	
