Subject:	S703
Project:	BesteRTMusic
Time:	2015-02-24_13-12-16

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
16759	48980.808	5169.539	e;96.8;3.2	e	96.8	3.2	
16765	48981.294	5170.022	h;0.8;99.2	h	0.8	99.2	
16771	48981.855	5170.569	e;100.0;0.0	e	100.0	0.0	
16778	48982.446	5171.135	e;100.0;0.0	e	100.0	0.0	
16783	48982.885	5171.577	e;100.0;0.0	e	100.0	0.0	
16789	48983.320	5172.060	e;99.9;0.1	e	99.9	0.1	
16795	48983.899	5172.606	e;99.9;0.1	e	99.9	0.1	
16801	48984.413	5173.110	e;99.9;0.1	e	99.9	0.1	
16807	48984.850	5173.593	e;99.8;0.2	e	99.8	0.2	
16813	48985.427	5174.118	e;99.9;0.1	e	99.9	0.1	
16819	48985.927	5174.602	e;99.9;0.1	e	99.9	0.1	
16825	48986.458	5175.147	e;99.9;0.1	e	99.9	0.1	
16831	48986.907	5175.631	e;99.9;0.1	e	99.9	0.1	
16837	48987.455	5176.135	e;99.9;0.1	e	99.9	0.1	
16843	48987.921	5176.660	e;99.9;0.1	e	99.9	0.1	
16849	48988.408	5177.142	e;99.9;0.1	e	99.9	0.1	
16855	48988.983	5177.689	e;100.0;0.0	e	100.0	0.0	
16861	48989.450	5178.172	e;99.9;0.1	e	99.9	0.1	
16867	48989.968	5178.718	e;100.0;0.0	e	100.0	0.0	
16873	48990.449	5179.201	e;100.0;0.0	e	100.0	0.0	
16879	48990.949	5179.683	e;100.0;0.0	e	100.0	0.0	
16885	48991.512	5180.230	e;99.9;0.1	e	99.9	0.1	
16891	48992.010	5180.714	h;48.9;51.1	h	48.9	51.1	
16897	48992.557	5181.259	e;100.0;0.0	e	100.0	0.0	
16904	48993.086	5181.827	e;100.0;0.0	e	100.0	0.0	
16910	48993.649	5182.352	e;100.0;0.0	e	100.0	0.0	
16915	48994.084	5182.772	e;99.9;0.1	e	99.9	0.1	
16921	48994.536	5183.255	e;100.0;0.0	e	100.0	0.0	
16928	48995.147	5183.865	e;100.0;0.0	e	100.0	0.0	
16933	48995.566	5184.284	e;100.0;0.0	e	100.0	0.0	
16939	48996.098	5184.810	e;100.0;0.0	e	100.0	0.0	
16945	48996.598	5185.314	e;100.0;0.0	e	100.0	0.0	
16951	48997.127	5185.797	h;39.2;60.8	h	39.2	60.8	
16957	48997.611	5186.343	e;93.8;6.2	e	93.8	6.2	
16963	48998.126	5186.826	e;66.7;33.3	e	66.7	33.3	
16969	48998.626	5187.351	h;21.2;78.8	h	21.2	78.8	
16975	48999.094	5187.835	e;100.0;0.0	e	100.0	0.0	
16981	48999.684	5188.380	e;100.0;0.0	e	100.0	0.0	
16988	49000.202	5188.948	e;96.9;3.1	e	96.9	3.1	
16993	49000.685	5189.368	h;0.0;100.0	h	0.0	100.0	
16999	49001.169	5189.893	h;0.0;100.0	h	0.0	100.0	
17005	49001.698	5190.376	e;54.2;45.8	e	54.2	45.8	
17011	49002.182	5190.923	h;22.1;77.9	h	22.1	77.9	
17017	49002.727	5191.405	e;90.3;9.7	e	90.3	9.7	
17023	49003.243	5191.952	h;0.0;100.0	h	0.0	100.0	
17029	49003.743	5192.435	h;0.0;100.0	h	0.0	100.0	
17035	49004.224	5192.918	h;6.6;93.4	h	6.6	93.4	
17041	49004.724	5193.464	h;0.0;100.0	h	0.0	100.0	
17047	49005.256	5193.947	h;0.0;100.0	h	0.0	100.0	
17053	49005.800	5194.492	h;0.0;100.0	h	0.0	100.0	
17059	49006.268	5194.975	h;0.0;100.0	h	0.0	100.0	
17065	49006.767	5195.459	h;0.0;100.0	h	0.0	100.0	
17071	49007.284	5196.004	h;0.0;100.0	h	0.0	100.0	
17077	49007.734	5196.488	h;0.0;100.0	h	0.0	100.0	
17083	49008.313	5197.035	h;0.0;100.0	h	0.0	100.0	
17089	49008.779	5197.517	h;0.0;100.0	h	0.0	100.0	
17095	49009.310	5198.043	h;0.0;100.0	h	0.0	100.0	
17102	49009.857	5198.610	h;0.0;100.0	h	0.0	100.0	
17107	49010.341	5199.029	h;0.0;100.0	h	0.0	100.0	
17113	49010.826	5199.576	h;0.0;100.0	h	0.0	100.0	
17119	49011.310	5200.060	h;0.0;100.0	h	0.0	100.0	
17125	49011.854	5200.584	e;99.9;0.1	e	99.9	0.1	
17131	49012.386	5201.089	e;99.9;0.1	e	99.9	0.1	
17137	49012.901	5201.613	e;60.7;39.3	e	60.7	39.3	
17143	49013.367	5202.096	h;3.5;96.5	h	3.5	96.5	
17149	49013.881	5202.601	h;1.6;98.4	h	1.6	98.4	
17155	49014.383	5203.125	e;87.1;12.9	e	87.1	12.9	
17161	49014.896	5203.609	h;0.4;99.6	h	0.4	99.6	
17167	49015.443	5204.156	h;11.8;88.2	h	11.8	88.2	
17173	49015.911	5204.638	h;0.4;99.6	h	0.4	99.6	
17179	49016.455	5205.185	h;0.0;100.0	h	0.0	100.0	
17185	49016.954	5205.668	h;0.0;100.0	h	0.0	100.0	
17191	49017.440	5206.150	h;0.0;100.0	h	0.0	100.0	
17197	49018.002	5206.697	h;0.0;100.0	h	0.0	100.0	
17203	49018.454	5207.181	e;99.9;0.1	e	99.9	0.1	
17209	49019.015	5207.726	e;99.9;0.1	e	99.9	0.1	
17215	49019.481	5208.210	e;97.7;2.3	e	97.7	2.3	
17221	49019.999	5208.693	h;0.0;100.0	h	0.0	100.0	
17228	49020.621	5209.302	h;0.0;100.0	h	0.0	100.0	
17233	49020.966	5209.722	h;0.0;100.0	h	0.0	100.0	
17239	49021.558	5210.246	h;0.0;100.0	h	0.0	100.0	
17245	49022.056	5210.751	h;0.0;100.0	h	0.0	100.0	
17251	49022.558	5211.275	e;99.9;0.1	e	99.9	0.1	
17257	49023.025	5211.780	e;99.9;0.1	e	99.9	0.1	
17263	49023.525	5212.262	e;99.9;0.1	e	99.9	0.1	
17270	49024.115	5212.872	e;99.9;0.1	e	99.9	0.1	
17275	49024.601	5213.292	e;100.0;0.0	e	100.0	0.0	
17281	49025.130	5213.817	e;100.0;0.0	e	100.0	0.0	
17287	49025.613	5214.321	e;100.0;0.0	e	100.0	0.0	
17293	49026.113	5214.846	e;100.0;0.0	e	100.0	0.0	
17299	49026.613	5215.329	e;99.9;0.1	e	99.9	0.1	
17305	49027.095	5215.834	e;100.0;0.0	e	100.0	0.0	
17311	49027.626	5216.358	h;0.6;99.4	h	0.6	99.4	
17317	49028.126	5216.863	h;0.0;100.0	h	0.0	100.0	
17323	49028.705	5217.388	h;0.0;100.0	h	0.0	100.0	
17329	49029.139	5217.871	h;0.0;100.0	h	0.0	100.0	
17335	49029.684	5218.375	h;0.0;100.0	h	0.0	100.0	
17341	49030.186	5218.901	h;0.4;99.6	h	0.4	99.6	
17347	49030.684	5219.383	h;0.0;100.0	h	0.0	100.0	
17353	49031.183	5219.930	h;0.0;100.0	h	0.0	100.0	
17359	49031.729	5220.413	h;0.0;100.0	h	0.0	100.0	
17365	49032.213	5220.938	h;0.0;100.0	h	0.0	100.0	
17371	49032.713	5221.442	h;0.0;100.0	h	0.0	100.0	
17377	49033.242	5221.926	h;0.0;100.0	h	0.0	100.0	
17383	49033.774	5222.471	h;0.0;100.0	h	0.0	100.0	
17389	49034.274	5222.955	h;32.7;67.3	h	32.7	67.3	
17395	49034.756	5223.502	e;98.6;1.4	e	98.6	1.4	
17401	49035.285	5223.984	e;100.0;0.0	e	100.0	0.0	
17408	49035.896	5224.594	e;100.0;0.0	e	100.0	0.0	
17413	49036.266	5225.014	e;100.0;0.0	e	100.0	0.0	
17419	49036.783	5225.496	e;99.2;0.8	e	99.2	0.8	
17425	49037.282	5226.022	e;100.0;0.0	e	100.0	0.0	
17431	49037.844	5226.525	e;100.0;0.0	e	100.0	0.0	
17437	49038.359	5227.051	e;99.3;0.7	e	99.3	0.7	
17443	49038.828	5227.555	e;100.0;0.0	e	100.0	0.0	
17449	49039.328	5228.038	h;2.5;97.5	h	2.5	97.5	
17455	49039.812	5228.563	e;100.0;0.0	e	100.0	0.0	
17461	49040.356	5229.067	h;14.4;85.6	h	14.4	85.6	
17467	49040.889	5229.592	e;100.0;0.0	e	100.0	0.0	
17473	49041.370	5230.096	e;99.4;0.6	e	99.4	0.6	
17479	49041.917	5230.621	e;88.5;11.5	e	88.5	11.5	
17485	49042.400	5231.104	h;0.6;99.4	h	0.6	99.4	
17491	49042.946	5231.587	h;17.2;82.8	h	17.2	82.8	
17498	49043.509	5232.218	h;2.5;97.5	h	2.5	97.5	
17503	49043.899	5232.637	e;100.0;0.0	e	100.0	0.0	
17509	49044.460	5233.163	e;100.0;0.0	e	100.0	0.0	
17515	49044.927	5233.646	e;100.0;0.0	e	100.0	0.0	
17521	49045.474	5234.192	e;100.0;0.0	e	100.0	0.0	
17527	49045.974	5234.675	e;100.0;0.0	e	100.0	0.0	
17533	49046.424	5235.159	e;100.0;0.0	e	100.0	0.0	
17539	49047.003	5235.704	e;100.0;0.0	e	100.0	0.0	
17545	49047.502	5236.188	e;99.6;0.4	e	99.6	0.4	
17551	49048.015	5236.734	e;100.0;0.0	e	100.0	0.0	
17557	49048.516	5237.217	e;99.7;0.3	e	99.7	0.3	
17563	49048.998	5237.742	e;99.9;0.1	e	99.9	0.1	
17569	49049.515	5238.246	e;99.8;0.2	e	99.8	0.2	
17575	49050.031	5238.729	h;1.9;98.1	h	1.9	98.1	
17581	49050.544	5239.255	e;100.0;0.0	e	100.0	0.0	
17587	49051.076	5239.758	e;100.0;0.0	e	100.0	0.0	
17593	49051.557	5240.284	e;50.0;50.0	e	50.0	50.0	
17599	49052.072	5240.788	e;100.0;0.0	e	100.0	0.0	
17605	49052.571	5241.271	e;100.0;0.0	e	100.0	0.0	
17611	49053.087	5241.796	e;100.0;0.0	e	100.0	0.0	
17617	49053.554	5242.301	e;100.0;0.0	e	100.0	0.0	
17623	49054.133	5242.825	e;100.0;0.0	e	100.0	0.0	
17629	49054.631	5243.330	e;100.0;0.0	e	100.0	0.0	
17635	49055.161	5243.855	e;99.8;0.2	e	99.8	0.2	
17641	49055.645	5244.338	e;100.0;0.0	e	100.0	0.0	
17647	49056.113	5244.821	e;100.0;0.0	e	100.0	0.0	
17653	49056.675	5245.368	e;100.0;0.0	e	100.0	0.0	
17659	49057.160	5245.871	e;90.3;9.7	e	90.3	9.7	
17665	49057.641	5246.396	h;6.3;93.7	h	6.3	93.7	
17671	49058.172	5246.879	h;2.1;97.9	h	2.1	97.9	
17677	49058.717	5247.425	h;0.0;100.0	h	0.0	100.0	
17683	49059.201	5247.908	h;0.0;100.0	h	0.0	100.0	
17689	49059.702	5248.413	h;0.0;100.0	h	0.0	100.0	
17695	49060.232	5248.937	h;0.3;99.7	h	0.3	99.7	
17701	49060.700	5249.421	h;0.4;99.6	h	0.4	99.6	
17707	49061.247	5249.946	h;22.3;77.7	h	22.3	77.7	
17713	49061.730	5250.450	h;0.0;100.0	h	0.0	100.0	
17719	49062.260	5250.933	e;98.6;1.4	e	98.6	1.4	
17725	49062.727	5251.480	e;98.4;1.6	e	98.4	1.6	
17731	49063.227	5251.962	e;59.6;40.4	e	59.6	40.4	
17737	49063.776	5252.488	h;0.0;100.0	h	0.0	100.0	
17743	49064.287	5252.992	h;23.3;76.7	h	23.3	76.7	
17749	49064.771	5253.517	h;0.0;100.0	h	0.0	100.0	
17756	49065.335	5254.084	h;0.0;100.0	h	0.0	100.0	
17761	49065.832	5254.504	h;0.0;100.0	h	0.0	100.0	
17767	49066.317	5255.029	h;0.0;100.0	h	0.0	100.0	
17773	49066.830	5255.534	h;0.3;99.7	h	0.3	99.7	
17779	49067.330	5256.058	h;0.0;100.0	h	0.0	100.0	
17785	49067.815	5256.563	h;0.0;100.0	h	0.0	100.0	
17791	49068.328	5257.088	e;99.9;0.1	e	99.9	0.1	
17797	49068.860	5257.571	e;100.0;0.0	e	100.0	0.0	
17803	49069.311	5258.075	e;100.0;0.0	e	100.0	0.0	
17809	49069.844	5258.601	e;100.0;0.0	e	100.0	0.0	
17815	49070.388	5259.104	e;100.0;0.0	e	100.0	0.0	
17821	49070.871	5259.630	e;100.0;0.0	e	100.0	0.0	
17827	49071.370	5260.113	e;99.9;0.1	e	99.9	0.1	
17833	49071.886	5260.596	e;99.9;0.1	e	99.9	0.1	
17839	49072.418	5261.142	e;96.1;3.9	e	96.1	3.9	
17845	49072.899	5261.647	h;9.9;90.1	h	9.9	90.1	
17851	49073.445	5262.171	e;98.2;1.8	e	98.2	1.8	
17857	49073.914	5262.655	h;0.0;100.0	h	0.0	100.0	
17863	49074.476	5263.179	e;98.9;1.1	e	98.9	1.1	
17869	49074.958	5263.682	e;100.0;0.0	e	100.0	0.0	
17875	49075.473	5264.187	e;97.1;2.9	e	97.1	2.9	
17881	49075.972	5264.713	e;84.7;15.3	e	84.7	15.3	
17887	49076.471	5265.195	h;0.0;100.0	h	0.0	100.0	
17893	49076.986	5265.721	h;0.0;100.0	h	0.0	100.0	
17900	49077.581	5266.288	h;0.0;100.0	h	0.0	100.0	
17905	49078.000	5266.749	h;5.3;94.7	h	5.3	94.7	
17911	49078.531	5267.254	e;100.0;0.0	e	100.0	0.0	
17917	49079.014	5267.738	e;100.0;0.0	e	100.0	0.0	
17923	49079.546	5268.262	e;100.0;0.0	e	100.0	0.0	
17929	49080.045	5268.767	e;100.0;0.0	e	100.0	0.0	
17935	49080.594	5269.291	e;99.9;0.1	e	99.9	0.1	
17941	49081.043	5269.795	e;98.7;1.3	e	98.7	1.3	
17947	49081.574	5270.321	e;86.5;13.5	e	86.5	13.5	
17953	49082.057	5270.803	e;99.8;0.2	e	99.8	0.2	
17959	49082.588	5271.308	e;99.9;0.1	e	99.9	0.1	
17965	49083.071	5271.834	e;99.6;0.4	e	99.6	0.4	
17972	49083.695	5272.400	e;99.2;0.8	e	99.2	0.8	
17977	49084.101	5272.863	h;6.4;93.6	h	6.4	93.6	
17983	49084.586	5273.346	h;0.0;100.0	h	0.0	100.0	
17989	49085.146	5273.849	e;93.2;6.8	e	93.2	6.8	
17995	49085.631	5274.375	h;0.4;99.6	h	0.4	99.6	
18001	49086.129	5274.859	h;1.1;98.9	h	1.1	98.9	
18007	49086.675	5275.404	e;75.6;24.4	e	75.6	24.4	
18013	49087.143	5275.888	e;56.7;43.3	e	56.7	43.3	
18019	49087.706	5276.413	e;99.9;0.1	e	99.9	0.1	
18025	49088.188	5276.916	e;99.9;0.1	e	99.9	0.1	
18031	49088.657	5277.400	h;3.1;96.9	h	3.1	96.9	
18037	49089.202	5277.945	h;6.2;93.8	h	6.2	93.8	
18043	49089.717	5278.429	e;99.9;0.1	e	99.9	0.1	
18049	49090.216	5278.955	h;2.2;97.8	h	2.2	97.8	
18055	49090.749	5279.458	e;100.0;0.0	e	100.0	0.0	
18061	49091.262	5279.984	e;99.9;0.1	e	99.9	0.1	
18067	49091.730	5280.488	e;91.2;8.8	e	91.2	8.8	
18073	49092.244	5280.970	h;0.0;100.0	h	0.0	100.0	
18080	49092.869	5281.579	h;0.0;100.0	h	0.0	100.0	
18085	49093.245	5281.999	h;1.9;98.1	h	1.9	98.1	
18092	49093.898	5282.608	e;98.4;1.6	e	98.4	1.6	
18097	49094.322	5283.028	e;99.9;0.1	e	99.9	0.1	
18103	49094.804	5283.512	e;98.9;1.1	e	98.9	1.1	
18109	49095.317	5284.036	e;99.9;0.1	e	99.9	0.1	
18115	49095.816	5284.541	e;50.6;49.4	e	50.6	49.4	
18121	49096.331	5285.066	h;26.0;74.0	h	26.0	74.0	
18127	49096.799	5285.549	h;0.3;99.7	h	0.3	99.7	
18133	49097.345	5286.095	e;99.9;0.1	e	99.9	0.1	
18140	49097.940	5286.663	e;97.4;2.6	e	97.4	2.6	
18145	49098.359	5287.082	e;100.0;0.0	e	100.0	0.0	
18151	49098.874	5287.608	e;99.9;0.1	e	99.9	0.1	
18158	49099.421	5288.176	e;99.9;0.1	e	99.9	0.1	
18163	49099.889	5288.637	h;0.4;99.6	h	0.4	99.6	
18169	49100.375	5289.120	h;2.1;97.9	h	2.1	97.9	
18175	49100.934	5289.646	e;55.2;44.8	e	55.2	44.8	
18181	49101.434	5290.149	e;99.6;0.4	e	99.6	0.4	
18187	49101.917	5290.633	e;99.9;0.1	e	99.9	0.1	
18193	49102.464	5291.158	e;100.0;0.0	e	100.0	0.0	
18199	49102.962	5291.662	e;100.0;0.0	e	100.0	0.0	
18205	49103.447	5292.187	e;100.0;0.0	e	100.0	0.0	
18211	49103.945	5292.691	e;100.0;0.0	e	100.0	0.0	
18217	49104.508	5293.174	e;100.0;0.0	e	100.0	0.0	
18223	49104.974	5293.700	e;99.9;0.1	e	99.9	0.1	
18229	49105.475	5294.203	e;99.9;0.1	e	99.9	0.1	
18235	49106.019	5294.729	e;100.0;0.0	e	100.0	0.0	
18241	49106.489	5295.233	e;62.9;37.1	e	62.9	37.1	
18247	49107.002	5295.758	e;99.7;0.3	e	99.7	0.3	
18253	49107.551	5296.241	e;99.9;0.1	e	99.9	0.1	
18259	49108.063	5296.746	e;61.8;38.2	e	61.8	38.2	
18265	49108.547	5297.270	e;99.9;0.1	e	99.9	0.1	
18272	49109.078	5297.838	e;99.9;0.1	e	99.9	0.1	
18277	49109.560	5298.301	e;99.7;0.3	e	99.7	0.3	
18283	49110.048	5298.782	e;100.0;0.0	e	100.0	0.0	
18289	49110.592	5299.328	e;99.8;0.2	e	99.8	0.2	
18295	49111.043	5299.812	e;100.0;0.0	e	100.0	0.0	
18302	49111.683	5300.378	e;100.0;0.0	e	100.0	0.0	
18307	49112.136	5300.841	e;99.9;0.1	e	99.9	0.1	
18313	49112.572	5301.324	e;100.0;0.0	e	100.0	0.0	
18319	49113.149	5301.849	e;100.0;0.0	e	100.0	0.0	
18325	49113.601	5302.353	e;100.0;0.0	e	100.0	0.0	
18331	49114.147	5302.879	e;100.0;0.0	e	100.0	0.0	
18337	49114.680	5303.382	e;99.8;0.2	e	99.8	0.2	
18343	49115.117	5303.866	e;100.0;0.0	e	100.0	0.0	
18349	49115.692	5304.412	h;0.0;100.0	h	0.0	100.0	
18355	49116.162	5304.895	e;99.7;0.3	e	99.7	0.3	
18361	49116.690	5305.420	e;99.6;0.4	e	99.6	0.4	
18367	49117.191	5305.925	e;76.2;23.8	e	76.2	23.8	
18373	49117.704	5306.407	e;99.7;0.3	e	99.7	0.3	
18379	49118.234	5306.933	h;0.6;99.4	h	0.6	99.4	
18385	49118.734	5307.436	h;0.0;100.0	h	0.0	100.0	
18391	49119.219	5307.962	h;6.7;93.3	h	6.7	93.3	
18397	49119.719	5308.466	e;97.1;2.9	e	97.1	2.9	
18403	49120.279	5308.991	e;97.8;2.2	e	97.8	2.2	
18409	49120.778	5309.474	e;96.9;3.1	e	96.9	3.1	
18415	49121.215	5309.979	h;0.4;99.6	h	0.4	99.6	
18421	49121.776	5310.503	e;50.0;50.0	e	50.0	50.0	
18427	49122.276	5311.008	e;73.8;26.2	e	73.8	26.2	
18433	49122.760	5311.533	h;9.6;90.4	h	9.6	90.4	
18439	49123.276	5312.016	h;0.0;100.0	h	0.0	100.0	
18445	49123.838	5312.541	e;79.3;20.7	e	79.3	20.7	
18451	49124.322	5313.046	h;0.0;100.0	h	0.0	100.0	
18457	49124.835	5313.549	h;0.0;100.0	h	0.0	100.0	
18463	49125.364	5314.075	h;0.0;100.0	h	0.0	100.0	
18469	49125.786	5314.558	h;0.0;100.0	h	0.0	100.0	
18475	49126.331	5315.083	h;0.0;100.0	h	0.0	100.0	
18481	49126.831	5315.587	h;0.0;100.0	h	0.0	100.0	
18487	49127.377	5316.091	e;86.4;13.6	e	86.4	13.6	
18493	49127.909	5316.615	e;51.0;49.0	e	51.0	49.0	
18499	49128.328	5317.099	e;99.2;0.8	e	99.2	0.8	
18505	49128.874	5317.624	h;0.4;99.6	h	0.4	99.6	
18511	49129.373	5318.128	h;38.1;61.9	h	38.1	61.9	
18517	49129.908	5318.653	e;99.5;0.5	e	99.5	0.5	
18523	49130.421	5319.158	h;4.6;95.4	h	4.6	95.4	
18529	49130.936	5319.640	e;97.1;2.9	e	97.1	2.9	
18535	49131.403	5320.166	h;3.2;96.8	h	3.2	96.8	
18541	49131.902	5320.669	h;0.9;99.1	h	0.9	99.1	
18547	49132.447	5321.195	h;0.0;100.0	h	0.0	100.0	
18553	49132.950	5321.699	h;0.0;100.0	h	0.0	100.0	
18559	49133.524	5322.224	h;0.0;100.0	h	0.0	100.0	
18565	49133.977	5322.707	h;2.4;97.6	h	2.4	97.6	
18571	49134.477	5323.212	e;99.8;0.2	e	99.8	0.2	
18577	49135.022	5323.736	h;12.6;87.4	h	12.6	87.4	
18583	49135.491	5324.241	e;77.0;23.0	e	77.0	23.0	
18589	49136.037	5324.766	e;76.0;24.0	e	76.0	24.0	
18595	49136.537	5325.249	e;64.5;35.5	e	64.5	35.5	
18601	49137.082	5325.753	h;1.1;98.9	h	1.1	98.9	
18607	49137.551	5326.279	h;0.0;100.0	h	0.0	100.0	
18613	49138.033	5326.782	h;0.0;100.0	h	0.0	100.0	
18619	49138.594	5327.308	h;7.4;92.6	h	7.4	92.6	
18625	49139.015	5327.791	e;100.0;0.0	e	100.0	0.0	
18631	49139.576	5328.316	e;100.0;0.0	e	100.0	0.0	
18637	49140.063	5328.820	e;100.0;0.0	e	100.0	0.0	
18643	49140.593	5329.324	e;99.9;0.1	e	99.9	0.1	
18650	49141.155	5329.933	h;2.0;98.0	h	2.0	98.0	
18655	49141.589	5330.333	e;96.2;3.8	e	96.2	3.8	
18661	49142.120	5330.857	e;90.4;9.6	e	90.4	9.6	
18667	49142.605	5331.362	h;15.9;84.1	h	15.9	84.1	
18673	49143.136	5331.887	h;0.3;99.7	h	0.3	99.7	
18679	49143.651	5332.391	h;2.1;97.9	h	2.1	97.9	
18685	49144.135	5332.874	h;0.0;100.0	h	0.0	100.0	
18691	49144.632	5333.400	h;13.0;87.0	h	13.0	87.0	
18697	49145.132	5333.903	e;99.8;0.2	e	99.8	0.2	
18703	49145.676	5334.427	e;99.9;0.1	e	99.9	0.1	
18709	49146.178	5334.932	e;99.3;0.7	e	99.3	0.7	
18715	49146.754	5335.456	e;99.8;0.2	e	99.8	0.2	
18722	49147.302	5336.024	h;0.0;100.0	h	0.0	100.0	
18727	49147.691	5336.445	h;0.0;100.0	h	0.0	100.0	
18733	49148.238	5336.969	h;0.0;100.0	h	0.0	100.0	
18739	49148.750	5337.473	h;39.6;60.4	h	39.6	60.4	
18745	49149.250	5337.999	e;99.9;0.1	e	99.9	0.1	
18751	49149.719	5338.481	e;96.1;3.9	e	96.1	3.9	
18757	49150.297	5338.986	h;16.8;83.2	h	16.8	83.2	
18763	49150.747	5339.512	h;0.0;100.0	h	0.0	100.0	
18769	49151.247	5340.015	h;0.9;99.1	h	0.9	99.1	
