Subject:	S907
Project:	BesteRTMusic
Time:	2015-03-05_13-26-22

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
12806	49469.072	12395.090	2;easystart;1425581068893;	2	easystart	1425581068893	
13160	49499.088	12425.130	2;easyend;1425581098896;	2	easyend	1425581098896	
13467	49525.126	12451.150	13;hardstart;1425581124942;	13	hardstart	1425581124942	
13820	49555.095	12481.100	13;hardend;1425581154945;	13	hardend	1425581154945	
14127	49581.132	12507.150	22;hardstart;1425581180987;	22	hardstart	1425581180987	
14481	49611.133	12537.190	22;hardend;1425581210990;	22	hardend	1425581210990	
14789	49637.232	12563.280	23;hardstart;1425581237061;	23	hardstart	1425581237061	
15143	49667.295	12593.310	23;hardend;1425581267064;	23	hardend	1425581267064	
15450	49693.286	12619.360	15;hardstart;1425581293107;	15	hardstart	1425581293107	
15803	49723.239	12649.270	15;hardend;1425581323110;	15	hardend	1425581323110	
15804	49723.303	12649.400	100;experimentfinished;1425581323115;	100	experimentfinished	1425581323115	
16160	49783.241	12709.320	h;100.0;0.0	h	100.0	0.0	
16165	49783.723	12709.790	e;0.0;100.0	e	0.0	100.0	
16171	49784.192	12710.270	e;0.0;100.0	e	0.0	100.0	
16177	49784.720	12710.770	e;0.0;100.0	e	0.0	100.0	
16183	49785.235	12711.300	e;0.0;100.0	e	0.0	100.0	
16189	49785.735	12711.800	e;0.0;100.0	e	0.0	100.0	
16195	49786.249	12712.330	h;99.9;0.1	h	99.9	0.1	
16201	49786.748	12712.830	h;99.9;0.1	h	99.9	0.1	
16207	49787.310	12713.360	h;99.9;0.1	h	99.9	0.1	
16213	49787.778	12713.840	h;99.9;0.1	h	99.9	0.1	
16219	49788.263	12714.340	h;99.9;0.1	h	99.9	0.1	
16225	49788.808	12714.870	h;99.9;0.1	h	99.9	0.1	
16231	49789.308	12715.350	h;99.9;0.1	h	99.9	0.1	
16237	49789.839	12715.900	h;100.0;0.0	h	100.0	0.0	
16243	49790.322	12716.380	h;99.9;0.1	h	99.9	0.1	
16249	49790.805	12716.910	h;100.0;0.0	h	100.0	0.0	
16255	49791.353	12717.410	h;100.0;0.0	h	100.0	0.0	
16261	49791.850	12717.890	h;100.0;0.0	h	100.0	0.0	
16267	49792.381	12718.440	h;100.0;0.0	h	100.0	0.0	
16274	49792.942	12719.010	h;100.0;0.0	h	100.0	0.0	
16279	49793.364	12719.450	h;100.0;0.0	h	100.0	0.0	
16285	49793.864	12719.950	e;8.4;91.6	e	8.4	91.6	
16291	49794.378	12720.440	h;94.5;5.5	h	94.5	5.5	
16297	49794.877	12720.960	h;99.1;0.9	h	99.1	0.9	
16303	49795.392	12721.470	h;60.6;39.4	h	60.6	39.4	
16309	49795.937	12721.990	h;77.4;22.6	h	77.4	22.6	
16316	49796.499	12722.560	h;78.0;22.0	h	78.0	22.0	
16321	49796.936	12723.020	h;78.4;21.6	h	78.4	21.6	
16327	49797.435	12723.500	e;0.0;100.0	e	0.0	100.0	
16333	49797.966	12724.010	h;100.0;0.0	h	100.0	0.0	
16339	49798.435	12724.530	e;0.0;100.0	e	0.0	100.0	
16346	49799.043	12725.100	h;100.0;0.0	h	100.0	0.0	
16351	49799.511	12725.560	h;100.0;0.0	h	100.0	0.0	
16357	49799.934	12726.040	h;100.0;0.0	h	100.0	0.0	
16363	49800.493	12726.570	h;100.0;0.0	h	100.0	0.0	
16369	49800.994	12727.070	e;12.1;87.9	e	12.1	87.9	
16375	49801.494	12727.580	h;100.0;0.0	h	100.0	0.0	
16381	49802.055	12728.100	h;100.0;0.0	h	100.0	0.0	
16387	49802.508	12728.590	h;98.1;1.9	h	98.1	1.9	
16393	49803.085	12729.110	e;0.0;100.0	e	0.0	100.0	
16399	49803.567	12729.610	h;100.0;0.0	h	100.0	0.0	
16405	49804.081	12730.100	h;100.0;0.0	h	100.0	0.0	
16411	49804.580	12730.650	h;98.9;1.1	h	98.9	1.1	
16417	49805.066	12731.130	h;99.1;0.9	h	99.1	0.9	
16423	49805.565	12731.650	e;0.0;100.0	e	0.0	100.0	
16429	49806.047	12732.160	e;0.0;100.0	e	0.0	100.0	
16435	49806.627	12732.680	e;0.0;100.0	e	0.0	100.0	
16441	49807.093	12733.180	e;0.0;100.0	e	0.0	100.0	
16447	49807.623	12733.670	e;0.7;99.3	e	0.7	99.3	
16453	49808.107	12734.190	h;100.0;0.0	h	100.0	0.0	
16459	49808.621	12734.700	e;0.6;99.4	e	0.6	99.4	
16465	49809.121	12735.220	h;100.0;0.0	h	100.0	0.0	
16477	49810.195	12736.250	h;92.4;7.6	h	92.4	7.6	
16483	49810.679	12736.740	h;62.2;37.8	h	62.2	37.8	
16489	49811.148	12737.240	e;0.0;100.0	e	0.0	100.0	
16495	49811.677	12737.760	h;64.6;35.4	h	64.6	35.4	
16501	49812.222	12738.270	e;0.0;100.0	e	0.0	100.0	
16507	49812.739	12738.790	e;0.0;100.0	e	0.0	100.0	
16513	49813.220	12739.280	e;0.0;100.0	e	0.0	100.0	
16519	49813.752	12739.800	e;0.0;100.0	e	0.0	100.0	
16525	49814.221	12740.310	e;0.0;100.0	e	0.0	100.0	
16531	49814.733	12740.810	h;100.0;0.0	h	100.0	0.0	
16537	49815.279	12741.330	h;99.9;0.1	h	99.9	0.1	
16543	49815.716	12741.820	e;0.0;100.0	e	0.0	100.0	
16549	49816.247	12742.340	e;0.0;100.0	e	0.0	100.0	
16555	49816.761	12742.850	e;0.0;100.0	e	0.0	100.0	
16561	49817.324	12743.350	h;96.1;3.9	h	96.1	3.9	
16567	49817.823	12743.880	h;99.9;0.1	h	99.9	0.1	
16573	49818.242	12744.360	h;99.9;0.1	h	99.9	0.1	
16579	49818.820	12744.890	e;0.0;100.0	e	0.0	100.0	
16585	49819.319	12745.390	e;0.0;100.0	e	0.0	100.0	
16591	49819.819	12745.910	e;0.0;100.0	e	0.0	100.0	
16597	49820.333	12746.420	h;99.9;0.1	h	99.9	0.1	
16603	49820.848	12746.900	e;0.0;100.0	e	0.0	100.0	
16609	49821.316	12747.430	h;88.1;11.9	h	88.1	11.9	
16615	49821.893	12747.930	e;0.0;100.0	e	0.0	100.0	
16621	49822.393	12748.460	h;99.9;0.1	h	99.9	0.1	
16627	49822.859	12748.960	e;0.0;100.0	e	0.0	100.0	
16633	49823.374	12749.480	h;99.7;0.3	h	99.7	0.3	
16639	49823.921	12749.970	e;0.0;100.0	e	0.0	100.0	
16645	49824.387	12750.470	e;0.9;99.1	e	0.9	99.1	
16651	49824.933	12751.000	h;98.4;1.6	h	98.4	1.6	
16657	49825.419	12751.500	h;99.9;0.1	h	99.9	0.1	
16663	49825.916	12752.030	h;62.4;37.6	h	62.4	37.6	
16669	49826.416	12752.510	e;1.1;98.9	e	1.1	98.9	
16675	49826.916	12753.010	h;99.9;0.1	h	99.9	0.1	
16681	49827.444	12753.540	h;99.9;0.1	h	99.9	0.1	
16687	49827.960	12754.040	h;100.0;0.0	h	100.0	0.0	
16693	49828.491	12754.570	h;100.0;0.0	h	100.0	0.0	
16699	49828.989	12755.050	h;100.0;0.0	h	100.0	0.0	
16705	49829.536	12755.580	h;97.6;2.4	h	97.6	2.4	
16711	49829.986	12756.080	h;100.0;0.0	h	100.0	0.0	
16717	49830.533	12756.580	h;99.8;0.2	h	99.8	0.2	
16723	49831.031	12757.110	h;100.0;0.0	h	100.0	0.0	
16729	49831.484	12757.590	h;100.0;0.0	h	100.0	0.0	
16735	49832.046	12758.120	h;100.0;0.0	h	100.0	0.0	
16741	49832.530	12758.620	h;100.0;0.0	h	100.0	0.0	
16747	49833.059	12759.150	h;100.0;0.0	h	100.0	0.0	
16754	49833.604	12759.740	h;100.0;0.0	h	100.0	0.0	
16759	49834.044	12760.140	h;99.9;0.1	h	99.9	0.1	
16765	49834.603	12760.660	h;100.0;0.0	h	100.0	0.0	
16771	49835.102	12761.160	h;100.0;0.0	h	100.0	0.0	
16777	49835.586	12761.690	h;100.0;0.0	h	100.0	0.0	
16784	49836.148	12762.280	h;100.0;0.0	h	100.0	0.0	
16789	49836.662	12762.680	h;100.0;0.0	h	100.0	0.0	
16795	49837.116	12763.200	e;0.4;99.6	e	0.4	99.6	
16801	49837.599	12763.710	e;0.0;100.0	e	0.0	100.0	
16807	49838.145	12764.230	e;44.1;55.9	e	44.1	55.9	
16813	49838.627	12764.730	e;0.0;100.0	e	0.0	100.0	
16819	49839.188	12765.260	e;38.9;61.1	e	38.9	61.1	
16825	49839.640	12765.740	e;0.0;100.0	e	0.0	100.0	
16831	49840.203	12766.250	e;0.0;100.0	e	0.0	100.0	
16837	49840.685	12766.770	e;0.0;100.0	e	0.0	100.0	
16843	49841.169	12767.280	e;0.0;100.0	e	0.0	100.0	
16849	49841.748	12767.800	e;0.0;100.0	e	0.0	100.0	
16855	49842.213	12768.280	e;0.0;100.0	e	0.0	100.0	
16859	49842.494	12768.620	1111;normalstart;1425581442355;	1111	normalstart	1425581442355	
16861	49842.712	12768.810	e;0.0;100.0	e	0.0	100.0	
16867	49843.196	12769.310	h;92.3;7.7	h	92.3	7.7	
16873	49843.697	12769.820	h;98.0;2.0	h	98.0	2.0	
16879	49844.212	12770.340	h;92.3;7.7	h	92.3	7.7	
16885	49844.693	12770.830	e;0.0;100.0	e	0.0	100.0	
16892	49845.304	12771.440	e;24.0;76.0	e	24.0	76.0	
16897	49845.786	12771.860	e;0.0;100.0	e	0.0	100.0	
16903	49846.270	12772.380	e;0.0;100.0	e	0.0	100.0	
16909	49846.754	12772.890	e;0.0;100.0	e	0.0	100.0	
16915	49847.251	12773.370	e;0.0;100.0	e	0.0	100.0	
16921	49847.814	12773.890	e;0.0;100.0	e	0.0	100.0	
16927	49848.313	12774.400	e;0.0;100.0	e	0.0	100.0	
16933	49848.826	12774.920	e;0.0;100.0	e	0.0	100.0	
16939	49849.310	12775.430	e;0.0;100.0	e	0.0	100.0	
16945	49849.871	12775.910	e;0.0;100.0	e	0.0	100.0	
16951	49850.356	12776.440	h;100.0;0.0	h	100.0	0.0	
16957	49850.840	12776.940	h;100.0;0.0	h	100.0	0.0	
16963	49851.355	12777.470	h;99.9;0.1	h	99.9	0.1	
16969	49851.852	12777.970	h;99.9;0.1	h	99.9	0.1	
16975	49852.416	12778.490	h;99.9;0.1	h	99.9	0.1	
16981	49852.898	12778.980	h;99.9;0.1	h	99.9	0.1	
16987	49853.365	12779.480	h;99.9;0.1	h	99.9	0.1	
16993	49853.926	12780.010	h;99.9;0.1	h	99.9	0.1	
16999	49854.363	12780.490	e;0.0;100.0	e	0.0	100.0	
17005	49854.910	12781.030	e;0.0;100.0	e	0.0	100.0	
17011	49855.392	12781.520	h;99.4;0.6	h	99.4	0.6	
17017	49855.938	12782.040	e;0.0;100.0	e	0.0	100.0	
17023	49856.472	12782.550	h;100.0;0.0	h	100.0	0.0	
17029	49856.952	12783.030	e;0.0;100.0	e	0.0	100.0	
17035	49857.453	12783.580	h;100.0;0.0	h	100.0	0.0	
17041	49857.997	12784.060	h;100.0;0.0	h	100.0	0.0	
17048	49858.529	12784.670	h;100.0;0.0	h	100.0	0.0	
17053	49859.011	12785.090	h;100.0;0.0	h	100.0	0.0	
17059	49859.480	12785.570	h;100.0;0.0	h	100.0	0.0	
17065	49860.026	12786.120	h;100.0;0.0	h	100.0	0.0	
17071	49860.524	12786.600	h;100.0;0.0	h	100.0	0.0	
17077	49861.025	12787.130	h;100.0;0.0	h	100.0	0.0	
17083	49861.541	12787.630	h;100.0;0.0	h	100.0	0.0	
17089	49862.038	12788.160	h;100.0;0.0	h	100.0	0.0	
17095	49862.537	12788.660	e;0.0;100.0	e	0.0	100.0	
17101	49863.066	12789.140	e;0.0;100.0	e	0.0	100.0	
17107	49863.582	12789.670	h;100.0;0.0	h	100.0	0.0	
17113	49864.048	12790.170	h;97.4;2.6	h	97.4	2.6	
17119	49864.612	12790.700	h;100.0;0.0	h	100.0	0.0	
17125	49865.080	12791.180	h;95.5;4.5	h	95.5	4.5	
17131	49865.640	12791.730	h;100.0;0.0	h	100.0	0.0	
17137	49866.094	12792.210	h;100.0;0.0	h	100.0	0.0	
17143	49866.592	12792.710	e;0.0;100.0	e	0.0	100.0	
17149	49867.138	12793.240	h;100.0;0.0	h	100.0	0.0	
17155	49867.636	12793.720	h;98.9;1.1	h	98.9	1.1	
17161	49868.167	12794.270	h;100.0;0.0	h	100.0	0.0	
17167	49868.665	12794.750	h;100.0;0.0	h	100.0	0.0	
17173	49869.135	12795.260	e;0.0;100.0	e	0.0	100.0	
17179	49869.664	12795.780	e;0.0;100.0	e	0.0	100.0	
17185	49870.162	12796.260	e;0.0;100.0	e	0.0	100.0	
17191	49870.709	12796.790	e;0.0;100.0	e	0.0	100.0	
17197	49871.162	12797.290	e;0.0;100.0	e	0.0	100.0	
17203	49871.708	12797.820	e;0.0;100.0	e	0.0	100.0	
17209	49872.205	12798.320	e;0.0;100.0	e	0.0	100.0	
17215	49872.769	12798.810	h;85.3;14.7	h	85.3	14.7	
17221	49873.234	12799.330	e;0.0;100.0	e	0.0	100.0	
17227	49873.720	12799.840	h;99.3;0.7	h	99.3	0.7	
17233	49874.279	12800.360	e;0.0;100.0	e	0.0	100.0	
17239	49874.749	12800.860	h;100.0;0.0	h	100.0	0.0	
17245	49875.293	12801.390	h;100.0;0.0	h	100.0	0.0	
17251	49875.793	12801.890	h;100.0;0.0	h	100.0	0.0	
17257	49876.307	12802.380	h;100.0;0.0	h	100.0	0.0	
17263	49876.793	12802.900	e;0.0;100.0	e	0.0	100.0	
17269	49877.305	12803.400	e;0.0;100.0	e	0.0	100.0	
17275	49877.852	12803.930	e;0.0;100.0	e	0.0	100.0	
17281	49878.349	12804.430	e;0.0;100.0	e	0.0	100.0	
17287	49878.850	12804.960	h;99.1;0.9	h	99.1	0.9	
17293	49879.333	12805.440	h;99.4;0.6	h	99.4	0.6	
17299	49879.849	12805.950	e;1.3;98.7	e	1.3	98.7	
17305	49880.394	12806.470	e;0.0;100.0	e	0.0	100.0	
17311	49880.845	12806.950	e;0.0;100.0	e	0.0	100.0	
17317	49881.376	12807.500	e;0.0;100.0	e	0.0	100.0	
17323	49881.891	12807.980	h;98.4;1.6	h	98.4	1.6	
17329	49882.420	12808.490	h;100.0;0.0	h	100.0	0.0	
17335	49882.905	12809.010	h;99.3;0.7	h	99.3	0.7	
17341	49883.403	12809.500	e;0.0;100.0	e	0.0	100.0	
17347	49883.903	12810.020	h;99.1;0.9	h	99.1	0.9	
17353	49884.419	12810.530	h;100.0;0.0	h	100.0	0.0	
17359	49884.948	12811.070	h;97.0;3.0	h	97.0	3.0	
17365	49885.447	12811.560	e;0.0;100.0	e	0.0	100.0	
17372	49886.023	12812.120	e;0.0;100.0	e	0.0	100.0	
17377	49886.493	12812.580	e;0.0;100.0	e	0.0	100.0	
17383	49886.944	12813.070	e;0.0;100.0	e	0.0	100.0	
17390	49887.583	12813.680	e;0.0;100.0	e	0.0	100.0	
17395	49887.958	12814.100	h;99.4;0.6	h	99.4	0.6	
17401	49888.520	12814.620	e;0.0;100.0	e	0.0	100.0	
17407	49889.033	12815.100	e;0.0;100.0	e	0.0	100.0	
17413	49889.486	12815.610	e;0.0;100.0	e	0.0	100.0	
17419	49890.064	12816.130	h;100.0;0.0	h	100.0	0.0	
17425	49890.499	12816.640	e;1.1;98.9	e	1.1	98.9	
17432	49891.094	12817.250	h;100.0;0.0	h	100.0	0.0	
17437	49891.577	12817.650	e;0.0;100.0	e	0.0	100.0	
17443	49892.092	12818.150	e;0.0;100.0	e	0.0	100.0	
17449	49892.573	12818.680	e;0.0;100.0	e	0.0	100.0	
17455	49893.059	12819.180	e;0.0;100.0	e	0.0	100.0	
17461	49893.619	12819.700	h;100.0;0.0	h	100.0	0.0	
17467	49894.070	12820.190	e;0.0;100.0	e	0.0	100.0	
17473	49894.618	12820.730	h;100.0;0.0	h	100.0	0.0	
17479	49895.117	12821.220	h;100.0;0.0	h	100.0	0.0	
17485	49895.599	12821.720	e;0.0;100.0	e	0.0	100.0	
17491	49896.145	12822.250	e;0.0;100.0	e	0.0	100.0	
17497	49896.582	12822.730	e;0.0;100.0	e	0.0	100.0	
17504	49897.254	12823.340	e;0.0;100.0	e	0.0	100.0	
17509	49897.659	12823.760	e;0.0;100.0	e	0.0	100.0	
17515	49898.141	12824.310	e;0.0;100.0	e	0.0	100.0	
17521	49898.689	12824.790	h;100.0;0.0	h	100.0	0.0	
17527	49899.141	12825.270	h;100.0;0.0	h	100.0	0.0	
17533	49899.701	12825.800	e;0.0;100.0	e	0.0	100.0	
17539	49900.216	12826.300	e;0.0;100.0	e	0.0	100.0	
17545	49900.700	12826.850	e;0.0;100.0	e	0.0	100.0	
17551	49901.199	12827.330	e;0.0;100.0	e	0.0	100.0	
17557	49901.745	12827.810	e;0.0;100.0	e	0.0	100.0	
17563	49902.228	12828.340	h;100.0;0.0	h	100.0	0.0	
17569	49902.695	12828.840	e;0.0;100.0	e	0.0	100.0	
17575	49903.258	12829.370	e;0.0;100.0	e	0.0	100.0	
17581	49903.789	12829.870	h;99.9;0.1	h	99.9	0.1	
17587	49904.303	12830.400	h;99.9;0.1	h	99.9	0.1	
17593	49904.802	12830.880	h;57.6;42.4	h	57.6	42.4	
17599	49905.302	12831.380	h;59.8;40.2	h	59.8	40.2	
17605	49905.783	12831.910	h;100.0;0.0	h	100.0	0.0	
17611	49906.300	12832.410	h;99.9;0.1	h	99.9	0.1	
17617	49906.814	12832.940	h;100.0;0.0	h	100.0	0.0	
17623	49907.311	12833.420	e;11.1;88.9	e	11.1	88.9	
17629	49907.828	12833.970	e;3.0;97.0	e	3.0	97.0	
17635	49908.325	12834.450	e;0.0;100.0	e	0.0	100.0	
17641	49908.811	12834.960	e;0.0;100.0	e	0.0	100.0	
17647	49909.357	12835.480	e;12.4;87.6	e	12.4	87.6	
17653	49909.840	12835.960	h;99.3;0.7	h	99.3	0.7	
17659	49910.415	12836.510	h;100.0;0.0	h	100.0	0.0	
17665	49910.854	12836.990	h;100.0;0.0	h	100.0	0.0	
17671	49911.399	12837.540	e;0.0;100.0	e	0.0	100.0	
17677	49911.899	12838.020	h;100.0;0.0	h	100.0	0.0	
17690	49913.020	12839.140	h;100.0;0.0	h	100.0	0.0	
17695	49913.380	12839.530	e;0.0;100.0	e	0.0	100.0	
17701	49913.942	12840.080	h;99.9;0.1	h	99.9	0.1	
17707	49914.457	12840.560	e;0.0;100.0	e	0.0	100.0	
17713	49914.924	12841.050	h;100.0;0.0	h	100.0	0.0	
17719	49915.469	12841.570	e;37.3;62.7	e	37.3	62.7	
17725	49915.970	12842.080	h;98.8;1.2	h	98.8	1.2	
17731	49916.499	12842.620	e;0.0;100.0	e	0.0	100.0	
17737	49917.000	12843.100	h;85.4;14.6	h	85.4	14.6	
17743	49917.496	12843.630	e;0.0;100.0	e	0.0	100.0	
17749	49917.996	12844.110	e;0.0;100.0	e	0.0	100.0	
17755	49918.494	12844.620	e;0.0;100.0	e	0.0	100.0	
17761	49919.025	12845.140	h;74.9;25.1	h	74.9	25.1	
17767	49919.524	12845.650	h;100.0;0.0	h	100.0	0.0	
17773	49920.039	12846.170	h;98.9;1.1	h	98.9	1.1	
17779	49920.538	12846.650	e;0.0;100.0	e	0.0	100.0	
17785	49921.054	12847.200	e;0.0;100.0	e	0.0	100.0	
17791	49921.538	12847.680	e;25.9;74.1	e	25.9	74.1	
17797	49922.037	12848.190	h;99.9;0.1	h	99.9	0.1	
17803	49922.595	12848.710	h;99.8;0.2	h	99.8	0.2	
17809	49923.049	12849.200	e;0.0;100.0	e	0.0	100.0	
17815	49923.610	12849.740	e;0.0;100.0	e	0.0	100.0	
17821	49924.093	12850.230	e;0.0;100.0	e	0.0	100.0	
17827	49924.624	12850.730	h;99.9;0.1	h	99.9	0.1	
17833	49925.138	12851.260	h;99.9;0.1	h	99.9	0.1	
17839	49925.591	12851.740	e;47.6;52.4	e	47.6	52.4	
17845	49926.123	12852.280	e;0.0;100.0	e	0.0	100.0	
17851	49926.606	12852.770	e;0.0;100.0	e	0.0	100.0	
17857	49927.150	12853.290	e;0.0;100.0	e	0.0	100.0	
17863	49927.650	12853.800	h;50.0;50.0	h	50.0	50.0	
17869	49928.179	12854.280	e;41.9;58.1	e	41.9	58.1	
17875	49928.647	12854.820	h;99.6;0.4	h	99.6	0.4	
17881	49929.193	12855.310	h;99.9;0.1	h	99.9	0.1	
17887	49929.710	12855.830	h;99.9;0.1	h	99.9	0.1	
17893	49930.207	12856.340	h;100.0;0.0	h	100.0	0.0	
17899	49930.754	12856.860	h;100.0;0.0	h	100.0	0.0	
17905	49931.190	12857.340	h;100.0;0.0	h	100.0	0.0	
17911	49931.704	12857.850	h;92.6;7.4	h	92.6	7.4	
17917	49932.249	12858.380	h;80.8;19.2	h	80.8	19.2	
17923	49932.781	12858.880	e;0.0;100.0	e	0.0	100.0	
17929	49933.295	12859.400	h;100.0;0.0	h	100.0	0.0	
17935	49933.765	12859.890	e;0.0;100.0	e	0.0	100.0	
17941	49934.293	12860.390	e;0.3;99.7	e	0.3	99.7	
17947	49934.808	12860.920	h;100.0;0.0	h	100.0	0.0	
17953	49935.245	12861.400	h;100.0;0.0	h	100.0	0.0	
17959	49935.793	12861.950	h;100.0;0.0	h	100.0	0.0	
17965	49936.276	12862.430	e;0.0;100.0	e	0.0	100.0	
17971	49936.837	12862.980	e;0.0;100.0	e	0.0	100.0	
17977	49937.334	12863.460	e;0.0;100.0	e	0.0	100.0	
17983	49937.833	12863.960	e;0.0;100.0	e	0.0	100.0	
17989	49938.317	12864.490	e;1.5;98.5	e	1.5	98.5	
17995	49938.862	12864.970	h;100.0;0.0	h	100.0	0.0	
18001	49939.393	12865.520	h;100.0;0.0	h	100.0	0.0	
18007	49939.876	12866.000	h;100.0;0.0	h	100.0	0.0	
18013	49940.378	12866.550	h;100.0;0.0	h	100.0	0.0	
18019	49940.876	12867.030	e;0.0;100.0	e	0.0	100.0	
18025	49941.344	12867.510	h;100.0;0.0	h	100.0	0.0	
18031	49941.889	12868.060	e;0.0;100.0	e	0.0	100.0	
18037	49942.435	12868.540	e;0.0;100.0	e	0.0	100.0	
18043	49942.933	12869.070	e;0.0;100.0	e	0.0	100.0	
18049	49943.416	12869.570	h;99.9;0.1	h	99.9	0.1	
18055	49943.947	12870.100	h;100.0;0.0	h	100.0	0.0	
18061	49944.432	12870.580	e;0.0;100.0	e	0.0	100.0	
18067	49944.915	12871.080	e;0.0;100.0	e	0.0	100.0	
18073	49945.461	12871.610	h;91.1;8.9	h	91.1	8.9	
18079	49945.944	12872.110	h;100.0;0.0	h	100.0	0.0	
18085	49946.475	12872.640	h;100.0;0.0	h	100.0	0.0	
18091	49946.959	12873.120	h;98.7;1.3	h	98.7	1.3	
18097	49947.518	12873.620	h;100.0;0.0	h	100.0	0.0	
18103	49948.019	12874.150	e;0.0;100.0	e	0.0	100.0	
18109	49948.486	12874.650	e;0.0;100.0	e	0.0	100.0	
18115	49949.016	12875.180	e;0.0;100.0	e	0.0	100.0	
18121	49949.531	12875.660	h;100.0;0.0	h	100.0	0.0	
18127	49950.030	12876.210	e;8.1;91.9	e	8.1	91.9	
18133	49950.514	12876.690	e;0.0;100.0	e	0.0	100.0	
18139	49951.044	12877.170	e;0.0;100.0	e	0.0	100.0	
18145	49951.558	12877.720	e;46.6;53.4	e	46.6	53.4	
18153	49952.228	12878.370	h;99.9;0.1	h	99.9	0.1	
18157	49952.589	12878.750	h;65.7;34.3	h	65.7	34.3	
18163	49953.053	12879.230	e;0.0;100.0	e	0.0	100.0	
18169	49953.633	12879.760	h;77.8;22.2	h	77.8	22.2	
18175	49954.116	12880.260	h;100.0;0.0	h	100.0	0.0	
18181	49954.630	12880.750	h;100.0;0.0	h	100.0	0.0	
18187	49955.129	12881.290	h;93.1;6.9	h	93.1	6.9	
18193	49955.662	12881.770	e;0.0;100.0	e	0.0	100.0	
18199	49956.144	12882.300	e;0.0;100.0	e	0.0	100.0	
18205	49956.675	12882.780	e;0.0;100.0	e	0.0	100.0	
18211	49957.156	12883.290	e;5.9;94.1	e	5.9	94.1	
18217	49957.687	12883.830	e;0.0;100.0	e	0.0	100.0	
18223	49958.157	12884.320	h;100.0;0.0	h	100.0	0.0	
18229	49958.702	12884.840	h;100.0;0.0	h	100.0	0.0	
18235	49959.202	12885.350	e;0.0;100.0	e	0.0	100.0	
18241	49959.746	12885.870	h;68.3;31.7	h	68.3	31.7	
18247	49960.185	12886.350	h;100.0;0.0	h	100.0	0.0	
18253	49960.746	12886.860	e;0.0;100.0	e	0.0	100.0	
18259	49961.243	12887.380	e;0.0;100.0	e	0.0	100.0	
18265	49961.742	12887.870	e;0.8;99.2	e	0.8	99.2	
