Subject:	S1103
Project:	BesteRTMusic
Time:	2015-03-11_13-22-35

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
16849	49664.584	4415.649	h;95.3;4.7	h	95.3	4.7	
16855	49665.082	4416.154	h;100.0;0.0	h	100.0	0.0	
16861	49665.551	4416.678	h;100.0;0.0	h	100.0	0.0	
16873	49666.611	4417.708	e;0.0;100.0	e	0.0	100.0	
16879	49667.081	4418.191	e;0.0;100.0	e	0.0	100.0	
16885	49667.595	4418.716	e;0.0;100.0	e	0.0	100.0	
16891	49668.125	4419.221	e;0.0;100.0	e	0.0	100.0	
16897	49668.609	4419.724	e;0.0;100.0	e	0.0	100.0	
16903	49669.156	4420.250	e;0.0;100.0	e	0.0	100.0	
16909	49669.607	4420.733	h;91.9;8.1	h	91.9	8.1	
16915	49670.154	4421.258	h;93.1;6.9	h	93.1	6.9	
16921	49670.683	4421.762	h;96.7;3.3	h	96.7	3.3	
16927	49671.153	4422.287	h;100.0;0.0	h	100.0	0.0	
16933	49671.650	4422.791	e;0.0;100.0	e	0.0	100.0	
16939	49672.150	4423.275	h;92.4;7.6	h	92.4	7.6	
16945	49672.680	4423.799	h;91.8;8.2	h	91.8	8.2	
16951	49673.212	4424.303	h;92.5;7.5	h	92.5	7.5	
16957	49673.696	4424.828	h;91.9;8.1	h	91.9	8.1	
16963	49674.177	4425.333	h;92.3;7.7	h	92.3	7.7	
16969	49674.740	4425.815	h;92.3;7.7	h	92.3	7.7	
16975	49675.224	4426.341	h;92.1;7.9	h	92.1	7.9	
16981	49675.753	4426.844	h;92.3;7.7	h	92.3	7.7	
16987	49676.220	4427.370	h;92.5;7.5	h	92.5	7.5	
16993	49676.754	4427.874	h;92.5;7.5	h	92.5	7.5	
16999	49677.299	4428.399	h;92.5;7.5	h	92.5	7.5	
17005	49677.783	4428.882	h;92.4;7.6	h	92.4	7.6	
17011	49678.314	4429.387	h;92.7;7.3	h	92.7	7.3	
17017	49678.827	4429.911	h;92.3;7.7	h	92.3	7.7	
17023	49679.294	4430.416	h;92.8;7.2	h	92.8	7.2	
17029	49679.811	4430.941	h;100.0;0.0	h	100.0	0.0	
17035	49680.310	4431.424	h;91.5;8.5	h	91.5	8.5	
17047	49681.353	4432.454	e;2.2;97.8	e	2.2	97.8	
17059	49682.367	4433.483	h;92.1;7.9	h	92.1	7.9	
17065	49682.869	4433.966	h;100.0;0.0	h	100.0	0.0	
17071	49683.350	4434.491	h;86.1;13.9	h	86.1	13.9	
17077	49683.898	4434.995	h;99.5;0.5	h	99.5	0.5	
17083	49684.413	4435.479	h;100.0;0.0	h	100.0	0.0	
17089	49684.941	4436.024	e;5.0;95.0	e	5.0	95.0	
17095	49685.409	4436.508	h;92.7;7.3	h	92.7	7.3	
17101	49685.892	4437.032	e;0.0;100.0	e	0.0	100.0	
17107	49686.425	4437.537	e;0.0;100.0	e	0.0	100.0	
17113	49686.924	4438.062	e;0.0;100.0	e	0.0	100.0	
17119	49687.440	4438.566	e;0.0;100.0	e	0.0	100.0	
17125	49687.986	4439.049	e;0.0;100.0	e	0.0	100.0	
17132	49688.499	4439.659	h;100.0;0.0	h	100.0	0.0	
17137	49688.921	4440.078	h;83.7;16.3	h	83.7	16.3	
17143	49689.451	4440.604	h;100.0;0.0	h	100.0	0.0	
17149	49689.997	4441.108	e;40.4;59.6	e	40.4	59.6	
17155	49690.498	4441.633	h;98.9;1.1	h	98.9	1.1	
17161	49690.981	4442.115	h;99.5;0.5	h	99.5	0.5	
17173	49692.040	4443.144	h;99.8;0.2	h	99.8	0.2	
17179	49692.523	4443.648	e;4.3;95.7	e	4.3	95.7	
17185	49693.086	4444.174	e;3.7;96.3	e	3.7	96.3	
17191	49693.539	4444.656	h;98.9;1.1	h	98.9	1.1	
17197	49694.052	4445.203	e;0.0;100.0	e	0.0	100.0	
17203	49694.551	4445.687	e;0.0;100.0	e	0.0	100.0	
17215	49695.581	4446.716	h;99.8;0.2	h	99.8	0.2	
17221	49696.097	4447.199	e;0.0;100.0	e	0.0	100.0	
17228	49696.657	4447.808	h;88.8;11.2	h	88.8	11.2	
17233	49697.143	4448.228	h;92.5;7.5	h	92.5	7.5	
17239	49697.659	4448.712	h;56.9;43.1	h	56.9	43.1	
17245	49698.159	4449.257	h;100.0;0.0	h	100.0	0.0	
17251	49698.609	4449.741	e;31.2;68.8	e	31.2	68.8	
17257	49699.155	4450.265	h;91.7;8.3	h	91.7	8.3	
17263	49699.654	4450.769	h;77.9;22.1	h	77.9	22.1	
17269	49700.216	4451.316	h;97.2;2.8	h	97.2	2.8	
17275	49700.668	4451.798	e;43.5;56.5	e	43.5	56.5	
17281	49701.166	4452.282	e;41.1;58.9	e	41.1	58.9	
17286	49701.590	4452.745	1000;level0start;1426096101545;	1000	level0start	1426096101545	
17287	49701.669	4452.808	h;76.0;24.0	h	76.0	24.0	
17293	49702.197	4453.311	e;5.6;94.4	e	5.6	94.4	
17299	49702.696	4453.837	h;64.9;35.1	h	64.9	35.1	
17305	49703.258	4454.341	e;31.0;69.0	e	31.0	69.0	
17311	49703.742	4454.865	e;0.0;100.0	e	0.0	100.0	
17317	49704.226	4455.349	e;0.0;100.0	e	0.0	100.0	
17323	49704.707	4455.854	e;0.0;100.0	e	0.0	100.0	
17329	49705.286	4456.378	h;100.0;0.0	h	100.0	0.0	
17335	49705.724	4456.862	h;98.4;1.6	h	98.4	1.6	
17341	49706.283	4457.408	e;22.4;77.6	e	22.4	77.6	
17348	49706.863	4457.975	h;94.8;5.2	h	94.8	5.2	
17353	49707.282	4458.395	h;94.3;5.7	h	94.3	5.7	
17359	49707.781	4458.919	e;23.8;76.2	e	23.8	76.2	
17365	49708.312	4459.402	e;25.2;74.8	e	25.2	74.8	
17371	49708.844	4459.948	h;94.4;5.6	h	94.4	5.6	
17377	49709.343	4460.432	e;22.5;77.5	e	22.5	77.5	
17383	49709.857	4460.977	h;93.9;6.1	h	93.9	6.1	
17389	49710.326	4461.461	e;34.3;65.7	e	34.3	65.7	
17395	49710.825	4461.944	e;5.5;94.5	e	5.5	94.5	
17401	49711.356	4462.490	h;50.0;50.0	h	50.0	50.0	
17407	49711.837	4462.973	h;97.3;2.7	h	97.3	2.7	
17413	49712.401	4463.519	h;97.3;2.7	h	97.3	2.7	
17419	49712.901	4464.002	h;100.0;0.0	h	100.0	0.0	
17425	49713.413	4464.549	e;0.6;99.4	e	0.6	99.4	
17431	49713.897	4465.010	h;98.5;1.5	h	98.5	1.5	
17437	49714.411	4465.515	e;0.0;100.0	e	0.0	100.0	
17443	49714.897	4466.040	h;58.4;41.6	h	58.4	41.6	
17449	49715.427	4466.544	e;0.0;100.0	e	0.0	100.0	
17455	49715.971	4467.069	h;73.0;27.0	h	73.0	27.0	
17461	49716.423	4467.574	e;4.3;95.7	e	4.3	95.7	
17467	49716.957	4468.056	e;0.0;100.0	e	0.0	100.0	
17473	49717.471	4468.582	e;3.8;96.2	e	3.8	96.2	
17479	49717.955	4469.086	e;2.9;97.1	e	2.9	97.1	
17485	49718.456	4469.611	e;0.0;100.0	e	0.0	100.0	
17491	49718.998	4470.094	h;51.6;48.4	h	51.6	48.4	
17497	49719.531	4470.641	e;0.5;99.5	e	0.5	99.5	
17503	49719.997	4471.123	e;4.3;95.7	e	4.3	95.7	
17509	49720.514	4471.628	e;2.7;97.3	e	2.7	97.3	
17515	49721.059	4472.154	e;0.0;100.0	e	0.0	100.0	
17521	49721.496	4472.636	h;93.9;6.1	h	93.9	6.1	
17527	49722.042	4473.182	e;0.0;100.0	e	0.0	100.0	
17533	49722.541	4473.665	e;0.0;100.0	e	0.0	100.0	
17539	49723.071	4474.211	e;4.4;95.6	e	4.4	95.6	
17545	49723.584	4474.695	e;4.1;95.9	e	4.1	95.9	
17551	49724.069	4475.177	e;4.3;95.7	e	4.3	95.7	
17557	49724.583	4475.703	e;4.3;95.7	e	4.3	95.7	
17563	49725.083	4476.207	e;4.4;95.6	e	4.4	95.6	
17569	49725.628	4476.753	e;49.4;50.6	e	49.4	50.6	
17575	49726.127	4477.235	e;0.0;100.0	e	0.0	100.0	
17581	49726.658	4477.761	h;55.0;45.0	h	55.0	45.0	
17587	49727.160	4478.243	h;99.7;0.3	h	99.7	0.3	
17593	49727.641	4478.748	e;4.7;95.3	e	4.7	95.3	
17600	49728.203	4479.357	e;4.5;95.5	e	4.5	95.5	
17605	49728.655	4479.777	e;4.4;95.6	e	4.4	95.6	
17611	49729.188	4480.302	e;4.4;95.6	e	4.4	95.6	
17617	49729.687	4480.786	e;4.4;95.6	e	4.4	95.6	
17623	49730.184	4481.289	e;4.3;95.7	e	4.3	95.7	
17629	49730.683	4481.815	e;0.0;100.0	e	0.0	100.0	
17635	49731.183	4482.319	e;0.0;100.0	e	0.0	100.0	
17647	49732.227	4483.327	e;12.0;88.0	e	12.0	88.0	
17653	49732.742	4483.874	h;92.5;7.5	h	92.5	7.5	
17659	49733.241	4484.356	e;0.6;99.4	e	0.6	99.4	
17665	49733.756	4484.861	e;0.0;100.0	e	0.0	100.0	
17671	49734.256	4485.386	e;31.0;69.0	e	31.0	69.0	
17677	49734.755	4485.869	h;93.1;6.9	h	93.1	6.9	
17683	49735.301	4486.415	h;92.2;7.8	h	92.2	7.8	
17689	49735.800	4486.899	h;100.0;0.0	h	100.0	0.0	
17695	49736.330	4487.444	e;2.4;97.6	e	2.4	97.6	
17707	49737.314	4488.411	h;100.0;0.0	h	100.0	0.0	
17713	49737.844	4488.957	h;100.0;0.0	h	100.0	0.0	
17719	49738.312	4489.440	h;100.0;0.0	h	100.0	0.0	
17725	49738.889	4489.986	h;98.3;1.7	h	98.3	1.7	
17731	49739.357	4490.469	e;4.6;95.4	e	4.6	95.4	
17737	49739.888	4490.953	e;23.1;76.9	e	23.1	76.9	
17743	49740.387	4491.477	h;100.0;0.0	h	100.0	0.0	
17749	49740.841	4491.982	e;0.0;100.0	e	0.0	100.0	
17755	49741.401	4492.528	h;96.0;4.0	h	96.0	4.0	
17767	49742.399	4493.536	h;56.0;44.0	h	56.0	44.0	
17773	49742.899	4494.020	h;100.0;0.0	h	100.0	0.0	
17779	49743.431	4494.522	h;99.0;1.0	h	99.0	1.0	
17785	49743.944	4495.069	e;4.8;95.2	e	4.8	95.2	
17791	49744.443	4495.552	h;93.9;6.1	h	93.9	6.1	
17797	49744.958	4496.077	e;0.0;100.0	e	0.0	100.0	
17803	49745.426	4496.560	e;0.0;100.0	e	0.0	100.0	
17809	49746.005	4497.107	e;7.8;92.2	e	7.8	92.2	
17815	49746.504	4497.589	e;0.0;100.0	e	0.0	100.0	
17821	49746.986	4498.094	e;6.6;93.4	e	6.6	93.4	
17827	49747.501	4498.619	e;0.0;100.0	e	0.0	100.0	
17833	49748.002	4499.102	e;11.2;88.8	e	11.2	88.8	
17839	49748.499	4499.648	e;0.0;100.0	e	0.0	100.0	
17845	49749.000	4500.132	e;0.0;100.0	e	0.0	100.0	
17851	49749.498	4500.635	e;0.0;100.0	e	0.0	100.0	
17857	49750.060	4501.161	e;26.5;73.5	e	26.5	73.5	
17869	49751.028	4502.190	h;100.0;0.0	h	100.0	0.0	
17875	49751.541	4502.673	e;22.1;77.9	e	22.1	77.9	
17881	49752.105	4503.219	h;57.3;42.7	h	57.3	42.7	
17887	49752.555	4503.702	h;92.1;7.9	h	92.1	7.9	
17893	49753.056	4504.186	h;92.5;7.5	h	92.5	7.5	
17899	49753.601	4504.731	h;92.7;7.3	h	92.7	7.3	
17905	49754.070	4505.215	h;92.6;7.4	h	92.6	7.4	
17911	49754.647	4505.761	h;92.5;7.5	h	92.5	7.5	
17917	49755.084	4506.244	h;92.4;7.6	h	92.4	7.6	
17923	49755.644	4506.769	h;92.5;7.5	h	92.5	7.5	
17929	49756.145	4507.253	h;92.5;7.5	h	92.5	7.5	
17936	49756.723	4507.840	h;92.5;7.5	h	92.5	7.5	
17941	49757.205	4508.303	h;92.4;7.6	h	92.4	7.6	
17947	49757.688	4508.786	e;2.0;98.0	e	2.0	98.0	
17953	49758.219	4509.311	e;0.0;100.0	e	0.0	100.0	
17959	49758.642	4509.794	h;90.4;9.6	h	90.4	9.6	
17960	49758.766	4509.878	1000;level0end;1426096158641;	1000	level0end	1426096158641	
17961	49758.828	4509.962	1001;level1start;1426096158679;	1001	level1start	1426096158679	
17965	49759.233	4510.341	h;100.0;0.0	h	100.0	0.0	
17971	49759.732	4510.823	e;24.0;76.0	e	24.0	76.0	
17977	49760.186	4511.328	e;0.0;100.0	e	0.0	100.0	
17984	49760.762	4511.936	e;0.0;100.0	e	0.0	100.0	
17989	49761.201	4512.334	e;1.8;98.2	e	1.8	98.2	
17995	49761.760	4512.881	e;0.0;100.0	e	0.0	100.0	
18001	49762.214	4513.365	h;100.0;0.0	h	100.0	0.0	
18007	49762.776	4513.868	h;96.2;3.8	h	96.2	3.8	
18013	49763.288	4514.394	h;89.5;10.5	h	89.5	10.5	
18019	49763.726	4514.877	h;91.6;8.4	h	91.6	8.4	
18025	49764.289	4515.422	h;100.0;0.0	h	100.0	0.0	
18031	49764.771	4515.906	h;100.0;0.0	h	100.0	0.0	
18037	49765.350	4516.451	h;100.0;0.0	h	100.0	0.0	
18043	49765.831	4516.935	h;91.9;8.1	h	91.9	8.1	
18049	49766.300	4517.419	h;78.1;21.9	h	78.1	21.9	
18055	49766.830	4517.964	e;1.4;98.6	e	1.4	98.6	
18061	49767.345	4518.447	h;82.7;17.3	h	82.7	17.3	
18067	49767.844	4518.994	h;91.8;8.2	h	91.8	8.2	
18073	49768.375	4519.476	h;89.6;10.4	h	89.6	10.4	
18079	49768.890	4520.002	e;0.0;100.0	e	0.0	100.0	
18085	49769.373	4520.507	e;0.0;100.0	e	0.0	100.0	
18091	49769.872	4520.989	e;13.4;86.6	e	13.4	86.6	
18097	49770.387	4521.515	h;99.9;0.1	h	99.9	0.1	
18103	49770.886	4522.019	h;97.5;2.5	h	97.5	2.5	
18109	49771.432	4522.543	e;3.7;96.3	e	3.7	96.3	
18115	49771.888	4523.027	h;96.2;3.8	h	96.2	3.8	
18121	49772.431	4523.532	h;99.9;0.1	h	99.9	0.1	
18127	49772.915	4524.056	e;3.2;96.8	e	3.2	96.8	
18133	49773.445	4524.561	e;3.6;96.4	e	3.6	96.4	
18139	49773.929	4525.085	e;3.8;96.2	e	3.8	96.2	
18145	49774.459	4525.568	h;87.1;12.9	h	87.1	12.9	
18151	49774.991	4526.115	h;100.0;0.0	h	100.0	0.0	
18157	49775.473	4526.597	h;100.0;0.0	h	100.0	0.0	
18163	49775.972	4527.081	h;100.0;0.0	h	100.0	0.0	
18169	49776.518	4527.628	h;85.5;14.5	h	85.5	14.5	
18175	49777.003	4528.110	h;100.0;0.0	h	100.0	0.0	
18181	49777.533	4528.657	h;91.5;8.5	h	91.5	8.5	
18187	49778.033	4529.140	h;90.0;10.0	h	90.0	10.0	
18193	49778.547	4529.664	h;92.2;7.8	h	92.2	7.8	
18199	49779.046	4530.168	h;100.0;0.0	h	100.0	0.0	
18205	49779.529	4530.651	h;92.1;7.9	h	92.1	7.9	
18211	49780.060	4531.197	h;91.3;8.7	h	91.3	8.7	
18217	49780.543	4531.680	h;92.4;7.6	h	92.4	7.6	
18223	49781.121	4532.227	h;88.9;11.1	h	88.9	11.1	
18229	49781.557	4532.709	h;99.9;0.1	h	99.9	0.1	
18235	49782.090	4533.193	e;3.0;97.0	e	3.0	97.0	
18241	49782.602	4533.739	h;68.9;31.1	h	68.9	31.1	
18247	49783.086	4534.222	h;92.7;7.3	h	92.7	7.3	
18253	49783.632	4534.747	h;100.0;0.0	h	100.0	0.0	
18259	49784.133	4535.252	e;4.7;95.3	e	4.7	95.3	
18265	49784.630	4535.776	h;99.5;0.5	h	99.5	0.5	
18272	49785.224	4536.344	h;73.4;26.6	h	73.4	26.6	
18277	49785.646	4536.764	h;99.8;0.2	h	99.8	0.2	
18283	49786.143	4537.310	e;42.7;57.3	e	42.7	57.3	
18289	49786.659	4537.772	e;29.1;70.9	e	29.1	70.9	
18295	49787.190	4538.319	h;100.0;0.0	h	100.0	0.0	
18301	49787.642	4538.801	e;42.8;57.2	e	42.8	57.2	
18307	49788.236	4539.348	h;100.0;0.0	h	100.0	0.0	
18313	49788.671	4539.832	e;0.0;100.0	e	0.0	100.0	
18319	49789.202	4540.314	e;2.7;97.3	e	2.7	97.3	
18326	49789.828	4540.945	e;3.9;96.1	e	3.9	96.1	
18331	49790.186	4541.343	e;4.6;95.4	e	4.6	95.4	
18337	49790.715	4541.889	e;3.0;97.0	e	3.0	97.0	
18343	49791.247	4542.373	e;5.0;95.0	e	5.0	95.0	
18349	49791.760	4542.918	e;3.5;96.5	e	3.5	96.5	
18355	49792.246	4543.402	e;21.9;78.1	e	21.9	78.1	
18361	49792.727	4543.885	e;1.4;98.6	e	1.4	98.6	
18367	49793.304	4544.431	h;97.2;2.8	h	97.2	2.8	
18373	49793.789	4544.914	e;0.0;100.0	e	0.0	100.0	
18379	49794.318	4545.461	h;100.0;0.0	h	100.0	0.0	
18385	49794.804	4545.943	h;61.9;38.1	h	61.9	38.1	
18391	49795.349	4546.427	h;100.0;0.0	h	100.0	0.0	
18397	49795.783	4546.972	e;0.0;100.0	e	0.0	100.0	
18403	49796.299	4547.455	h;100.0;0.0	h	100.0	0.0	
18409	49796.847	4547.980	e;0.0;100.0	e	0.0	100.0	
18415	49797.330	4548.485	e;0.0;100.0	e	0.0	100.0	
18421	49797.860	4549.009	e;4.1;95.9	e	4.1	95.9	
18427	49798.376	4549.514	h;99.2;0.8	h	99.2	0.8	
18433	49798.827	4549.997	e;3.8;96.2	e	3.8	96.2	
18439	49799.422	4550.522	e;4.7;95.3	e	4.7	95.3	
18445	49799.888	4551.026	e;0.0;100.0	e	0.0	100.0	
18451	49800.387	4551.552	h;92.6;7.4	h	92.6	7.4	
18457	49800.889	4552.055	e;0.0;100.0	e	0.0	100.0	
18463	49801.490	4552.581	e;0.0;100.0	e	0.0	100.0	
18475	49802.415	4553.547	h;92.4;7.6	h	92.4	7.6	
18481	49802.963	4554.093	h;92.8;7.2	h	92.8	7.2	
18488	49803.538	4554.660	h;73.7;26.3	h	73.7	26.3	
18493	49803.977	4555.122	e;4.8;95.2	e	4.8	95.2	
18499	49804.476	4555.606	h;91.8;8.2	h	91.8	8.2	
18505	49805.020	4556.088	e;5.9;94.1	e	5.9	94.1	
18511	49805.537	4556.635	e;0.0;100.0	e	0.0	100.0	
18517	49805.987	4557.118	e;1.5;98.5	e	1.5	98.5	
18523	49806.551	4557.664	h;100.0;0.0	h	100.0	0.0	
18529	49806.987	4558.147	e;0.0;100.0	e	0.0	100.0	
18535	49807.550	4558.673	h;100.0;0.0	h	100.0	0.0	
18541	49808.051	4559.176	e;1.8;98.2	e	1.8	98.2	
18547	49808.597	4559.660	h;100.0;0.0	h	100.0	0.0	
18553	49809.065	4560.206	e;0.3;99.7	e	0.3	99.7	
18559	49809.546	4560.689	e;18.9;81.1	e	18.9	81.1	
18565	49810.075	4561.214	h;100.0;0.0	h	100.0	0.0	
18571	49810.575	4561.719	e;3.1;96.9	e	3.1	96.9	
18577	49811.107	4562.243	e;0.0;100.0	e	0.0	100.0	
18583	49811.635	4562.748	h;99.9;0.1	h	99.9	0.1	
18589	49812.104	4563.231	e;0.0;100.0	e	0.0	100.0	
18595	49812.605	4563.756	e;0.0;100.0	e	0.0	100.0	
18601	49813.133	4564.259	e;0.0;100.0	e	0.0	100.0	
18607	49813.664	4564.785	e;26.2;73.8	e	26.2	73.8	
18613	49814.131	4565.288	e;4.3;95.7	e	4.3	95.7	
18619	49814.647	4565.772	h;68.2;31.8	h	68.2	31.8	
18625	49815.145	4566.297	e;0.0;100.0	e	0.0	100.0	
18631	49815.646	4566.780	e;4.4;95.6	e	4.4	95.6	
18637	49816.224	4567.326	h;96.4;3.6	h	96.4	3.6	
18644	49816.784	4567.893	h;57.7;42.3	h	57.7	42.3	
18649	49817.205	4568.355	e;0.0;100.0	e	0.0	100.0	
18655	49817.705	4568.839	e;7.2;92.8	e	7.2	92.8	
18661	49818.206	4569.322	h;80.8;19.2	h	80.8	19.2	
18667	49818.751	4569.868	h;98.5;1.5	h	98.5	1.5	
18673	49819.202	4570.351	h;79.5;20.5	h	79.5	20.5	
18679	49819.733	4570.897	h;100.0;0.0	h	100.0	0.0	
18685	49820.234	4571.380	e;0.0;100.0	e	0.0	100.0	
18691	49820.794	4571.906	e;22.8;77.2	e	22.8	77.2	
18697	49821.261	4572.409	h;92.3;7.7	h	92.3	7.7	
18703	49821.761	4572.893	e;31.2;68.8	e	31.2	68.8	
18709	49822.291	4573.439	e;26.4;73.6	e	26.4	73.6	
18715	49822.760	4573.922	h;99.7;0.3	h	99.7	0.3	
18721	49823.308	4574.447	h;92.4;7.6	h	92.4	7.6	
18727	49823.821	4574.952	h;98.4;1.6	h	98.4	1.6	
18733	49824.352	4575.476	h;92.8;7.2	h	92.8	7.2	
18739	49824.849	4575.981	h;92.9;7.1	h	92.9	7.1	
18745	49825.318	4576.464	h;92.7;7.3	h	92.7	7.3	
18751	49825.847	4576.989	h;92.8;7.2	h	92.8	7.2	
18757	49826.349	4577.493	e;0.8;99.2	e	0.8	99.2	
18763	49826.849	4578.018	h;99.9;0.1	h	99.9	0.1	
18769	49827.410	4578.522	h;100.0;0.0	h	100.0	0.0	
18774	49827.785	4578.922	1001;level1end;1426096227692;	1001	level1end	1426096227692	
18775	49827.923	4579.006	1002;level2start;1426096227751;	1002	level2start	1426096227751	
18776	49827.929	4579.132	h;79.1;20.9	h	79.1	20.9	
18781	49828.408	4579.530	h;57.4;42.6	h	57.4	42.6	
18787	49828.876	4580.014	h;99.8;0.2	h	99.8	0.2	
18793	49829.421	4580.560	e;31.2;68.8	e	31.2	68.8	
18800	49829.952	4581.127	h;98.3;1.7	h	98.3	1.7	
18805	49830.419	4581.589	e;4.4;95.6	e	4.4	95.6	
18811	49830.904	4582.072	e;4.5;95.5	e	4.5	95.5	
18817	49831.388	4582.555	e;4.3;95.7	e	4.3	95.7	
18823	49831.950	4583.100	e;4.2;95.8	e	4.2	95.8	
18829	49832.449	4583.605	e;4.3;95.7	e	4.3	95.7	
18835	49832.978	4584.129	e;4.2;95.8	e	4.2	95.8	
18841	49833.447	4584.613	h;100.0;0.0	h	100.0	0.0	
18853	49834.492	4585.642	e;0.0;100.0	e	0.0	100.0	
18859	49834.992	4586.125	e;4.6;95.4	e	4.6	95.4	
18865	49835.521	4586.672	h;92.3;7.7	h	92.3	7.7	
18871	49836.003	4587.154	e;0.0;100.0	e	0.0	100.0	
18877	49836.551	4587.680	h;82.3;17.7	h	82.3	17.7	
18883	49837.037	4588.185	h;90.9;9.1	h	90.9	9.1	
18889	49837.549	4588.667	h;92.3;7.7	h	92.3	7.7	
18896	49838.159	4589.277	h;92.7;7.3	h	92.7	7.3	
18901	49838.531	4589.697	h;93.1;6.9	h	93.1	6.9	
18907	49839.045	4590.221	h;93.9;6.1	h	93.9	6.1	
18913	49839.594	4590.726	e;0.0;100.0	e	0.0	100.0	
18919	49840.109	4591.252	h;93.3;6.7	h	93.3	6.7	
18925	49840.607	4591.755	e;0.0;100.0	e	0.0	100.0	
18931	49841.138	4592.239	e;6.6;93.4	e	6.6	93.4	
18937	49841.589	4592.764	h;84.8;15.2	h	84.8	15.2	
18943	49842.121	4593.267	e;0.0;100.0	e	0.0	100.0	
