Subject:	S1106
Project:	BesteRTMusic
Time:	2015-03-12_16-28-15

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
14175	60497.813	29121.340	17;hardstart;1426193297781;	17	hardstart	1426193297781	
14530	60527.901	29151.420	17;hardend;1426193327784;	17	hardend	1426193327784	
14837	60553.964	29177.460	19;hardstart;1426193353848;	19	hardstart	1426193353848	
15190	60583.836	29207.420	19;hardend;1426193383851;	19	hardend	1426193383851	
15502	60610.339	29233.880	23;hardstart;1426193410356;	23	hardstart	1426193410356	
15857	60640.441	29264.000	23;hardend;1426193440359;	23	hardend	1426193440359	
15858	60640.526	29264.090	100;experimentfinished;1426193440364;	100	experimentfinished	1426193440364	
16225	60694.568	29318.130	h;1.3;98.7	h	1.3	98.7	
16231	60695.042	29318.620	h;1.0;99.0	h	1.0	99.0	
16237	60695.488	29319.100	e;100.0;0.0	e	100.0	0.0	
16243	60696.078	29319.640	h;33.7;66.3	h	33.7	66.3	
16249	60696.634	29320.130	e;68.1;31.9	e	68.1	31.9	
16255	60696.998	29320.650	e;67.8;32.2	e	67.8	32.2	
16261	60697.532	29321.160	h;0.0;100.0	h	0.0	100.0	
16267	60698.041	29321.680	e;67.8;32.2	e	67.8	32.2	
16279	60699.130	29322.670	e;67.7;32.3	e	67.7	32.3	
16285	60699.568	29323.190	e;68.7;31.3	e	68.7	31.3	
16291	60700.224	29323.700	h;45.3;54.7	h	45.3	54.7	
16297	60700.595	29324.220	h;3.0;97.0	h	3.0	97.0	
16303	60701.116	29324.710	e;96.2;3.8	e	96.2	3.8	
16315	60702.133	29325.740	e;80.3;19.7	e	80.3	19.7	
16321	60702.598	29326.240	e;55.4;44.6	e	55.4	44.6	
16327	60703.198	29326.770	e;100.0;0.0	e	100.0	0.0	
16333	60703.627	29327.250	h;28.5;71.5	h	28.5	71.5	
16339	60704.189	29327.790	e;73.5;26.5	e	73.5	26.5	
16346	60704.772	29328.360	h;0.7;99.3	h	0.7	99.3	
16352	60705.322	29328.890	e;89.8;10.2	e	89.8	10.2	
16358	60705.836	29329.390	h;45.1;54.9	h	45.1	54.9	
16364	60706.341	29329.880	e;65.7;34.3	e	65.7	34.3	
16369	60706.683	29330.340	h;47.7;52.3	h	47.7	52.3	
16376	60707.310	29330.900	h;49.4;50.6	h	49.4	50.6	
16387	60708.247	29331.850	e;100.0;0.0	e	100.0	0.0	
16393	60708.795	29332.330	h;0.3;99.7	h	0.3	99.7	
16399	60709.297	29332.860	h;0.4;99.6	h	0.4	99.6	
16405	60709.774	29333.360	e;85.5;14.5	e	85.5	14.5	
16412	60710.351	29333.970	e;58.9;41.1	e	58.9	41.1	
16418	60710.876	29334.470	h;3.1;96.9	h	3.1	96.9	
16423	60711.321	29334.920	e;100.0;0.0	e	100.0	0.0	
16429	60711.849	29335.400	e;68.0;32.0	e	68.0	32.0	
16435	60712.312	29335.900	e;56.3;43.7	e	56.3	43.7	
16441	60712.832	29336.430	h;1.3;98.7	h	1.3	98.7	
16447	60713.349	29336.930	e;66.1;33.9	e	66.1	33.9	
16453	60713.945	29337.460	e;66.6;33.4	e	66.6	33.4	
16459	60714.359	29337.940	e;66.3;33.7	e	66.3	33.7	
16466	60714.908	29338.570	e;100.0;0.0	e	100.0	0.0	
16471	60715.417	29338.970	e;84.9;15.1	e	84.9	15.1	
16477	60715.902	29339.470	h;0.9;99.1	h	0.9	99.1	
16483	60716.412	29340.000	h;0.0;100.0	h	0.0	100.0	
16489	60716.962	29340.480	h;46.5;53.5	h	46.5	53.5	
16496	60717.449	29341.110	e;98.7;1.3	e	98.7	1.3	
16501	60717.962	29341.510	e;70.8;29.2	e	70.8	29.2	
16507	60718.479	29342.010	e;99.6;0.4	e	99.6	0.4	
16514	60719.047	29342.630	h;0.0;100.0	h	0.0	100.0	
16519	60719.470	29343.020	e;89.7;10.3	e	89.7	10.3	
16526	60720.011	29343.650	e;93.9;6.1	e	93.9	6.1	
16537	60721.019	29344.600	e;68.7;31.3	e	68.7	31.3	
16544	60721.504	29345.170	h;0.0;100.0	h	0.0	100.0	
16549	60722.010	29345.560	h;0.0;100.0	h	0.0	100.0	
16555	60722.522	29346.110	h;0.0;100.0	h	0.0	100.0	
16562	60723.032	29346.680	e;60.5;39.5	e	60.5	39.5	
16568	60723.563	29347.200	e;71.5;28.5	e	71.5	28.5	
16573	60724.041	29347.630	h;0.0;100.0	h	0.0	100.0	
16579	60724.562	29348.150	e;68.9;31.1	e	68.9	31.1	
16591	60725.589	29349.140	e;70.4;29.6	e	70.4	29.6	
16598	60726.180	29349.750	e;100.0;0.0	e	100.0	0.0	
16609	60727.211	29350.690	e;66.2;33.8	e	66.2	33.8	
16615	60727.604	29351.170	e;90.7;9.3	e	90.7	9.3	
16621	60728.131	29351.680	e;66.9;33.1	e	66.9	33.1	
16627	60728.670	29352.200	h;7.3;92.7	h	7.3	92.7	
16628	60728.703	29352.290	1000;level0start;1426193528674;	1000	level0start	1426193528674	
16633	60729.088	29352.710	e;69.8;30.2	e	69.8	30.2	
16639	60729.676	29353.230	h;19.9;80.1	h	19.9	80.1	
16646	60730.155	29353.800	h;0.0;100.0	h	0.0	100.0	
16651	60730.662	29354.260	h;0.3;99.7	h	0.3	99.7	
16657	60731.160	29354.750	h;0.0;100.0	h	0.0	100.0	
16664	60731.768	29355.350	e;87.5;12.5	e	87.5	12.5	
16670	60732.246	29355.860	h;2.3;97.7	h	2.3	97.7	
16675	60732.673	29356.260	e;100.0;0.0	e	100.0	0.0	
16681	60733.229	29356.800	h;31.8;68.2	h	31.8	68.2	
16687	60733.692	29357.290	h;0.0;100.0	h	0.0	100.0	
16693	60734.182	29357.830	e;73.8;26.2	e	73.8	26.2	
16700	60734.786	29358.400	e;100.0;0.0	e	100.0	0.0	
16706	60735.298	29358.880	e;77.7;22.3	e	77.7	22.3	
16711	60735.682	29359.340	h;2.3;97.7	h	2.3	97.7	
16717	60736.246	29359.830	e;82.4;17.6	e	82.4	17.6	
16723	60736.802	29360.370	e;98.9;1.1	e	98.9	1.1	
16730	60737.345	29360.940	h;0.0;100.0	h	0.0	100.0	
16735	60737.806	29361.380	h;0.0;100.0	h	0.0	100.0	
16747	60738.761	29362.370	h;0.0;100.0	h	0.0	100.0	
16753	60739.343	29362.910	h;0.0;100.0	h	0.0	100.0	
16759	60739.775	29363.400	h;1.6;98.4	h	1.6	98.4	
16765	60740.322	29363.920	h;0.4;99.6	h	0.4	99.6	
16771	60740.851	29364.410	h;0.0;100.0	h	0.0	100.0	
16777	60741.365	29364.910	h;0.0;100.0	h	0.0	100.0	
16784	60741.963	29365.520	e;98.6;1.4	e	98.6	1.4	
16789	60742.326	29365.940	h;12.2;87.8	h	12.2	87.8	
16795	60742.856	29366.470	h;19.5;80.5	h	19.5	80.5	
16802	60743.417	29367.030	h;0.0;100.0	h	0.0	100.0	
16814	60744.474	29368.060	e;100.0;0.0	e	100.0	0.0	
16820	60745.005	29368.570	e;99.7;0.3	e	99.7	0.3	
16826	60745.471	29369.090	e;52.8;47.2	e	52.8	47.2	
16831	60745.890	29369.490	h;0.0;100.0	h	0.0	100.0	
16837	60746.392	29370.040	e;93.8;6.2	e	93.8	6.2	
16850	60747.543	29371.130	e;69.0;31.0	e	69.0	31.0	
16856	60748.040	29371.630	e;88.5;11.5	e	88.5	11.5	
16862	60748.572	29372.120	h;0.0;100.0	h	0.0	100.0	
16873	60749.475	29373.060	h;6.1;93.9	h	6.1	93.9	
16879	60750.021	29373.590	h;0.0;100.0	h	0.0	100.0	
16885	60750.459	29374.090	e;94.2;5.8	e	94.2	5.8	
16891	60751.046	29374.570	e;99.5;0.5	e	99.5	0.5	
16897	60751.517	29375.120	e;99.5;0.5	e	99.5	0.5	
16903	60752.073	29375.600	e;68.1;31.9	e	68.1	31.9	
16909	60752.533	29376.130	e;100.0;0.0	e	100.0	0.0	
16915	60752.974	29376.610	e;97.9;2.1	e	97.9	2.1	
16921	60753.501	29377.160	e;63.1;36.9	e	63.1	36.9	
16933	60754.532	29378.140	e;99.7;0.3	e	99.7	0.3	
16939	60755.134	29378.670	e;59.8;40.2	e	59.8	40.2	
16946	60755.678	29379.260	h;0.0;100.0	h	0.0	100.0	
16951	60756.120	29379.700	h;35.3;64.7	h	35.3	64.7	
16957	60756.621	29380.180	h;2.9;97.1	h	2.9	97.1	
16963	60757.194	29380.730	e;61.4;38.6	e	61.4	38.6	
16969	60757.570	29381.210	h;0.0;100.0	h	0.0	100.0	
16982	60758.692	29382.320	e;94.8;5.2	e	94.8	5.2	
16988	60759.163	29382.810	e;58.1;41.9	e	58.1	41.9	
16993	60759.641	29383.270	e;65.1;34.9	e	65.1	34.9	
17005	60760.682	29384.240	h;31.9;68.1	h	31.9	68.1	
17011	60761.180	29384.780	h;33.1;66.9	h	33.1	66.9	
17017	60761.674	29385.260	h;33.4;66.6	h	33.4	66.6	
17023	60762.304	29385.810	h;33.7;66.3	h	33.7	66.3	
17029	60762.720	29386.290	e;60.5;39.5	e	60.5	39.5	
17035	60763.216	29386.820	h;39.7;60.3	h	39.7	60.3	
17041	60763.719	29387.320	e;62.1;37.9	e	62.1	37.9	
17047	60764.253	29387.810	h;0.0;100.0	h	0.0	100.0	
17066	60765.826	29389.440	e;99.1;0.9	e	99.1	0.9	
17071	60766.228	29389.840	h;25.7;74.3	h	25.7	74.3	
17077	60766.793	29390.390	h;30.6;69.4	h	30.6	69.4	
17083	60767.338	29390.890	h;22.2;77.8	h	22.2	77.8	
17090	60767.885	29391.460	h;27.8;72.2	h	27.8	72.2	
17095	60768.348	29391.900	h;27.8;72.2	h	27.8	72.2	
17101	60768.710	29392.380	h;27.1;72.9	h	27.1	72.9	
17108	60769.378	29393.020	e;50.5;49.5	e	50.5	49.5	
17113	60769.785	29393.430	e;88.7;11.3	e	88.7	11.3	
17119	60770.362	29393.960	e;91.8;8.2	e	91.8	8.2	
17126	60770.927	29394.530	e;100.0;0.0	e	100.0	0.0	
17131	60771.409	29394.930	e;100.0;0.0	e	100.0	0.0	
17138	60771.985	29395.560	e;55.9;44.1	e	55.9	44.1	
17143	60772.379	29395.960	e;66.3;33.7	e	66.3	33.7	
17149	60772.849	29396.500	h;18.0;82.0	h	18.0	82.0	
17155	60773.374	29396.990	e;67.6;32.4	e	67.6	32.4	
17161	60773.941	29397.470	e;100.0;0.0	e	100.0	0.0	
17167	60774.436	29398.010	h;19.5;80.5	h	19.5	80.5	
17173	60774.901	29398.500	e;100.0;0.0	e	100.0	0.0	
17179	60775.433	29399.040	h;5.8;94.2	h	5.8	94.2	
17185	60775.915	29399.530	e;99.5;0.5	e	99.5	0.5	
17203	60777.431	29401.040	h;0.6;99.4	h	0.6	99.4	
17216	60778.523	29402.150	e;90.7;9.3	e	90.7	9.3	
17221	60778.958	29402.590	e;68.9;31.1	e	68.9	31.1	
17233	60780.081	29403.620	h;9.9;90.1	h	9.9	90.1	
17239	60780.519	29404.130	h;0.7;99.3	h	0.7	99.3	
17245	60780.996	29404.610	e;63.6;36.4	e	63.6	36.4	
17252	60781.577	29405.220	e;100.0;0.0	e	100.0	0.0	
17257	60781.939	29405.620	e;67.9;32.1	e	67.9	32.1	
17263	60782.557	29406.170	e;67.1;32.9	e	67.1	32.9	
17270	60783.123	29406.730	e;67.7;32.3	e	67.7	32.3	
17275	60783.600	29407.150	e;84.4;15.6	e	84.4	15.6	
17281	60784.113	29407.680	h;0.0;100.0	h	0.0	100.0	
17288	60784.641	29408.240	h;0.0;100.0	h	0.0	100.0	
17293	60785.081	29408.710	h;0.0;100.0	h	0.0	100.0	
17300	60785.652	29409.270	e;88.4;11.6	e	88.4	11.6	
17306	60786.193	29409.820	h;10.4;89.6	h	10.4	89.6	
17311	60786.677	29410.220	e;100.0;0.0	e	100.0	0.0	
17318	60787.217	29410.790	h;0.0;100.0	h	0.0	100.0	
17323	60787.667	29411.250	h;0.0;100.0	h	0.0	100.0	
17329	60788.116	29411.730	h;33.7;66.3	h	33.7	66.3	
17335	60788.651	29412.280	h;10.4;89.6	h	10.4	89.6	
17342	60789.231	29412.840	h;1.6;98.4	h	1.6	98.4	
17347	60789.690	29413.280	h;30.6;69.4	h	30.6	69.4	
17353	60790.155	29413.790	e;71.8;28.2	e	71.8	28.2	
17365	60791.192	29414.820	h;10.1;89.9	h	10.1	89.9	
17371	60791.682	29415.300	h;34.8;65.2	h	34.8	65.2	
17383	60792.675	29416.330	h;34.6;65.4	h	34.6	65.4	
17389	60793.264	29416.810	h;32.7;67.3	h	32.7	67.3	
17395	60793.746	29417.360	h;33.1;66.9	h	33.1	66.9	
17402	60794.310	29417.930	h;36.0;64.0	h	36.0	64.0	
17407	60794.746	29418.370	e;57.1;42.9	e	57.1	42.9	
17413	60795.211	29418.870	h;18.1;81.9	h	18.1	81.9	
17419	60795.803	29419.400	h;35.3;64.7	h	35.3	64.7	
17426	60796.368	29419.960	h;42.4;57.6	h	42.4	57.6	
17431	60796.912	29420.380	h;0.0;100.0	h	0.0	100.0	
17437	60797.287	29420.910	h;26.9;73.1	h	26.9	73.1	
17443	60797.742	29421.390	h;3.4;96.6	h	3.4	96.6	
17449	60798.348	29421.940	h;34.4;65.6	h	34.4	65.6	
17461	60799.363	29422.970	e;99.7;0.3	e	99.7	0.3	
17467	60799.785	29423.450	e;99.9;0.1	e	99.9	0.1	
17473	60800.305	29423.940	h;18.4;81.6	h	18.4	81.6	
17479	60800.880	29424.480	e;76.0;24.0	e	76.0	24.0	
17486	60801.404	29425.050	e;100.0;0.0	e	100.0	0.0	
17492	60801.960	29425.590	e;99.3;0.7	e	99.3	0.7	
17497	60802.456	29425.990	e;100.0;0.0	e	100.0	0.0	
17503	60802.910	29426.520	e;99.9;0.1	e	99.9	0.1	
17510	60803.441	29427.080	e;82.6;17.4	e	82.6	17.4	
17522	60804.467	29428.140	e;98.8;1.2	e	98.8	1.2	
17527	60805.003	29428.530	e;63.2;36.8	e	63.2	36.8	
17534	60805.633	29429.140	e;66.3;33.7	e	66.3	33.7	
17539	60805.978	29429.560	h;0.3;99.7	h	0.3	99.7	
17545	60806.458	29430.050	h;0.0;100.0	h	0.0	100.0	
17551	60806.905	29430.590	e;98.1;1.9	e	98.1	1.9	
17558	60807.549	29431.160	h;41.5;58.5	h	41.5	58.5	
17567	60808.294	29431.940	1000;level0end;1426193608263;	1000	level0end	1426193608263	
17568	60808.408	29432.020	1001;level1start;1426193608316;	1001	level1start	1426193608316	
17569	60808.487	29432.110	e;100.0;0.0	e	100.0	0.0	
17576	60809.034	29432.710	e;97.8;2.2	e	97.8	2.2	
17582	60809.519	29433.200	e;98.8;1.2	e	98.8	1.2	
17587	60809.955	29433.620	h;48.1;51.9	h	48.1	51.9	
17594	60810.553	29434.230	e;99.8;0.2	e	99.8	0.2	
17605	60811.594	29435.170	h;1.4;98.6	h	1.4	98.6	
17611	60812.060	29435.660	h;3.7;96.3	h	3.7	96.3	
17617	60812.592	29436.200	e;68.2;31.8	e	68.2	31.8	
17623	60813.075	29436.680	h;2.0;98.0	h	2.0	98.0	
17629	60813.574	29437.170	e;68.8;31.2	e	68.8	31.2	
17635	60814.134	29437.710	e;97.6;2.4	e	97.6	2.4	
17641	60814.652	29438.200	e;67.0;33.0	e	67.0	33.0	
17647	60815.177	29438.740	e;67.3;32.7	e	67.3	32.7	
17653	60815.617	29439.230	e;99.9;0.1	e	99.9	0.1	
17659	60816.104	29439.710	h;33.8;66.2	h	33.8	66.2	
17665	60816.597	29440.260	h;33.8;66.2	h	33.8	66.2	
17671	60817.183	29440.740	h;33.7;66.3	h	33.7	66.3	
17684	60818.224	29441.850	h;25.1;74.9	h	25.1	74.9	
17689	60818.745	29442.290	h;24.3;75.7	h	24.3	75.7	
17695	60819.196	29442.800	h;0.0;100.0	h	0.0	100.0	
17702	60819.825	29443.360	h;0.0;100.0	h	0.0	100.0	
17713	60820.704	29444.310	e;98.6;1.4	e	98.6	1.4	
17720	60821.284	29444.920	e;76.0;24.0	e	76.0	24.0	
17726	60821.719	29445.400	h;3.8;96.2	h	3.8	96.2	
17731	60822.244	29445.860	h;31.6;68.4	h	31.6	68.4	
17737	60822.713	29446.350	e;98.7;1.3	e	98.7	1.3	
17743	60823.298	29446.850	e;100.0;0.0	e	100.0	0.0	
17749	60823.775	29447.380	h;0.0;100.0	h	0.0	100.0	
17756	60824.261	29447.940	e;62.8;37.2	e	62.8	37.2	
17761	60824.807	29448.410	h;0.0;100.0	h	0.0	100.0	
17767	60825.256	29448.890	h;47.3;52.7	h	47.3	52.7	
17773	60825.803	29449.370	h;0.0;100.0	h	0.0	100.0	
17779	60826.319	29449.920	e;73.2;26.8	e	73.2	26.8	
17786	60826.862	29450.490	e;65.6;34.4	e	65.6	34.4	
17797	60827.856	29451.430	e;96.2;3.8	e	96.2	3.8	
17803	60828.330	29451.980	h;36.8;63.2	h	36.8	63.2	
17809	60828.845	29452.460	e;75.7;24.3	e	75.7	24.3	
17815	60829.345	29452.940	e;100.0;0.0	e	100.0	0.0	
17821	60829.922	29453.490	e;100.0;0.0	e	100.0	0.0	
17827	60830.355	29453.970	h;41.6;58.4	h	41.6	58.4	
17833	60830.959	29454.520	e;94.3;5.7	e	94.3	5.7	
17839	60831.336	29455.000	h;32.0;68.0	h	32.0	68.0	
17845	60831.906	29455.530	e;99.9;0.1	e	99.9	0.1	
17851	60832.402	29456.030	e;67.1;32.9	e	67.1	32.9	
17857	60833.002	29456.510	e;68.2;31.8	e	68.2	31.8	
17863	60833.437	29457.040	h;48.7;51.3	h	48.7	51.3	
17869	60833.884	29457.540	e;66.7;33.3	e	66.7	33.3	
17875	60834.582	29458.070	h;0.0;100.0	h	0.0	100.0	
17881	60834.970	29458.570	e;63.7;36.3	e	63.7	36.3	
17888	60835.590	29459.180	e;99.8;0.2	e	99.8	0.2	
17899	60836.477	29460.080	e;100.0;0.0	e	100.0	0.0	
17906	60837.052	29460.690	e;67.1;32.9	e	67.1	32.9	
17911	60837.547	29461.110	e;66.5;33.5	e	66.5	33.5	
17917	60838.034	29461.640	e;66.2;33.8	e	66.2	33.8	
17923	60838.469	29462.120	e;66.5;33.5	e	66.5	33.5	
17929	60839.073	29462.630	e;66.2;33.8	e	66.2	33.8	
17935	60839.577	29463.150	e;66.6;33.4	e	66.6	33.4	
17941	60839.966	29463.660	e;66.5;33.5	e	66.5	33.5	
17953	60841.049	29464.660	h;33.4;66.6	h	33.4	66.6	
17959	60841.587	29465.210	e;100.0;0.0	e	100.0	0.0	
17965	60842.091	29465.690	h;6.0;94.0	h	6.0	94.0	
17971	60842.638	29466.200	e;100.0;0.0	e	100.0	0.0	
17977	60843.157	29466.720	h;23.0;77.0	h	23.0	77.0	
17983	60843.627	29467.200	h;34.3;65.7	h	34.3	65.7	
17989	60844.055	29467.730	e;97.3;2.7	e	97.3	2.7	
17996	60844.652	29468.320	h;34.9;65.1	h	34.9	65.1	
18001	60845.157	29468.760	h;3.2;96.8	h	3.2	96.8	
18007	60845.718	29469.260	h;0.0;100.0	h	0.0	100.0	
18013	60846.078	29469.750	h;3.2;96.8	h	3.2	96.8	
18019	60846.642	29470.270	h;0.4;99.6	h	0.4	99.6	
18026	60847.204	29470.860	h;14.3;85.7	h	14.3	85.7	
18032	60847.731	29471.380	h;34.3;65.7	h	34.3	65.7	
18037	60848.228	29471.810	h;34.2;65.8	h	34.2	65.8	
18043	60848.717	29472.290	h;10.5;89.5	h	10.5	89.5	
18049	60849.201	29472.810	h;34.3;65.7	h	34.3	65.7	
18061	60850.254	29473.840	h;9.6;90.4	h	9.6	90.4	
18067	60850.742	29474.350	e;99.1;0.9	e	99.1	0.9	
18073	60851.234	29474.870	h;0.0;100.0	h	0.0	100.0	
18080	60851.834	29475.440	e;92.9;7.1	e	92.9	7.1	
18085	60852.259	29475.860	e;99.7;0.3	e	99.7	0.3	
18092	60852.900	29476.470	e;64.9;35.1	e	64.9	35.1	
18110	60854.326	29477.980	e;67.9;32.1	e	67.9	32.1	
18115	60854.874	29478.420	h;43.4;56.6	h	43.4	56.6	
18122	60855.400	29479.010	e;100.0;0.0	e	100.0	0.0	
18127	60855.764	29479.430	h;0.3;99.7	h	0.3	99.7	
18133	60856.367	29479.960	e;99.8;0.2	e	99.8	0.2	
18139	60856.815	29480.440	e;98.5;1.5	e	98.5	1.5	
18145	60857.358	29480.960	e;99.4;0.6	e	99.4	0.6	
18157	60858.365	29481.970	e;97.6;2.4	e	97.6	2.4	
18164	60858.909	29482.580	e;100.0;0.0	e	100.0	0.0	
18170	60859.407	29483.060	e;100.0;0.0	e	100.0	0.0	
18176	60859.917	29483.590	e;100.0;0.0	e	100.0	0.0	
18182	60860.433	29484.090	e;99.3;0.7	e	99.3	0.7	
18187	60860.875	29484.530	e;100.0;0.0	e	100.0	0.0	
18193	60861.410	29485.040	e;71.0;29.0	e	71.0	29.0	
18199	60861.870	29485.520	e;100.0;0.0	e	100.0	0.0	
18205	60862.385	29486.050	e;68.3;31.7	e	68.3	31.7	
18211	60862.868	29486.550	e;64.7;35.3	e	64.7	35.3	
18218	60863.494	29487.160	e;65.7;34.3	e	65.7	34.3	
18223	60863.881	29487.580	e;66.0;34.0	e	66.0	34.0	
18229	60864.475	29488.100	e;68.3;31.7	e	68.3	31.7	
18236	60865.063	29488.670	e;61.8;38.2	e	61.8	38.2	
18241	60865.473	29489.090	e;64.8;35.2	e	64.8	35.2	
18247	60866.069	29489.620	e;56.5;43.5	e	56.5	43.5	
18253	60866.488	29490.120	e;100.0;0.0	e	100.0	0.0	
18260	60867.105	29490.730	h;15.8;84.2	h	15.8	84.2	
18265	60867.501	29491.130	e;100.0;0.0	e	100.0	0.0	
18271	60868.046	29491.650	e;99.5;0.5	e	99.5	0.5	
18277	60868.513	29492.160	h;0.8;99.2	h	0.8	99.2	
18284	60869.031	29492.730	e;100.0;0.0	e	100.0	0.0	
18289	60869.562	29493.190	h;0.0;100.0	h	0.0	100.0	
18295	60869.997	29493.670	e;66.1;33.9	e	66.1	33.9	
18301	60870.576	29494.200	h;0.0;100.0	h	0.0	100.0	
18307	60871.075	29494.700	e;96.2;3.8	e	96.2	3.8	
18313	60871.540	29495.180	e;69.9;30.1	e	69.9	30.1	
18320	60872.182	29495.810	e;100.0;0.0	e	100.0	0.0	
18325	60872.661	29496.210	h;44.0;56.0	h	44.0	56.0	
18331	60873.065	29496.740	e;96.2;3.8	e	96.2	3.8	
18337	60873.569	29497.240	h;47.0;53.0	h	47.0	53.0	
18343	60874.133	29497.770	e;56.0;44.0	e	56.0	44.0	
18350	60874.708	29498.350	h;46.3;53.7	h	46.3	53.7	
18355	60875.160	29498.750	h;0.0;100.0	h	0.0	100.0	
18361	60875.646	29499.280	e;90.2;9.8	e	90.2	9.8	
18367	60876.174	29499.780	e;81.6;18.4	e	81.6	18.4	
18374	60876.745	29500.390	e;99.7;0.3	e	99.7	0.3	
18380	60877.252	29500.900	e;97.3;2.7	e	97.3	2.7	
18385	60877.674	29501.340	h;0.0;100.0	h	0.0	100.0	
18391	60878.199	29501.820	e;93.1;6.9	e	93.1	6.9	
18398	60878.811	29502.410	h;0.0;100.0	h	0.0	100.0	
18403	60879.140	29502.850	e;97.0;3.0	e	97.0	3.0	
18421	60880.699	29504.360	e;99.4;0.6	e	99.4	0.6	
18427	60881.230	29504.870	h;0.6;99.4	h	0.6	99.4	
18433	60881.760	29505.390	e;91.0;9.0	e	91.0	9.0	
18440	60882.282	29505.960	h;34.6;65.4	h	34.6	65.4	
18445	60882.801	29506.420	h;34.3;65.7	h	34.3	65.7	
18451	60883.218	29506.900	h;34.5;65.5	h	34.5	65.5	
18457	60883.822	29507.430	h;34.7;65.3	h	34.7	65.3	
18469	60884.805	29508.420	h;0.8;99.2	h	0.8	99.2	
18476	60885.417	29509.050	h;0.0;100.0	h	0.0	100.0	
18487	60886.304	29509.970	h;0.0;100.0	h	0.0	100.0	
18493	60886.845	29510.480	h;0.0;100.0	h	0.0	100.0	
18499	60887.396	29511.000	h;0.0;100.0	h	0.0	100.0	
18505	60887.861	29511.500	h;0.9;99.1	h	0.9	99.1	
18511	60888.392	29511.990	h;25.4;74.6	h	25.4	74.6	
18517	60888.872	29512.510	h;33.9;66.1	h	33.9	66.1	
18523	60889.390	29513.020	h;35.7;64.3	h	35.7	64.3	
18529	60889.909	29513.540	e;100.0;0.0	e	100.0	0.0	
18535	60890.483	29514.050	h;26.6;73.4	h	26.6	73.4	
18541	60890.950	29514.530	h;5.2;94.8	h	5.2	94.8	
18547	60891.398	29515.050	e;99.7;0.3	e	99.7	0.3	
