Subject:	S906
Project:	BesteRTMusic
Time:	2015-03-05_11-17-38

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
16411	42071.877	4996.227	h;0.0;100.0	h	0.0	100.0	
16417	42072.392	4996.774	h;0.0;100.0	h	0.0	100.0	
16423	42072.875	4997.256	h;0.0;100.0	h	0.0	100.0	
16429	42073.390	4997.782	e;90.7;9.3	e	90.7	9.3	
16435	42073.884	4998.286	e;100.0;0.0	e	100.0	0.0	
16441	42074.467	4998.769	e;99.5;0.5	e	99.5	0.5	
16447	42074.967	4999.315	e;99.9;0.1	e	99.9	0.1	
16453	42075.432	4999.799	h;0.0;100.0	h	0.0	100.0	
16460	42076.041	5000.407	h;8.6;91.4	h	8.6	91.4	
16465	42076.461	5000.828	h;15.9;84.1	h	15.9	84.1	
16471	42077.009	5001.352	h;0.0;100.0	h	0.0	100.0	
16478	42077.508	5001.918	h;0.0;100.0	h	0.0	100.0	
16483	42078.005	5002.318	h;8.9;91.1	h	8.9	91.1	
16495	42078.991	5003.368	e;99.8;0.2	e	99.8	0.2	
16501	42079.504	5003.893	e;98.9;1.1	e	98.9	1.1	
16507	42080.005	5004.377	e;86.7;13.3	e	86.7	13.3	
16513	42080.565	5004.922	e;95.2;4.8	e	95.2	4.8	
16519	42081.002	5005.406	h;45.6;54.4	h	45.6	54.4	
16525	42081.516	5005.890	e;96.5;3.5	e	96.5	3.5	
16532	42082.156	5006.519	h;0.0;100.0	h	0.0	100.0	
16537	42082.562	5006.917	h;0.0;100.0	h	0.0	100.0	
16543	42083.076	5007.464	h;0.0;100.0	h	0.0	100.0	
16549	42083.592	5007.947	h;2.1;97.9	h	2.1	97.9	
16555	42084.075	5008.431	e;100.0;0.0	e	100.0	0.0	
16561	42084.623	5008.978	e;87.0;13.0	e	87.0	13.0	
16567	42085.104	5009.460	e;99.9;0.1	e	99.9	0.1	
16573	42085.603	5010.007	h;0.0;100.0	h	0.0	100.0	
16579	42086.089	5010.489	h;1.2;98.8	h	1.2	98.8	
16585	42086.617	5011.014	h;0.4;99.6	h	0.4	99.6	
16591	42087.135	5011.519	e;73.1;26.9	e	73.1	26.9	
16597	42087.632	5012.001	h;3.1;96.9	h	3.1	96.9	
16603	42088.133	5012.527	e;76.6;23.4	e	76.6	23.4	
16609	42088.664	5013.032	e;100.0;0.0	e	100.0	0.0	
16615	42089.210	5013.556	e;100.0;0.0	e	100.0	0.0	
16621	42089.677	5014.061	e;100.0;0.0	e	100.0	0.0	
16627	42090.238	5014.586	e;100.0;0.0	e	100.0	0.0	
16633	42090.690	5015.068	e;99.9;0.1	e	99.9	0.1	
16639	42091.220	5015.573	e;99.9;0.1	e	99.9	0.1	
16645	42091.736	5016.099	e;98.8;1.2	e	98.8	1.2	
16651	42092.234	5016.602	e;99.9;0.1	e	99.9	0.1	
16657	42092.735	5017.128	e;100.0;0.0	e	100.0	0.0	
16663	42093.234	5017.611	e;99.9;0.1	e	99.9	0.1	
16669	42093.811	5018.093	e;100.0;0.0	e	100.0	0.0	
16675	42094.246	5018.640	e;100.0;0.0	e	100.0	0.0	
16681	42094.763	5019.143	e;100.0;0.0	e	100.0	0.0	
16688	42095.386	5019.752	e;100.0;0.0	e	100.0	0.0	
16693	42095.762	5020.151	h;2.8;97.2	h	2.8	97.2	
16699	42096.323	5020.677	e;72.4;27.6	e	72.4	27.6	
16705	42096.821	5021.180	h;9.4;90.6	h	9.4	90.6	
16711	42097.319	5021.664	h;0.0;100.0	h	0.0	100.0	
16717	42097.823	5022.210	e;100.0;0.0	e	100.0	0.0	
16723	42098.335	5022.693	e;100.0;0.0	e	100.0	0.0	
16729	42098.837	5023.218	e;100.0;0.0	e	100.0	0.0	
16735	42099.350	5023.722	e;100.0;0.0	e	100.0	0.0	
16741	42099.880	5024.247	e;100.0;0.0	e	100.0	0.0	
16747	42100.363	5024.752	e;100.0;0.0	e	100.0	0.0	
16753	42100.846	5025.234	e;51.1;48.9	e	51.1	48.9	
16759	42101.425	5025.781	h;17.1;82.9	h	17.1	82.9	
16765	42101.922	5026.264	e;98.8;1.2	e	98.8	1.2	
16771	42102.406	5026.789	e;83.6;16.4	e	83.6	16.4	
16777	42102.889	5027.293	e;100.0;0.0	e	100.0	0.0	
16783	42103.467	5027.777	e;93.0;7.0	e	93.0	7.0	
16789	42103.935	5028.301	e;100.0;0.0	e	100.0	0.0	
16795	42104.452	5028.806	h;31.2;68.8	h	31.2	68.8	
16802	42105.060	5029.416	e;98.2;1.8	e	98.2	1.8	
16807	42105.494	5029.835	e;84.0;16.0	e	84.0	16.0	
16813	42105.963	5030.360	e;98.3;1.7	e	98.3	1.7	
16819	42106.430	5030.844	e;100.0;0.0	e	100.0	0.0	
16825	42107.040	5031.326	e;99.0;1.0	e	99.0	1.0	
16831	42107.477	5031.873	e;100.0;0.0	e	100.0	0.0	
16837	42108.025	5032.376	e;99.8;0.2	e	99.8	0.2	
16843	42108.522	5032.902	e;99.8;0.2	e	99.8	0.2	
16849	42109.036	5033.385	e;100.0;0.0	e	100.0	0.0	
16856	42109.599	5034.015	e;99.8;0.2	e	99.8	0.2	
16861	42110.004	5034.414	e;100.0;0.0	e	100.0	0.0	
16867	42110.488	5034.898	e;91.6;8.4	e	91.6	8.4	
16873	42111.034	5035.443	e;100.0;0.0	e	100.0	0.0	
16879	42111.579	5035.927	e;79.4;20.6	e	79.4	20.6	
16885	42112.080	5036.472	e;100.0;0.0	e	100.0	0.0	
16891	42112.563	5036.956	e;99.9;0.1	e	99.9	0.1	
16897	42113.110	5037.480	e;100.0;0.0	e	100.0	0.0	
16903	42113.592	5037.985	e;100.0;0.0	e	100.0	0.0	
16909	42114.093	5038.468	h;24.1;75.9	h	24.1	75.9	
16915	42114.605	5038.993	e;98.9;1.1	e	98.9	1.1	
16921	42115.138	5039.497	e;95.5;4.5	e	95.5	4.5	
16927	42115.651	5040.022	e;99.8;0.2	e	99.8	0.2	
16933	42116.119	5040.526	e;100.0;0.0	e	100.0	0.0	
16939	42116.665	5041.010	e;100.0;0.0	e	100.0	0.0	
16945	42117.180	5041.534	e;100.0;0.0	e	100.0	0.0	
16951	42117.649	5042.039	e;100.0;0.0	e	100.0	0.0	
16957	42118.195	5042.564	e;100.0;0.0	e	100.0	0.0	
16963	42118.678	5043.068	e;99.9;0.1	e	99.9	0.1	
16969	42119.225	5043.593	e;94.7;5.3	e	94.7	5.3	
16975	42119.661	5044.077	e;100.0;0.0	e	100.0	0.0	
16981	42120.224	5044.580	e;56.2;43.8	e	56.2	43.8	
16987	42120.738	5045.106	e;100.0;0.0	e	100.0	0.0	
16993	42121.189	5045.610	h;2.0;98.0	h	2.0	98.0	
16999	42121.766	5046.135	e;99.8;0.2	e	99.8	0.2	
17006	42122.330	5046.702	h;1.6;98.4	h	1.6	98.4	
17011	42122.797	5047.143	e;86.0;14.0	e	86.0	14.0	
17017	42123.282	5047.647	h;18.5;81.5	h	18.5	81.5	
17023	42123.764	5048.152	e;98.8;1.2	e	98.8	1.2	
17029	42124.327	5048.676	e;97.1;2.9	e	97.1	2.9	
17030	42124.333	5048.760	1111;normalstart;1425573724201;	1111	normalstart	1425573724201	
17035	42124.808	5049.160	h;3.7;96.3	h	3.7	96.3	
17041	42125.341	5049.685	h;0.0;100.0	h	0.0	100.0	
17047	42125.775	5050.189	h;0.0;100.0	h	0.0	100.0	
17053	42126.307	5050.672	h;0.0;100.0	h	0.0	100.0	
17059	42126.852	5051.219	h;0.0;100.0	h	0.0	100.0	
17065	42127.304	5051.701	h;0.0;100.0	h	0.0	100.0	
17071	42127.869	5052.227	h;0.0;100.0	h	0.0	100.0	
17078	42128.444	5052.794	h;0.0;100.0	h	0.0	100.0	
17083	42128.867	5053.256	h;0.0;100.0	h	0.0	100.0	
17089	42129.364	5053.760	h;0.0;100.0	h	0.0	100.0	
17095	42129.864	5054.243	h;0.0;100.0	h	0.0	100.0	
17101	42130.409	5054.767	h;0.0;100.0	h	0.0	100.0	
17107	42130.878	5055.272	h;0.0;100.0	h	0.0	100.0	
17113	42131.439	5055.797	h;0.0;100.0	h	0.0	100.0	
17119	42131.922	5056.301	h;0.0;100.0	h	0.0	100.0	
17125	42132.455	5056.826	h;0.0;100.0	h	0.0	100.0	
17131	42132.937	5057.310	h;0.0;100.0	h	0.0	100.0	
17137	42133.453	5057.813	h;0.0;100.0	h	0.0	100.0	
17143	42133.920	5058.339	h;0.0;100.0	h	0.0	100.0	
17149	42134.467	5058.843	h;0.0;100.0	h	0.0	100.0	
17155	42134.999	5059.368	h;0.0;100.0	h	0.0	100.0	
17161	42135.481	5059.851	h;0.0;100.0	h	0.0	100.0	
17167	42135.995	5060.356	h;0.0;100.0	h	0.0	100.0	
